"X","misinformation","dominant_topic","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media","year","month","day","day_of_week"
51826,4.42490204689988e-07,"US government","Kent, UK","n't distrust MSM , keep close eye everyone . 're Freemason , media scum , controlled opposition Decepticon , call .",1856,505,29640,"False",2022-04-02,"🚨They 're really pushing hard # Covid19vaccine children right . 😒 # SkyNews report patronising professor Steve Turner , suspicious father wishes # LongCovid suffering daughter injected.🤨 # # ","['Covid19vaccine', 'SkyNews', 'LongCovid', 'CovidVaccine', 'vaccines']",0.06468254,0.4257937,-0.3,0.4,"They re really pushing hard  Covid19vaccine children right    SkyNews report patronising professor Steve Turner  suspicious father wishes  LongCovid suffering daughter injected   ","['covid19vaccine', 'skynews', 'steve turner', 'longcovid']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,2,"Sat"
59285,0.184283619166694,"Education","Islington, London","Islington Council news , updates enquiries . 're 9am-5pm Mon-Fri. Get news events straight inbox : ",30984,869,6044,"True",2022-03-16,"Pregnant thinking whether right ? Check website FAQs videos women share thoughts # 🤰🏽  ","['CovidVaccine']",0.3095238,0.5178571,0.2,0.4,"Pregnant thinking whether right  Check website FAQs videos women share thoughts    ","['check', 'faqs']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,16,"Wed"
63950,0.311583321348205,"COVID-19 in India","USA","Andhravilas Gives # Tollywood # Bollywood film News , # AndhraPradesh # Telangana News , # National # Health # Business # Trending Visit ",2602,92,27,"False",2022-03-31,"Three Indian fishermen TN arrested Lankan Navy  # # Breakingnews # Indiapolitics # AndhraPolitics # NewsFeed # RadheShyam # Covid19India # ChandaBabu Chennai , March 31 - Three Indian fishermen , hailing Pudukottai Tamil Nadu , a…","['CovidVaccine', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'RadheShyam', 'Covid19India', 'ChandaBabu']",0,0,0,0,"Three Indian fishermen TN arrested Lankan Navy    Breakingnews  Indiapolitics  AndhraPolitics  NewsFeed  RadheShyam  Covid19India  ChandaBabu Chennai  March 31  Three Indian fishermen  hailing Pudukottai Tamil Nadu  a","['indian', 'lankan navy breakingnews indiapolitics', 'chennai', 'indian', 'pudukottai tamil']",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,31,"Thu"
69435,0.144673572277018,"COVID-19 in India","","Engineer education , Photographer hobby .",18,54,831,"False",2022-03-15,"Please start precautionary/booster dose # 50+ population . @ also confirms required . received 9-months ago vulnerable . @ narendramodi @ PMOIndia @ mansukhmandviya @ MoHFW_INDIA","['CovidVaccine']",-0.5,0.5,0,0,"Please start precautionarybooster dose  50 population   also confirms required  received 9months ago vulnerable   narendramodi  PMOIndia  mansukhmandviya  MoHFWINDIA","['please', 'pmoindia', 'mohfwindia']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,3,15,"Tue"
71195,0.178753039449375,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-05,"18-44 # RURAL # Bengaluru # Availability 05/04 07:00AM FREE Slots # COVISHIELD - Dose1:103 , Dose2:0 PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",0.2,0.4,0.1333333,0.2666667,"1844  RURAL  Bengaluru  Availability 0504 0700AM FREE Slots  COVISHIELD  Dose1103  Dose20 PAID Slots 0","['rural bengaluru', 'free slots', 'covishield dose1103 dose20']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,5,"Tue"
83283,0.20870152998782,"Government Response","","Professor Molecular Medicine , University Kent , opinions ...",221,301,169,"False",2022-03-21,"seems difference # CovidVaccination makes . # # ","['CovidVaccination', 'COVID19', 'CovidVaccine']",0,0,0,0,"seems difference  CovidVaccination makes    ","['covidvaccination']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,21,"Mon"
95153,0.167718481276361,"Trial Results","Mohali, India","Official Twitter account PTC NEWS , leading Punjabi News channel , source news related Punjab Punjabiyat worldwide .",48859,7,207,"True",2022-04-05,"2.6 crore eligible adults yet take even single shot # , minister # BharatiPawar tells # RajyaSabha # CovidIsntOver # # CoronavirusUpdates # # ","['Covidvaccine', 'BharatiPawar', 'RajyaSabha', 'CovidIsntOver', 'CovidVaccine', 'CoronavirusUpdates', 'coronavirus', 'vaccination']",-0.07142857,0.2142857,0,0.4,"26 crore eligible adults yet take even single shot   minister  BharatiPawar tells  RajyaSabha  CovidIsntOver   CoronavirusUpdates   ","['bharatipawar', 'rajyasabha']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,5,"Tue"
95976,0.184893712713413,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-03-14,"45+ # URBAN # Bengaluru # Availability 14/03 05:30PM FREE Slots 0 PAID Slots 0","['URBAN', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.1333333,0.2666667,"45  URBAN  Bengaluru  Availability 1403 0530PM FREE Slots 0 PAID Slots 0","['urban bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,14,"Mon"
597,0.185142270253225,"Government Response","New Delhi, India","Journalist @ moneycontrolcom . Fly wall . Amateur Madhubani Painter . Write mainly HEALTH . Ex @ NewIndianXpress @ ttindia @ timesofindia",2688,1132,6192,"True",2022-03-21,"@ MoHFW_INDIA says decision yet # boosterdose # 18 years # Covidvaccination","['boosterdose', 'CovidVaccine', 'Covidvaccination']",0,0,0.238888888888889,0.494444444444444," MoHFWINDIA says decision yet  boosterdose  18 years  Covidvaccination","['mohfwindia']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,21,"Mon"
692,0.201835857270652,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",39,0,0,"False",2022-03-28,"18-44 # URBAN # Bengaluru # Availability 28/03 01:00PM FREE Slots 0 PAID Slots # COVISHIELD - Dose1:849 , Dose2:10 # SPUTNIKV - Dose1:30 , Dose2:9","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'SPUTNIKV']",0.2,0.4,0.133333333333333,0.266666666666667,"1844  URBAN  Bengaluru  Availability 2803 0100PM FREE Slots 0 PAID Slots  COVISHIELD  Dose1849  Dose210  SPUTNIKV  Dose130  Dose29","['urban bengaluru', 'free', 'paid slots', 'covishield dose1849 dose210', 'dose130 dose29']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,28,"Mon"
836,0.180259815306366,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-03-10,"18-44 # URBAN # Bengaluru # Availability 10/03 07:00AM FREE Slots 0 PAID Slots # COVISHIELD - Dose1:798 , Dose2:150","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",0.2,0.4,0.133333333333333,0.266666666666667,"1844  URBAN  Bengaluru  Availability 1003 0700AM FREE Slots 0 PAID Slots  COVISHIELD  Dose1798  Dose2150","['urban bengaluru', 'free', 'paid slots', 'covishield dose1798 dose2150']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,10,"Thu"
894,0.221811128112606,"Education","Detroit, Michigan, USA","Surgeon/scientist promoting science medicine exposing quackery . Editor Science-Based Medicine . opinions represent employers .",70001,1967,79117,"True",2022-03-31,"Oh , goody . @ brownstoneinst publishing articles claiming # mandates violation # nurembergcode . ","['CovidVaccine', 'nurembergcode']",0,0,0,0,"Oh  goody   brownstoneinst publishing articles claiming  mandates violation  nurembergcode  ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,31,"Thu"
903,0.187909809901264,"Case/Vaccination Statistics","Montreal, Quebec","Lawyer , Political staffer , Habs fan , dog cat mom .",203,442,7033,"False",2022-03-16,"Today @ drmitchmtl ( lucky # stpaddysday # Habs jersey ) talks whether need 4th dose # & ; restrictions lift prevent case numbers rising & ; # fifthwave . # # COVID19Pandemic # GetBoosted # wearamask ","['stpaddysday', 'Habs', 'CovidVaccine', 'fifthwave', 'COVID19', 'COVID19Pandemic', 'GetBoosted', 'wearamask']",0.333333333333333,0.833333333333333,0,0.1,"Today  drmitchmtl  lucky  stpaddysday  Habs jersey  talks whether need 4th dose    restrictions lift prevent case numbers rising    fifthwave    COVID19Pandemic  GetBoosted  wearamask ","['covid19pandemic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,16,"Wed"
935,0.195411802580362,"Mask","Hong Kong","AMERICAN EXPAT HONG KONG , person , blogger , dissident , son , brother , friend 1-man show ; FULLY VAXXED + BOOSTED # SCIENCE BETTER DEATH #",4167,4995,5218,"False",2022-03-24,"@ stephenshalos , ... 'm adopting WAIT & ; SEE APPROACH . 'm gon na get FOURTH dose decide travel anywhere # covidVACCINATION # covid19VACCINE #","['covidVACCINATION', 'covid19VACCINE', 'covidVACCINE']",0,0,0.25,0.25," stephenshalos   m adopting WAIT   SEE APPROACH  m gon na get FOURTH dose decide travel anywhere  covidVACCINATION  covid19VACCINE ","['wait', 'fourth', 'covid19vaccine']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,24,"Thu"
1012,0.18498055352471,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-03-16,"45+ # BBMP # Bengaluru # Availability 16/03 03:30PM FREE Slots 0 PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.133333333333333,0.266666666666667,"45  BBMP  Bengaluru  Availability 1603 0330PM FREE Slots 0 PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,16,"Wed"
1500,0.188429593099614,"COVID-19 in India","USA","Andhravilas Gives # Tollywood # Bollywood film News , # AndhraPradesh # Telangana News , # National # Health # Business # Trending Visit ",2603,92,27,"False",2022-04-04,"SC stays HC order directing Arya Samaj weddings Special Marriage Act  # # Breakingnews # Indiapolitics # AndhraPolitics # NewsFeed # RadheShyam # breakingnews # RahulGandhi New Delhi , April 4 - Supreme Court Monday stayed Madhya …","['CovidVaccine', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'RadheShyam', 'breakingnews', 'RahulGandhi']",0.246753246753247,0.512987012987013,0,0,"SC stays HC order directing Arya Samaj weddings Special Marriage Act    Breakingnews  Indiapolitics  AndhraPolitics  NewsFeed  RadheShyam  breakingnews  RahulGandhi New Delhi  April 4  Supreme Court Monday stayed Madhya ","['hc', 'arya samaj', 'special marriage act breakingnews indiapolitics', 'rahulgandhi new delhi', 'supreme court', 'madhya']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,4,"Mon"
1507,0.17038562616171,"Trial Results","Under a snowbank in Wisconsin","Working mom seeking justice . Ride Blue wave . DMs ! ! ! !",1191,2706,17479,"False",2022-04-04,"Boosted ! Better late never ! # ","['CovidVaccine']",0.0625,0.55,0,0.1,"Boosted  Better late never   ","['boosted']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,4,"Mon"
1553,0.222064070256029,"Clinic Updates and Information","Nottingham, England","Providing single point free support , advice treatment people use alcohol drugs problematic way across Nottingham City",538,179,959,"False",2022-03-30,"REMINDER - Clinic Wellbeing Hub today ! appointment needed - welcome - # getvaccinated # nottinghamcity # wellbeinghub # nottinghamrecoverynetwork # ","['getvaccinated', 'nottinghamcity', 'wellbeinghub', 'nottinghamrecoverynetwork', 'covidvaccine']",0.8,0.9,0.164285714285714,0.507142857142857,"REMINDER  Clinic Wellbeing Hub today  appointment needed  welcome   getvaccinated  nottinghamcity  wellbeinghub  nottinghamrecoverynetwork  ","['reminder', 'clinic wellbeing hub']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,30,"Wed"
1591,0.142917747196593,"US government","The Lake District","Writer , musician , teacher , hiker , traveller , philosopher , geographer , geologist , foodie !",85,94,964,"False",2022-04-05,"inconvenient truth ... article `` '' people immunized lose approximately half defensive antibodies every 108 days . '' '' # # # # CovidIsNotOver # # Covidvaccination ","['vaccine', 'vaccines', 'COVID19', 'CovidIsNotOver', 'CovidVaccine', 'Covidvaccination']",-0.383333333333333,0.583333333333333,0,0,"inconvenient truth  article   people immunized lose approximately half defensive antibodies every 108 days        CovidIsNotOver   Covidvaccination ","['covidisnotover']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,5,"Tue"
1605,0.20539384854732,"Vaccination Experiences","Göteborg, Sverige","Gaming mama , crazy rabbit lady general nerd . Twitch streamer , creator art smol things . Broken several places . , Lupus , Anxiety . She/her 🏳️‍🌈",82,360,2861,"False",2022-03-28,"'m finally get third dose # . feel ok afterwards 'll stream later . Wish luck !","['covidvaccine']",0.125,0.375,-0.2375,0.45,"m finally get third dose   feel ok afterwards ll stream later  Wish luck ","['wish']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,28,"Mon"
1637,0.164448002326925,"Gratitude and Optimism","","love kids , pray god enjoy hanging loved ones . go protests government , give leaflets talk people .",1250,1641,3205,"False",2022-03-12,"Come along speak people give leaflets outreach national day action . # outreach # london # nationaldayofaction # # # LeaveOurKidsAlone ","['outreach', 'london', 'nationaldayofaction', 'COVID19', 'CovidVaccine', 'LeaveOurKidsAlone']",0.1,0.1,0.533333333333333,0.633333333333333,"Come along speak people give leaflets outreach national day action   outreach  london  nationaldayofaction    LeaveOurKidsAlone ","['leaveourkidsalone']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,12,"Sat"
2040,0.201835857270652,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",39,0,0,"False",2022-03-28,"45+ # URBAN # Bengaluru # Availability 28/03 01:30PM FREE Slots 0 PAID Slots 0","['URBAN', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.133333333333333,0.266666666666667,"45  URBAN  Bengaluru  Availability 2803 0130PM FREE Slots 0 PAID Slots 0","['urban bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,28,"Mon"
2047,0.230962163624827,"Education","Washington, DC","Coalition Insurance Fraud national alliance organizations dedicated combating # insurancefraud advocacy , outreach & research .",2831,2695,11216,"False",2022-03-10,"A6 : Misinfo rampant # # scams rising . videos infographics provide excellent scam prevention tips combat scams :  # insurance # insurancefraud # fraud # NCPW2022 # NCPW # SlamTheScamChat ","['covid19', 'COVIDvaccine', 'insurance', 'insurancefraud', 'fraud', 'NCPW2022', 'NCPW', 'SlamTheScamChat']",1,1,0,0,"A6  Misinfo rampant   scams rising  videos infographics provide excellent scam prevention tips combat scams    insurance  insurancefraud  fraud  NCPW2022  NCPW  SlamTheScamChat ","['ncpw2022']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,10,"Thu"
2123,0.178107455678578,"Case/Vaccination Statistics","","“ time universal deceit , telling truth revolutionary act ” '' '' human dancer ? '' ''",8421,8657,264,"False",2022-04-04,"Alarming strange : see UK # cases reached 3rd peak New Year ( widely predicted ) ? Cases still high dropped since . look hospital admissions - 're *higher* January ! = & gt ; waning # ? 😮 ","['COVID19', 'CovidVaccine']",0.0512662337662338,0.377792207792208,0,0.05,"Alarming strange  see UK  cases reached 3rd peak New Year  widely predicted   Cases still high dropped since  look hospital admissions  re higher January    gt  waning    ","['cases']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,4,"Mon"
2282,0.182757442149547,"Trial Results","","Comment desk @ Independent . Please pitch Voices editor @ nakedvix , deputy editor @ sunny_hundal commissioning editor @ harriepw . US pitches : @ h0llyb4xter",72586,1983,409,"True",2022-03-09,"co-developed – ’ still referred ‘ female scientist ’ | Teresa Lambe  # AstraZeneca # # WomenInSTEM","['AstraZeneca', 'CovidVaccine', 'WomenInSTEM']",0,0.166666666666667,0,0.125,"codeveloped   still referred  female scientist   Teresa Lambe   AstraZeneca   WomenInSTEM","['teresa lambe']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,9,"Wed"
2457,0.174240144264564,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",39,0,0,"False",2022-04-01,"18-44 # URBAN # Bengaluru # Availability 01/04 07:00AM FREE Slots 0 PAID Slots # COVISHIELD - Dose1:610 , Dose2:30 # SPUTNIKV - Dose1:30 , Dose2:0","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'SPUTNIKV']",0.2,0.4,0.133333333333333,0.266666666666667,"1844  URBAN  Bengaluru  Availability 0104 0700AM FREE Slots 0 PAID Slots  COVISHIELD  Dose1610  Dose230  SPUTNIKV  Dose130  Dose20","['urban bengaluru', 'free', 'paid slots', 'covishield dose1610 dose230', 'dose130 dose20']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,1,"Fri"
2499,0.194526858432993,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-03-24,"45+ # BBMP # Bengaluru # Availability 24/03 07:30AM FREE Slots 0 PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.133333333333333,0.266666666666667,"45  BBMP  Bengaluru  Availability 2403 0730AM FREE Slots 0 PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,24,"Thu"
2503,0.201928684407742,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",39,0,0,"False",2022-03-30,"18-44 # BBMP # Bengaluru # Availability 30/03 07:00AM FREE Slots # COVISHIELD - Dose1:5908 , Dose2:10 # COVAXIN - Dose1:11 , Dose2:10 PAID Slots # COVISHIELD - Dose1:2610 , Dose2:35 # COVAXIN - Dose1:10 , Dose2:10 # SPUTNIKV - Dose1:70 , Dose2:1010","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN', 'COVISHIELD', 'COVAXIN', 'SPUTNIKV']",0.4,0.8,0.133333333333333,0.266666666666667,"1844  BBMP  Bengaluru  Availability 3003 0700AM FREE Slots  COVISHIELD  Dose15908  Dose210  COVAXIN  Dose111  Dose210 PAID Slots  COVISHIELD  Dose12610  Dose235  COVAXIN  Dose110  Dose210  SPUTNIKV  Dose170  Dose21010","['bbmp bengaluru', 'free slots', 'covishield dose15908 dose210', 'dose111 dose210', 'slots covishield dose12610 dose235', 'covaxin dose110 dose210', 'dose170 dose21010']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,30,"Wed"
2563,0.203182566707441,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",39,0,0,"False",2022-03-31,"18-44 # BBMP # Bengaluru # Availability 31/03 07:00AM FREE Slots # COVISHIELD - Dose1:4411 , Dose2:13 # COVAXIN - Dose1:11 , Dose2:13 PAID Slots # COVISHIELD - Dose1:2672 , Dose2:9 # SPUTNIKV - Dose1:60 , Dose2:1010","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN', 'COVISHIELD', 'SPUTNIKV']",0.4,0.8,0.133333333333333,0.266666666666667,"1844  BBMP  Bengaluru  Availability 3103 0700AM FREE Slots  COVISHIELD  Dose14411  Dose213  COVAXIN  Dose111  Dose213 PAID Slots  COVISHIELD  Dose12672  Dose29  SPUTNIKV  Dose160  Dose21010","['bbmp bengaluru', 'free slots', 'covishield dose14411 dose213', 'dose111 dose213', 'slots covishield dose12672 dose29', 'dose160 dose21010']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,31,"Thu"
