"X","misinformation","dominant_topic","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media","year","month","day","day_of_week"
37802,0.177287740227078,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-02-13,"18-44 # BBMP # Bengaluru # Availability 13/02 09:00AM FREE Slots # COVISHIELD - Dose1:1375 , Dose2:150 # COVAXIN - Dose1:8 , Dose2:2 PAID Slots # COVISHIELD - Dose1:2187 , Dose2:30 # SPUTNIKV - Dose1:120 , Dose2:1060","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN', 'COVISHIELD', 'SPUTNIKV']",0.4,0.8,0.1333333,0.2666667,"1844  BBMP  Bengaluru  Availability 1302 0900AM FREE Slots  COVISHIELD  Dose11375  Dose2150  COVAXIN  Dose18  Dose22 PAID Slots  COVISHIELD  Dose12187  Dose230  SPUTNIKV  Dose1120  Dose21060","['bbmp bengaluru', 'free slots', 'covishield dose11375 dose2150', 'dose18 dose22', 'slots covishield dose12187 dose230']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,13,"Sun"
53212,0.185180920065048,"Mask","No. 6 Brisibe Street, Off Etuwewe Street, Off Deco Road, Warri, Delta State.
No. 16 Edo-Osagie Street, G.R.A., Benin City, Edo State.","Medical Services ( Primary , Secondary , Tertiary Super Tertiary Care ) , Research Training .",101,61,86,"False",2022-03-07,"make choice today look body , work , eat healthy food , think positive thoughts preparing best possible version tomorrow . # lilyhospitals # healthcare # hospitals # # # love # nurses # Doctors ","['lilyhospitals', 'healthcare', 'hospitals', 'COVID19', 'covidvaccine', 'love', 'nurses', 'Doctors']",0.4454545,0.5890909,0.1083333,0.3666667,"make choice today look body  work  eat healthy food  think positive thoughts preparing best possible version tomorrow   lilyhospitals  healthcare  hospitals    love  nurses  Doctors ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,7,"Mon"
56566,0.189309113583673,"Mask","USA","AMERICAN PATRIOTS SPOKEN ! ETHICS , INTEGRITY , DEMOCRACY , COMPASSION , SCIENCE , RULE LAW 🇺🇸 # SaveDemocracy # ForThePeopleAct # VoteBlue2022 🌊 🇺🇸",1330,1871,65205,"False",2022-02-09,"Anti-vaxxer , 28 , dies tearing oxygen mask Italy  via @ MailOnline # # # antivaxxers # GetVaccinatedAndBoosted","['CovidVaccine', 'COVID19', 'antivaxxers', 'GetVaccinatedAndBoosted']",0,0,0,0,"Antivaxxer  28  dies tearing oxygen mask Italy  via  MailOnline    antivaxxers  GetVaccinatedAndBoosted","['italy', 'mailonline']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,9,"Wed"
59202,0.139441417029018,"Education","Chester UK","Tweets Countess Chester Hospital NHS Foundation Trust . page generally monitored Monday Friday , 9am 5pm .",8028,469,5260,"True",2022-02-09,"🤰 pregnant # helps protect baby getting seriously ill. 💉 get vaccinated stage pregnancy . ➡️ info :  ","['COVIDVaccine']",-0.08333333,0.75,0.05,0.5," pregnant  helps protect baby getting seriously ill  get vaccinated stage pregnancy   info   ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,9,"Wed"
71049,0.191475221205192,"Government Response","","Look Closer",240,240,6653,"False",2022-02-09,"real ? 😯😯😯 # # # Pfizer ","['COVID19', 'CovidVaccine', 'Pfizer']",0.2,0.3,0,0,"real      Pfizer ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,9,"Wed"
76425,0.183020038934991,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-02-18,"45+ # BBMP # Bengaluru # Availability 18/02 08:30AM FREE Slots 0 PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.1333333,0.2666667,"45  BBMP  Bengaluru  Availability 1802 0830AM FREE Slots 0 PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,18,"Fri"
77813,0.155163679180131,"Trial Results",""," shares latest news , science , stories surrounding injuries . ❤️ Follow us :  󠀠",294,195,563,"False",2022-02-15,"Cary Watkins , embalmer 50 years , confirms embalmer Richard Hirschman 's story blood clots found deceased . # # # vaccinedamage # vaccineinjury ","['vaccine', 'covidvaccine', 'vaccinedamage', 'vaccineinjury']",0,0,0.5,0.9,"Cary Watkins  embalmer 50 years  confirms embalmer Richard Hirschman s story blood clots found deceased     vaccinedamage  vaccineinjury ","['richard hirschman']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,15,"Tue"
81403,0.165255879338725,"Education","Leicester, England","New Chapter - # HouseMusic # Dance # Trance # Photography # AudioVisualArt # ExcludedUK # facsaware # NoVaccinePassports # together",2306,3005,31031,"False",2022-03-07,"@ mpc_xetts @ the_smiggy @ ProfessorFerg8 n't think # # PfizerDocuments data damning clearly n't understand data environment data collected , analysed , censored reported .","['CovidVaccine', 'PfizerDocuments']",0.1,0.3833333,0.1363636,0.4545455," mpcxetts  thesmiggy  ProfessorFerg8 nt think   PfizerDocuments data damning clearly nt understand data environment data collected  analysed  censored reported ","['professorferg8', 'pfizerdocuments']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,7,"Mon"
85482,0.192241454257989,"Education","Harrisburg, PA","@ abc27news Weekend Anchor | MMJ RTDNAC nominated |KSchmidt @ abc27.com | “ Life begins end comfort zone. ” -Walsch Opinions . ECU alum .",689,510,1932,"True",2022-02-15,"UPMC Infectious Disease Specialist Dr. John Goldman says mixed feelings decision . Click link full reaction . @ UPMC # # Pfizer  #","['COVID19', 'Pfizer', 'CovidVaccine']",0.175,0.4,0,0,"UPMC Infectious Disease Specialist Dr John Goldman says mixed feelings decision  Click link full reaction   UPMC   Pfizer  ","['upmc infectious disease specialist', 'john goldman', 'click', 'upmc pfizer']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,15,"Tue"
92093,0.149632965029837,"Government Response","Punjab"," # News # Entertainment # Website focus # Punjab # NRIs # India # HSBawa @ bawahs # Journalist . ",113796,148167,40,"False",2022-02-21,"Sputnik V vax shelves poor demand # SputnikV # CoronaVaccine # # YesPunjab ","['SputnikV', 'CoronaVaccine', 'CovidVaccine', 'YesPunjab']",-0.4,0.6,0,0,"Sputnik V vax shelves poor demand  SputnikV  CoronaVaccine   YesPunjab ","['sputnik', 'sputnikv']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,21,"Mon"
92818,0.170088760227951,"Education","Atlanta, GA","Retired . Photographer , Writer , Graphic/Web Designer . Vintage Kitten . Constitutional Conservative , 1A , 2A , 4A , 10A , Small Govt , Individualism , Free Market .",1553,3082,44295,"False",2022-02-09,"Facts Matter ( Feb. 7 ) : CDC Signals Changes Schedule , Part Address Heart Inflammation  # # Download app read ","['COVID', 'CovidVaccine']",0,0,0.075,0.6,"Facts Matter  Feb 7   CDC Signals Changes Schedule  Part Address Heart Inflammation    Download app read ","['matter feb', 'cdc signals']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,9,"Wed"
98874,0.13571324992318,"Mask","Australia","Peaceful proactive things mean something .",1054,1763,71635,"False",2022-03-05,"vast majority never needed vaccinated ! # # SARSCoV2 # pfizer # # mRNA # spikeprotein # vaccinated # covidvaccination # # covidaus # auspol # AusPol2022 ","['COVID19', 'SARSCoV2', 'pfizer', 'covidvaccine', 'mRNA', 'spikeprotein', 'vaccinated', 'covidvaccination', 'COVID', 'covidaus', 'auspol', 'AusPol2022']",0,1,-0.03125,0.59375,"vast majority never needed vaccinated    SARSCoV2  pfizer   mRNA  spikeprotein  vaccinated  covidvaccination   covidaus  auspol  AusPol2022 ","['sarscov2', 'mrna', 'auspol2022']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,3,5,"Sat"
538,0.182589199325262,"Mask","Ontario","Author comatose time/vision/ diagnosed quadriplegic , yet completely recovered record time . 'm alive . YNWA LIVERPOOL",776,1156,10987,"False",2022-02-16,"folk took # gullible 😂","['CovidVaccine']",0,0,0.1,0.4,"folk took  gullible ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,16,"Wed"
596,0.172804054675169,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-02-09,"18-44 # BBMP # Bengaluru # Availability 09/02 11:00AM FREE Slots # COVISHIELD - Dose1:9237 , Dose2:4 # COVAXIN - Dose1:9 , Dose2:4 PAID Slots # COVISHIELD - Dose1:5598 , Dose2:130 # COVAXIN - Dose1:100 , Dose2:100 # SPUTNIKV - Dose1:270 , Dose2:1120","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN', 'COVISHIELD', 'COVAXIN', 'SPUTNIKV']",0.4,0.8,0.133333333333333,0.266666666666667,"1844  BBMP  Bengaluru  Availability 0902 1100AM FREE Slots  COVISHIELD  Dose19237  Dose24  COVAXIN  Dose19  Dose24 PAID Slots  COVISHIELD  Dose15598  Dose2130  COVAXIN  Dose1100  Dose2100  SPUTNIKV  Dose1270  Dose21120","['bbmp bengaluru', 'free slots', 'covishield dose19237 dose24', 'dose19 dose24', 'slots covishield dose15598 dose2130', 'covaxin dose1100 dose2100']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,9,"Wed"
598,0.180395702337484,"Clinic Updates and Information","Stockton-on-Tees, England","Community Champion Network – empowering supporting communities pandemic 📍Stockton-on-Tees Get touch : SCCC @ pcp.uk.net",118,389,234,"False",2022-02-15,"💉WALK CLINICS 📍STOCKTON - week 📆Every day ( except Fri ) Pharmacy World , 45 Redhill Road , Roseworth 10am - 4.30pm 📆Wed + Sat Unit 5 Wellington Square 1pm - 5.30pm 💉1st + 2nd doses ( Age 12+ ) 💉Boosters ( Age 16+ ) # # # GetBoosted ","['CovidVaccine', 'COVID19', 'GetBoosted']",0,0,0.25,0.25,"WALK CLINICS STOCKTON  week Every day  except Fri  Pharmacy World  45 Redhill Road  Roseworth 10am  430pm Wed  Sat Unit 5 Wellington Square 1pm  530pm 1st  2nd doses  Age 12  Boosters  Age 16     GetBoosted ","['walk', 'clinics', 'fri pharmacy', 'redhill road roseworth', 'wellington square']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,15,"Tue"
624,0.228834703948986,"Mask","in your head","Yahua Warrior Ephesians 5:11 . pronouns -Pureblood / Non GMO / Wake.the.f*ck.up",359,155,3749,"False",2022-02-26,"many.. ignored “ science ” “ experts ” # # pfizer # cdc # fda ","['CovidVaccine', 'pfizer', 'cdc', 'fda']",0.5,0.5,0,0,"many ignored  science   experts    pfizer  cdc  fda ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,26,"Sat"
632,0.180498029142117,"Gratitude and Optimism","South east London","NHS South East London CCG clinically led responsible planning , buying monitoring health services used south east London residents",1929,1031,793,"True",2022-02-11,"family member looking get vaccinated half-term ? # walk-ins available at-risk 5-11s , 12-15 age group 16s . Take action protect loved ones  # SELondon ","['COVIDVaccine', 'SELondon']",0.4,0.433333333333333,0.2,0.55,"family member looking get vaccinated halfterm   walkins available atrisk 511s  1215 age group 16s  Take action protect loved ones   SELondon ","['selondon']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,11,"Fri"
723,0.110420607649535,"US government","Charlotte, NC","Patriot ; Conservative ; Author Alone Crowd , Flash : Short Story Collection , Heavenly Hugs : Inspirational Poetry .",1139,2323,3748,"False",2022-03-05,"Remember everyone warned crazy conspiracy theorists lots horrible side effects ? Since Phizer released 9 pages side effects , believe real ? # VaccineSideEffects #","['VaccineSideEffects', 'CovidVaccine']",-0.466666666666667,0.733333333333333,0.25,0.65,"Remember everyone warned crazy conspiracy theorists lots horrible side effects  Since Phizer released 9 pages side effects  believe real   VaccineSideEffects ","['phizer']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,5,"Sat"
729,0.251367563870951,"COVID-19 in India","USA","Andhravilas Gives # Tollywood # Bollywood film News , # AndhraPradesh # Telangana News , # National # Health # Business # Trending Visit ",2593,93,27,"False",2022-02-26,"Rains likley Southern , interior districts TN till Monday  # # Breakingnews # Indiapolitics # AndhraPolitics # NewsFeed # BheemlaNaik # Politics # KCR Chennai , Feb 26 - Indian Meteorological Department predicted rains southern …","['CovidVaccine', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'BheemlaNaik', 'Politics', 'KCR']",0,0,0,0,"Rains likley Southern  interior districts TN till Monday    Breakingnews  Indiapolitics  AndhraPolitics  NewsFeed  BheemlaNaik  Politics  KCR Chennai  Feb 26  Indian Meteorological Department predicted rains southern ","['southern', 'chennai feb', 'indian', 'meteorological department']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,26,"Sat"
779,0.175027539892616,"Mask","","# together # virology # blues # arsenal # wewillwinthiswar # usforthem # scamdemic",5986,3935,3136,"False",2022-02-09,"lockdowns saved average 200 people UK 2 years # . ( 0.2 % impact ) . Let sink . excess death toll result mitigations ? Suicide , anxiety , missed medical screenings.. ? # Covid19UK # coronavirusuk # # MasksOff ","['covid', 'Covid19UK', 'coronavirusuk', 'CovidVaccine', 'MasksOff']",-0.075,0.2,0,0,"lockdowns saved average 200 people UK 2 years    02  impact   Let sink  excess death toll result mitigations  Suicide  anxiety  missed medical screenings   Covid19UK  coronavirusuk   MasksOff ","['suicide', 'covid19uk', 'masksoff']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,9,"Wed"
856,0.207270273771774,"Mask","","Platform Exclusively Life Science Researchers .",2874,4895,25,"False",2022-02-20,"ViralFacts # 21 . Viruses abundant biological entities Earth : estimated 10,000,000,000,000,000,000,000,000,000,000 ( 10 quintillion ) viruses earth , making abundant form life planet . # COVID2019 # # VaccinesWork # stay ","['COVID2019', 'COVIDVaccine', 'VaccinesWork', 'stay']",0.6,0.95,0,0,"ViralFacts  21  Viruses abundant biological entities Earth  estimated 10000000000000000000000000000000  10 quintillion  viruses earth  making abundant form life planet   COVID2019   VaccinesWork  stay ","['earth', 'covid2019']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,20,"Sun"
980,3.08651810915799e-07,"Trial Results","Egypt","Judge perfect",28,39,11,"False",2022-02-12,"British magazine : Risk omecron recurrence 5 times higher delta  # # # LongCovid # BA2 # HIV # # 10 YEARS # 100DaysOfCode # 10 MINUTES # Long # 10xThrive # 60 Minutes # 49ers # Aaron Donald # abuse # advertising # altcoins","['COVID', 'COVID', 'LongCovid', 'BA2', 'HIV', 'CovidVaccine', '100DaysOfCode', 'Long', '10xThrive', '49ers', 'Aaron', 'abuse', 'advertising', 'altcoins']",0.0666666666666667,0.3,1,1,"British magazine  Risk omecron recurrence 5 times higher delta     LongCovid  BA2  HIV   10 YEARS  100DaysOfCode  10 MINUTES  Long  10xThrive  60 Minutes  49ers  Aaron Donald  abuse  advertising  altcoins","['british', 'risk', 'longcovid', 'minutes', 'aaron donald']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,12,"Sat"
1009,0.0966246940117838,"US government","Moron Lago","45th POTUS also 46th Massive Fraud , likes Universe never seen ! Many People saying ! Could PARODY .",80,300,156,"False",2022-02-16,"ruined Pitchbot ! SAD ! Bad journalism ! # # ","['COVID19', 'CovidVaccine']",-0.75,0.833333333333333,0.3125,0.75,"ruined Pitchbot  SAD  Bad journalism    ","['pitchbot sad bad']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,16,"Wed"
1048,0.174595492983698,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-03-05,"18-44 # RURAL # Bengaluru # Availability 05/03 08:00AM FREE Slots # COVISHIELD - Dose1:4 , Dose2:100 # COVAXIN - Dose1:100 , Dose2:99 PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN']",0.2,0.4,0.133333333333333,0.266666666666667,"1844  RURAL  Bengaluru  Availability 0503 0800AM FREE Slots  COVISHIELD  Dose14  Dose2100  COVAXIN  Dose1100  Dose299 PAID Slots 0","['rural bengaluru', 'free slots', 'covishield dose14 dose2100', 'dose299 paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,5,"Sat"
1061,0.203137515584316,"Case/Vaccination Statistics","New Delhi, India","Civil Servant @ # Govtofindia|| Studied @ PU , CHD।। Tweets , RTs personal capacity",479,616,646,"False",2022-03-08,"# | # India registers 3,993 new cases 108 deaths last 24 hours ; Active cases stand 49,948 # Covid_19 # # Corona # # covidupdate ","['COVID19', 'India', 'Covid_19', 'coronavirus', 'Corona', 'CovidVaccine', 'covidupdate']",0.001010101010101,0.373737373737374,0,0.3,"   India registers 3993 new cases 108 deaths last 24 hours  Active cases stand 49948  Covid19   Corona   covidupdate ","['india', 'covid19 corona']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,3,8,"Tue"
1085,0.206624120341193,"Mask","","",23,17,7204,"False",2022-02-20,"relative monoclonal gammopathy undetermined significance ( MGUS ) , early stage blood cancer , often undetected . # safe people like ? Could trigger progression ? doctors even care push people ? ","['CovidVaccine']",0.2,0.266666666666667,0,0,"relative monoclonal gammopathy undetermined significance  MGUS   early stage blood cancer  often undetected   safe people like  Could trigger progression  doctors even care push people  ","['mgus', 'could']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,20,"Sun"
