"X","misinformation","dominant_topic","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media","year","month","day","day_of_week"
288,0.170489214110604,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",24,0,0,"False",2021-08-23,"45+ # BBMP # Bengaluru # Availability 23/08 03:30PM FREE Slots # COVISHIELD - Dose1:9 , Dose2:32 # COVAXIN - Dose1:7 , Dose2:8 PAID Slots # COVISHIELD - Dose1:3820 , Dose2:3758 # COVAXIN - Dose1:1416 , Dose2:1358 # SPUTNIKV - Dose1:0 , Dose2:20","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN', 'COVISHIELD', 'COVAXIN', 'SPUTNIKV']",0.4,0.8,0.133333333333333,0.266666666666667,"45  BBMP  Bengaluru  Availability 2308 0330PM FREE Slots  COVISHIELD  Dose19  Dose232  COVAXIN  Dose17  Dose28 PAID Slots  COVISHIELD  Dose13820  Dose23758  COVAXIN  Dose11416  Dose21358  SPUTNIKV  Dose10  Dose220","['bbmp bengaluru', 'free slots', 'covishield dose19 dose232', 'dose17 dose28', 'slots covishield dose13820 dose23758', 'covaxin dose11416 dose21358', 'dose10 dose220']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,23,"Mon"
329,0.172908051100474,"US government","","Mother . American . Christian . Moderate Conservative standing dangerous behavior causes division threatens democracy . # publichealth matters .",8,94,426,"False",2021-08-16,"# mark beast . ","['CovidVaccine']",0,0,-0.15,0.4," mark beast  ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,16,"Mon"
333,0.166457994422718,"Mask","Georgia, USA","Pediatrician . opinions . She/her . @ MomsDemand # Vaccinated",422,768,12673,"False",2021-08-09,"know happens pregnant women pneumonia urgent C-Section preterm ? n't get see infant goes 3hr away NICU care ! better negative . Get # . ","['CovidVaccine']",0.205555555555556,0.466666666666667,0,0,"know happens pregnant women pneumonia urgent CSection preterm  nt get see infant goes 3hr away NICU care  better negative  Get   ","['csection', 'nicu']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,9,"Mon"
343,0.239571493586955,"Trial Results","","TX Educator , B.S. , M.A. , Passion journalism , politics & community service.💜Football🏈Coffee☕️Non-fiction📚News📰 Democrat # resist # voteblue",9673,10035,9976,"False",2021-08-21,"Good ! colleges universities follow suit ! # ","['CovidVaccine']",1,0.6,0,0,"Good  colleges universities follow suit   ","['good']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,21,"Sat"
346,0.149701099148653,"Clinic Updates and Information","Macclesfield","East Cheshire NHS Trust integrated community acute trust providing healthcare across central eastern Cheshire . Includes Macclesfield DG Hospital .",7534,2578,3138,"True",2021-08-18,"# offered 16 17 year olds . Visit @ AlderleyPark Centre first dose . Opening times 👇 📅Mon 16th - Sat 21st Aug - 8.30 - 6pm 📅Sun 22nd Aug - ( closed ) - open 2pm - 6pm walk ins 2pm-6:30 bookings ","['COVIDVaccine']",0.0375,0.233333333333333,0.3,0.575," offered 16 17 year olds  Visit  AlderleyPark Centre first dose  Opening times  Mon 16th  Sat 21st Aug  830  6pm Sun 22nd Aug   closed   open 2pm  6pm walk ins 2pm630 bookings ","['visit alderleypark centre']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,18,"Wed"
358,0.174842405092658,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",24,0,0,"False",2021-08-25,"45+ # RURAL # Bengaluru # Availability 25/08 07:30AM FREE Slots 0 PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.133333333333333,0.266666666666667,"45  RURAL  Bengaluru  Availability 2508 0730AM FREE Slots 0 PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,25,"Wed"
372,0.142028141791065,"Mask","","",1,26,32,"False",2021-08-20,"“ ” increases likelihood death arrogant ignorant narcissist . Take entitled self join Taliban escape hardship hard working US Citizens caused life . # COVIDIOTS # # governmentislying ","['COVIDIOTS', 'CovidVaccine', 'governmentislying']",-0.291666666666667,0.541666666666667,0,0,"  increases likelihood death arrogant ignorant narcissist  Take entitled self join Taliban escape hardship hard working US Citizens caused life   COVIDIOTS   governmentislying ","['take', 'taliban', 'us citizens', 'covidiots']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021,8,20,"Fri"
379,0.170871360369798,"Vaccination Experiences","KHI, PAKISTAN","Managing Director SkyQuest Corporation & Track Ventures Ltd UK . @ HubSpot Partner . White-label Service Provider agencies & consulting firms .",363,170,14184,"False",2021-08-09,"Vaccinated 💉🦠 # GetVaccinatedNow # DeltaVariant # COVIDー19 # GetVaccinated # # moderna # dow ","['GetVaccinatedNow', 'DeltaVariant', 'COVIDー19', 'GetVaccinated', 'CovidVaccine', 'moderna', 'dow']",0,0,0,0,"Vaccinated   GetVaccinatedNow  DeltaVariant  COVID19  GetVaccinated   moderna  dow ","['getvaccinatednow']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,9,"Mon"
392,0.16333810358689,"Vaccination Experiences","South Africa","simple boy .",5347,1675,52300,"False",2021-09-07,"04/09/2021 09:34am got Pfizer 💉 # ","['CovidVaccine']",0,0,0,0.357142857142857,"04092021 0934am got Pfizer   ","['pfizer']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,9,7,"Tue"
422,0.160186947229686,"Vaccination Experiences","Calgary, Alberta","Canadian ❤️ ’ travel/photography/mountains . Passionate politics/climate change action . Frustrated living redneck AB ! hate Jason Kenney ! 🤮",281,347,20278,"False",2021-08-16,"@ NathanMackBrown 🖐🏻As soon possibly could ! goes getting husband 13 year old daughter vaxed ! # GetVaccinated # VaccinesSaveLives # VaccinesWork # dontbeaCOVIDIOT # antivaxmorons # # CovidIsNotOver #","['GetVaccinated', 'VaccinesSaveLives', 'VaccinesWork', 'dontbeaCOVIDIOT', 'antivaxmorons', 'CovidVaccine', 'CovidIsNotOver', 'vaccines']",0.0625,0.6,-0.45625,0.5125," NathanMackBrown As soon possibly could  goes getting husband 13 year old daughter vaxed   GetVaccinated  VaccinesSaveLives  VaccinesWork  dontbeaCOVIDIOT  antivaxmorons   CovidIsNotOver ","['nathanmackbrown', 'getvaccinated']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,16,"Mon"
435,0.239429391122906,"Government Response","Karachi","dabbling bioethics surgery past life",573,421,1226,"False",2021-08-25,"@ Asad_Umar Great progress ! need cover @ Uber_PKR @ CareemPAK also . non compliant # enforcement ?","['CovidVaccine']",1,0.75,-0.25,0.25," AsadUmar Great progress  need cover  UberPKR  CareemPAK also  non compliant  enforcement ","['asadumar great', 'uberpkr']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,25,"Wed"
446,0.157902548382373,"Trial Results","","Get latest Arab news # AsharqPlus : breaking news , features video content Middle East .",80,132,58,"False",2021-08-20,"UK ’ health regulator approved antibody treatment developed Regeneron Roche prevent treat , said Friday , adding trying roll patients soon . . . # # # uk # CoronavirusUpdates # Covaxin # AntiVaccine ","['COVID', 'CovidVaccine', 'uk', 'CoronavirusUpdates', 'Covaxin', 'AntiVaccine']",0.1,0.3,0.25,0.45,"UK  health regulator approved antibody treatment developed Regeneron Roche prevent treat  said Friday  adding trying roll patients soon       uk  CoronavirusUpdates  Covaxin  AntiVaccine ","['regeneron roche', 'coronavirusupdates covaxin']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,20,"Fri"
455,0.173841315106266,"Clinic Updates and Information","Estados Unidos","News",3327,1472,130,"False",2021-09-08,"Clinics Cameron County ! # TexansRecoveringTogether # CameronCounty # SanBenito # Harlingen # Brownsville # PortIsabel # # COVID19Vaccine # ( @ txcovidrecovery ) ","['TexansRecoveringTogether', 'CameronCounty', 'SanBenito', 'Harlingen', 'Brownsville', 'PortIsabel', 'COVID19', 'COVID19Vaccine', 'CovidVaccine']",0,0,0,0,"Clinics Cameron County   TexansRecoveringTogether  CameronCounty  SanBenito  Harlingen  Brownsville  PortIsabel   COVID19Vaccine    txcovidrecovery  ","['clinics', 'cameron county', 'sanbenito harlingen brownsville', 'portisabel']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,9,8,"Wed"
473,0.173725285000843,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",24,0,0,"False",2021-08-24,"45+ # RURAL # Bengaluru # Availability 24/08 12:30PM FREE Slots 0 PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.133333333333333,0.266666666666667,"45  RURAL  Bengaluru  Availability 2408 1230PM FREE Slots 0 PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,8,24,"Tue"
