"X","misinformation","dominant_topic","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media","year","month","day","day_of_week"
46059,0.186957263787202,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-14,"18-44 # BBMP # Bengaluru # Availability 14/04 02:00PM FREE Slots # COVISHIELD - Dose1:1125 , Dose2:113 # COVAXIN - Dose1:10 , Dose2:13 PAID Slots # COVISHIELD - Dose1:2747 , Dose2:110 # COVAXIN - Dose1:100 , Dose2:100 # SPUTNIKV - Dose1:10 , Dose2:1000","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN', 'COVISHIELD', 'COVAXIN', 'SPUTNIKV']",0.4,0.8,0.1333333,0.2666667,"1844  BBMP  Bengaluru  Availability 1404 0200PM FREE Slots  COVISHIELD  Dose11125  Dose2113  COVAXIN  Dose110  Dose213 PAID Slots  COVISHIELD  Dose12747  Dose2110  COVAXIN  Dose1100  Dose2100  SPUTNIKV  Dose110  Dose21000","['bbmp bengaluru', 'free slots', 'covishield dose11125 dose2113', 'dose110 dose213', 'slots covishield dose12747 dose2110', 'covaxin dose1100 dose2100', 'dose110 dose21000']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,14,"Thu"
52623,0.194050368168714,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-18,"18-44 # URBAN # Bengaluru # Availability 18/04 01:00PM FREE Slots 0 PAID Slots # COVISHIELD - Dose1:764 , Dose2:50","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",0.2,0.4,0.1333333,0.2666667,"1844  URBAN  Bengaluru  Availability 1804 0100PM FREE Slots 0 PAID Slots  COVISHIELD  Dose1764  Dose250","['urban bengaluru', 'free', 'paid slots', 'covishield dose1764 dose250']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,18,"Mon"
53900,0.196727660449579,"Vaccination Experiences","Georgia, USA","Co-Founder Profit Enhancement Group . Working help self funded medical plans save millions without changing medical benefits ! ",116,430,393,"False",2022-04-15,"Second Booster Shots Effective ? Experts Know Far  # # # # CovidBooster ","['Covid', 'Vaccine', 'CovidVaccine', 'CovidBooster']",0.2333333,0.6,0,0,"Second Booster Shots Effective  Experts Know Far      CovidBooster ","['booster shots effective experts know far']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,15,"Fri"
67474,0.191723063181479,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-18,"45+ # BBMP # Bengaluru # Availability 18/04 04:30PM FREE Slots 0 PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.1333333,0.2666667,"45  BBMP  Bengaluru  Availability 1804 0430PM FREE Slots 0 PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,18,"Mon"
70302,0.194195993717115,"Clinic Updates and Information","Toronto, Canada","collection bookmarks remember articles read , read , anything else . ( Re- ) Tweet necessarily endorsement .",6,722,295,"False",2022-04-27,". @ celliottability/ @ ONThealth lowering eligibility 2nd boosters 60+ next cohort , 50+ ? Thanks ! # Canada # Ontario # # CV19 # #","['Canada', 'Ontario', 'COVID19', 'CV19', 'Vaccines', 'CovidVaccine']",0.08333333,0.06666667,0,1,"  celliottability  ONThealth lowering eligibility 2nd boosters 60 next cohort  50  Thanks   Canada  Ontario   CV19  ","['ontario cv19']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,27,"Wed"
75470,0.183409112469471,"Gratitude and Optimism","CHICAGO","N.O.E God better God",158,549,628,"False",2022-04-10,"# phizer many people got lumps arms askin friend # VaccineSideEffects # Moderna # pfizerdocuments # # CrimesAgainstHumanity # VaccineDeaths # # # CovidIsNotOver # # Omicron # BA2 # XE # CoronavirusUpdates # LongCovid # SARSCoV2","['phizer', 'VaccineSideEffects', 'Moderna', 'pfizerdocuments', 'CovidVaccine', 'CrimesAgainstHumanity', 'VaccineDeaths', 'COVID19', 'COVID', 'CovidIsNotOver', 'coronavirus', 'Omicron', 'BA2', 'XE', 'CoronavirusUpdates', 'LongCovid', 'SARSCoV2']",0.5,0.5,0.5,0.5," phizer many people got lumps arms askin friend  VaccineSideEffects  Moderna  pfizerdocuments   CrimesAgainstHumanity  VaccineDeaths    CovidIsNotOver   Omicron  BA2  XE  CoronavirusUpdates  LongCovid  SARSCoV2","['vaccinesideeffects moderna', 'crimesagainsthumanity', 'omicron ba2 xe']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,10,"Sun"
79605,0.190434155583239,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-15,"45+ # RURAL # Bengaluru # Availability 15/04 09:30AM FREE Slots 0 PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.1333333,0.2666667,"45  RURAL  Bengaluru  Availability 1504 0930AM FREE Slots 0 PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,15,"Fri"
80382,0.199563671314485,"Government Response","USA","Andhravilas Gives # Tollywood # Bollywood film News , # AndhraPradesh # Telangana News , # National # Health # Business # Trending Visit ",2600,92,27,"False",2022-04-19,"Cong LS leader 's criticism Nagaland CM brings state 's fragile peace back focus ( Opinion )  # # Breakingnews # Indiapolitics # AndhraPolitics # NewsFeed # RadheShyam # Mamata # IndiaCovid New Delhi , April 19 - Peace like illusion f…","['CovidVaccine', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'RadheShyam', 'Mamata', 'IndiaCovid']",0.04545455,0.3181818,0,0,"Cong LS leader s criticism Nagaland CM brings state s fragile peace back focus  Opinion     Breakingnews  Indiapolitics  AndhraPolitics  NewsFeed  RadheShyam  Mamata  IndiaCovid New Delhi  April 19  Peace like illusion f","['cong', 'nagaland cm', 'mamata indiacovid new delhi']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,19,"Tue"
80756,0.184608795986814,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-12,"45+ # BBMP # Bengaluru # Availability 12/04 05:30PM FREE Slots 0 PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.1333333,0.2666667,"45  BBMP  Bengaluru  Availability 1204 0530PM FREE Slots 0 PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,12,"Tue"
87675,0.222991398139263,"Trial Results","San Diego","Providing News - # Insurance need - protect Family CA Small Business | # Health Insurance | Obamacare | Medicare | Call quote 📞",558,541,7239,"False",2022-04-29,"young kids could available June , FDA official says :  WASHINGTON POST # # vaccinemandate #","['vaccines', 'vaccinemandate', 'covidvaccine']",0.25,0.4,-0.25,0.4,"young kids could available June  FDA official says   WASHINGTON POST   vaccinemandate ","['washington']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,29,"Fri"
503,0.231198143777277,"Vaccination Experiences","Greenville, NC","Professor Microbiology Immunology East Carolina University Brody School Medicine , views mine # , #",635,333,3970,"False",2022-04-30,"4th Wednesday ( 2nd boost ) & ; 'm feeling fine . Anyone 50 health concerns get boosted . # # # # CoronaUpdate # CoronaPositive # # CoronaVaccine @ ECUBrodySOM # Covid_19 # COVID__19 ","['COVID19', 'Covid', 'CovidVaccine', 'CoronaUpdate', 'CoronaPositive', 'coronavirus', 'CoronaVaccine', 'Covid_19', 'COVID__19']",0.208333333333333,0.25,0,0,"4th Wednesday  2nd boost    m feeling fine  Anyone 50 health concerns get boosted      CoronaUpdate  CoronaPositive   CoronaVaccine  ECUBrodySOM  Covid19  COVID19 ","['coronaupdate', 'covid19 covid19']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,30,"Sat"
550,0.17506998654693,"COVID-19 in India","","Sophisticated Caveman ; rugged hands & unparalleled taste . White Gangster rapper since 99",19,189,6207,"False",2022-04-09,"get inoculation anon ? # Booster # # # CovidIsntOver ","['Booster', 'CovidVaccine', 'vaccination', 'CovidIsntOver']",0,0,0.25,0.5,"get inoculation anon   Booster    CovidIsntOver ","['booster']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,9,"Sat"
588,0.17619397965215,"COVID-19 in India","Hyderabad, India","Executive Editor , NDTV / Documentary filmmaker / Blogger",59541,1327,4933,"True",2022-04-09,"# PrecautionDose price # Covaxin # Covishield slashed Rs 225 # PrecautionDoseCost @ ndtv @ ndtvindia # manufacturers paused production stocks piling ; decision open # BoosterDose 18+ age group would help movement ","['PrecautionDose', 'Covaxin', 'Covishield', 'PrecautionDoseCost', 'CovidVaccine', 'BoosterDose']",0,0.5,0,0," PrecautionDose price  Covaxin  Covishield slashed Rs 225  PrecautionDoseCost  ndtv  ndtvindia  manufacturers paused production stocks piling  decision open  BoosterDose 18 age group would help movement ","['covaxin covishield']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,9,"Sat"
626,0.197718478908546,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-21,"18-44 # RURAL # Bengaluru # Availability 21/04 05:00PM FREE Slots # COVISHIELD - Dose1:4 , Dose2:1 PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",0.2,0.4,0.133333333333333,0.266666666666667,"1844  RURAL  Bengaluru  Availability 2104 0500PM FREE Slots  COVISHIELD  Dose14  Dose21 PAID Slots 0","['rural bengaluru', 'free slots', 'covishield dose14 dose21']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,21,"Thu"
805,0.195357844764644,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-21,"45+ # BBMP # Bengaluru # Availability 21/04 07:30AM FREE Slots 0 PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.133333333333333,0.266666666666667,"45  BBMP  Bengaluru  Availability 2104 0730AM FREE Slots 0 PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,21,"Thu"
957,0.210045312625517,"Clinic Updates and Information","New Jersey","Official Twitter account New Jersey Department Health . Find us Facebook , Instagram & LinkedIn # HealthyNJ",43409,755,6056,"True",2022-04-27,"Help protect children getting vaccinated today . available New Jersey residents ages 5 & ; proven safe effective . Schedule appointments today .  # # # NJDOH ","['COVID19', 'covidvaccine', 'NJDOH']",0.409090909090909,0.538636363636364,0.136363636363636,0.454545454545455,"Help protect children getting vaccinated today  available New Jersey residents ages 5   proven safe effective  Schedule appointments today      NJDOH ","['help', 'new jersey', 'njdoh']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,27,"Wed"
991,0.302624597834455,"Case/Vaccination Statistics","New Delhi, India","DellyRanks fastest growing news website India . DellyRanks provide daily national , international , Movies , Lifestyle , Career , Astrology",200,4,45,"False",2022-04-30,": 1,607 new cases Delhi ; positivity rate 5.28 % # # # covidcasesindelhi # coviddeaths # covidnumbers # # Delhi # healthbulletin  ","['COVID', 'covid19', 'covidcasesindelhi', 'coviddeaths', 'covidnumbers', 'Covidvaccine', 'Delhi', 'healthbulletin']",0.136363636363636,0.454545454545455,0,0," 1607 new cases Delhi  positivity rate 528     covidcasesindelhi  coviddeaths  covidnumbers   Delhi  healthbulletin  ","['delhi', 'delhi']",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,30,"Sat"
1019,0.215541169751882,"Clinic Updates and Information","Ireland","official guide 's happening health services . monitored 24/7 . emergency dial 999 . Twitter policy  # ForUsAll",241449,497,4274,"True",2022-04-29,"🧵Here today 's walk-in # clinics . 're operating walk-in first & ; second booster clinics , clinics dose 1 2 children aged 5-11 , dose 1 2 people aged 12 older . Find full list clinics :  # ForUsAll ","['COVIDVaccine', 'ForUsAll']",0.0944444444444444,0.336111111111111,0,0,"Here today s walkin  clinics  re operating walkin first   second booster clinics  clinics dose 1 2 children aged 511  dose 1 2 people aged 12 older  Find full list clinics    ForUsAll ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,29,"Fri"
1133,0.248169441765635,"Trial Results","","Florida guy",361,461,57880,"False",2022-05-08,", # FoodAndDrugAdministration changes # information “ stops transmission ” “ side effects ” ’ still get # chance blood clot death life . Good job , # FDA ! # LiberalLogic # LiberalismIsAMentalDisorder ","['FoodAndDrugAdministration', 'CovidVaccine', 'COVID', 'FDA', 'LiberalLogic', 'LiberalismIsAMentalDisorder']",0.875,0.6,0,0,"  FoodAndDrugAdministration changes  information  stops transmission   side effects   still get  chance blood clot death life  Good job   FDA   LiberalLogic  LiberalismIsAMentalDisorder ","['fda']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,8,"Sun"
1202,0.171525422808235,"Education","#RemodellingHomes  🏘️","'m 58 , Born # Renton , Mom # SeniorChugBitch , # KissGuineaPigs😘 , & # Tweet Mostly # FamilyAndFriends , Anyone Read . 📖",35,62,73,"False",2022-04-20,"'d noticed roster questions , # Tacoma # PierceCounty # HealthDepartment # LunchAndLearn addressed , whether # effective # Racial/ # Ethnic groups , & ; offered 7 different # Languages ! tagline # VaxToTheFuture ! # Jab ","['Tacoma', 'PierceCounty', 'HealthDepartment', 'LunchAndLearn', 'CovidVaccine', 'Racial', 'Ethnic', 'Languages', 'VaxToTheFuture', 'Jab']",0.3,0.7,0.5,0.5,"d noticed roster questions   Tacoma  PierceCounty  HealthDepartment  LunchAndLearn addressed  whether  effective  Racial  Ethnic groups    offered 7 different  Languages  tagline  VaxToTheFuture   Jab ","['tacoma piercecounty', 'vaxtothefuture jab']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,20,"Wed"
1271,0.259410688348277,"Government Response","London, England","wrong like dogs People ? 🐶🐕🇫🇷🇬🇧 Owner jack schnaujack . Attention ! ! Je n'aime pas les cons . n't like EU . BAN ANIMAL CRUELTY",444,442,3828,"False",2022-04-26,"Alors @ vonderleyen show much money wasted # # Europe MEPs sue EU commission contract transparency ","['CovidVaccine', 'Europe']",0,0.1,-0.78125,0.9,"Alors  vonderleyen show much money wasted   Europe MEPs sue EU commission contract transparency ","['europe meps', 'eu']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,26,"Tue"
1483,0.166180754849921,"Case/Vaccination Statistics","Middle East","🇬🇧 🖌 Writer & Married ICU MD **Anti-lockdown & pro science** point ’ fighting tyranny ?",635,903,9409,"False",2022-04-21,"Currently England & ; Wales , vast majority people dying vaccinated 92 % vs 8 % unvaccinated # pfizerliedpeopledied # CovidVaccineScam # ","['pfizerliedpeopledied', 'CovidVaccineScam', 'CovidVaccine']",0,0.7,0.25,0.25,"Currently England   Wales  vast majority people dying vaccinated 92  vs 8  unvaccinated  pfizerliedpeopledied  CovidVaccineScam  ","['england wales', 'covidvaccinescam']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,21,"Thu"
1519,0.151825104651836,"Vaccination Experiences","𝓟𝓞𝓦𝓔𝓡 𝑜𝒻 𝓎𝑜𝓊𝓇 𝒷𝑜𝒹𝓎'𝓈 𝔹𝕚𝕠𝔼𝕟𝕖𝕣𝕘𝕪 ➔","go life gradually discover , discover , lose .",63,9,3689,"False",2022-05-08,"Drinking Lead Miserable Side Effects , Experts Say # healthyeating # immunesystem # news # # healthy # beer # alcoholicdrinks ","['healthyeating', 'immunesystem', 'news', 'covidvaccine', 'healthy', 'beer', 'alcoholicdrinks']",-0.25,0.75,0,0,"Drinking Lead Miserable Side Effects  Experts Say  healthyeating  immunesystem  news   healthy  beer  alcoholicdrinks ","['lead miserable side', 'experts say']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,5,8,"Sun"
1669,0.192928892947718,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-19,"45+ # BBMP # Bengaluru # Availability 19/04 02:30PM FREE Slots 0 PAID Slots 0","['BBMP', 'Bengaluru', 'CovidVaccine']",0.4,0.8,0.133333333333333,0.266666666666667,"45  BBMP  Bengaluru  Availability 1904 0230PM FREE Slots 0 PAID Slots 0","['bbmp bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,19,"Tue"
2029,0.18988051124628,"Government Response","Ontario, Canada","Candidate Prime Minister Canada | 🇨🇦 | GenX | Anti Fascist | Introvert | Liberal | Anti Hate | Rush fan |",281,1378,24507,"False",2022-04-24,"@ Julesa7 Anyone believes Trudeau , member Canadian parliament , tyrant/dictator/authoritarian enough neural capacity classified stupid . # Trudeau # Canada # Liberal # NationalPride # # PandemicResponse","['Trudeau', 'Canada', 'Liberal', 'NationalPride', 'CovidVaccine', 'PandemicResponse']",-0.4,0.75,-0.8,0.9," Julesa7 Anyone believes Trudeau  member Canadian parliament  tyrantdictatorauthoritarian enough neural capacity classified stupid   Trudeau  Canada  Liberal  NationalPride   PandemicResponse","['julesa7', 'anyone', 'trudeau', 'canadian', 'trudeau canada liberal']",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022,4,24,"Sun"
2084,0.178801264217543,"Clinic Updates and Information","Kolkata, West Bengal","official twitter handle Kolkata Municipal Corporation . govt . body responsible civic infrastructure administration Kolkata city",12278,26,194,"True",2022-04-12,"Centre List 13.04.2022 ( 2/2 ) # VaccinationDrive # # KMCfightsagainstcorona ","['VaccinationDrive', 'CovidVaccine', 'KMCfightsagainstcorona']",0,0,0.2,0.55,"Centre List 13042022  22   VaccinationDrive   KMCfightsagainstcorona ","['centre']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,12,"Tue"
2090,0.186869707288893,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",38,0,0,"False",2022-04-12,"18-44 # URBAN # Bengaluru # Availability 12/04 08:00AM FREE Slots # COVISHIELD - Dose1:1 , Dose2:0 PAID Slots # COVISHIELD - Dose1:755 , Dose2:50","['URBAN', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVISHIELD']",0.2,0.4,0.133333333333333,0.266666666666667,"1844  URBAN  Bengaluru  Availability 1204 0800AM FREE Slots  COVISHIELD  Dose11  Dose20 PAID Slots  COVISHIELD  Dose1755  Dose250","['urban bengaluru', 'free slots', 'covishield dose11 dose20', 'slots covishield dose1755 dose250']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,4,12,"Tue"
