"X","misinformation","dominant_topic","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media","year","month","day","day_of_week"
573,0.0989348262431897,"Trial Results","Alabama, USA","Alabama Gulf Coast native➡️PM News Anchor @ wkrn Nashville➡️PM News Anchor @ wkrg . Rescue dog & cat Mom , wife & Mom Fox 8/10/18💙|FB & IG : CherishLombard",9079,1666,18026,"True",2020-09-09,"One candidate hold investigation whether report patient serious side… ","[]",-0.333333333333333,0.666666666666667,0,0,"One candidate hold investigation whether report patient serious side ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,9,"Wed"
618,0.153698116260825,"Mask","San Francisco Bay Area","Neobiotechie | Californian | C { X } | BOD | Atheneos Ventures | @ AuxesiaOrion | @ Helios_Orion | @ Stanford | Focus : # orphanization | Personal account views",551,3257,101,"False",2020-09-21,"@ Dereklowe Thank ! glad pointed ! Placebo dummy vector ! Otherwise , would… ","[]",0.78125,1,0,0.3," Dereklowe Thank  glad pointed  Placebo dummy vector  Otherwise  would ","['dereklowe', 'thank', 'placebo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,21,"Mon"
688,0.143657714414002,"Education","","GenXer Progressive",19,120,9297,"False",2020-09-17,"@ DanRather Check 's mail # ACA #","['ACA', 'CovidVaccine']",0,0,0,0," DanRather Check s mail  ACA ","['danrather', 'check', 'aca']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,17,"Thu"
732,0.155757138943534,"Government Response","State College, PA","Hydrologist/ecologist public health scientist Penn State . Water safety , sanitation environmental equity . 🏳️‍⚧️ # BiInSci🏳️‍🌈 He/him",259,692,1301,"False",2020-09-17,"@ CDCDirector Okay , subsidize purchase usage afford ? commit to… ","[]",0.5,0.5,0,0.0666666666666667," CDCDirector Okay  subsidize purchase usage afford  commit to ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,17,"Thu"
883,0.14539515306429,"US government","United States","tweets opinion . # WomenForTrump Parler : @ Meredith1701",255,616,3464,"False",2020-09-17,"@ LisaMarieBoothe @ seanmdav Democrats made mockery real issue # MeToo one even care… ","['MeToo']",0.2,0.3,0,0," LisaMarieBoothe  seanmdav Democrats made mockery real issue  MeToo one even care ","['lisamarieboothe', 'democrats', 'metoo']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,17,"Thu"
975,0.127156473152279,"Mask","Mumbai","Top earner friends n foes , head exploding humour , technocrat , Founder & Ceo  &  , hates fake objects n humans",332,234,1761,"False",2020-09-17,"# somebody tell someone contradicting everything keeping nothing confidential wh… ","['CovidVaccine']",0,0,0,0.75," somebody tell someone contradicting everything keeping nothing confidential wh ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,17,"Thu"
1011,0.114462251198624,"US government","Citizen of The World","@ 10WallStreet Suspended 4 Times Expressing Opinions .",867,447,75534,"False",2020-09-30,"# Debates2020 : # Trump IMPEACHED # Biden 's Kiev Bribe # HunterBiden 's FAKE JOB . Loses & ; # Biden Claims… ","['Debates2020', 'Trump', 'Biden', 'HunterBiden', 'Biden']",-0.4,0.55,0,0," Debates2020   Trump IMPEACHED  Biden s Kiev Bribe  HunterBiden s FAKE JOB  Loses    Biden Claims ","['debates2020', 'trump impeached biden', 'kiev bribe hunterbiden', 'fake', 'loses biden claims']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,30,"Wed"
1067,0.112081389765084,"Gratitude and Optimism","Corio, Geelong","Freelance writer ( would-be author ) 's fandoms range comic books pro wrestling/MMA . Autistic Proud ! ! !",256,343,2886,"False",2020-10-01,"Soon 🤞 # # ","['CovidVaccine', 'Covid19']",0,0,0.35,0.566666666666667,"Soon    ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,10,1,"Thu"
1083,0.128630654803417,"Trial Results","Chennai","tweets breaking news & views . Facebook :  Telegram : ",453812,552,542,"True",2020-09-23,"Johnson & ; Johnson beginning huge final study try prove single-dose # protect aga… ","['COVID19']",0.2,0.95,0,0,"Johnson   Johnson beginning huge final study try prove singledose  protect aga ","['johnson', 'johnson']",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,23,"Wed"
1089,0.14259145723467,"Education","Panama","@ UNICEF Chief # Communication @ uniceflac . Former # journo . # media # aid # children . views mine .",4297,5177,6370,"True",2020-09-13,"New worrying findings @ TheLancet ... many countries , people n't believe safe/i… ","[]",0.318181818181818,0.477272727272727,0,0,"New worrying findings  TheLancet  many countries  people nt believe safei ","['new']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,13,"Sun"
1314,0.156524080487794,"Government Response","Cleveland, Ohio","Doctor speaks .",68285,250,9245,"False",2020-09-30,"Beyond # ... ","['CovidVaccine']",0,0,0,0,"Beyond   ","['beyond']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,30,"Wed"
1441,0.128601854940742,"Education","Indi, India","# bollywood # entertainment # onlineshopping",72,132,4,"False",2020-09-09,"Check ASIAN Unisex Adults Reusable 6-Layer Pollution Outdoor # Masks ( Grey , Black ) -Pack 2 ASIAN Link : … ","['Masks']",-0.0541666666666667,0.133333333333333,0,0,"Check ASIAN Unisex Adults Reusable 6Layer Pollution Outdoor  Masks  Grey  Black  Pack 2 ASIAN Link   ","['check', 'asian unisex adults', 'masks grey black', 'asian']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,9,"Wed"
1731,0.137412328530303,"US government","Asia Pacific","Official Twitter Page International Business Times ( SG Edition ) provides Asia Pacific & World News - Follow IBTimes SG ",952,580,161,"True",2020-09-16,"Donald Trump Claims Ready Four Weeks US Election Approaches # DonaldTrump… ","['DonaldTrump']",0.2,0.5,0,0,"Donald Trump Claims Ready Four Weeks US Election Approaches  DonaldTrump ","['donald', 'trump claims ready']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,16,"Wed"
1751,0.133256036807067,"Trial Results","Chicago IL","Zacks Small Cap Research provides equity research # smallcap # microcap firms . ",2126,89,570,"False",2020-09-16,"$ MNOV New Intranasal Development # # -  ","['CovidVaccine', 'coronavirus']",0.136363636363636,0.454545454545455,-0.25,0.4," MNOV New Intranasal Development     ","['mnov new intranasal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,16,"Wed"
1771,0.1398799397149,"Government Response","","abstract thinker .",999,1317,37699,"False",2020-09-13,"hearing # CSL 's Dr , Nash , would mammoth task produce # country , let alone… ","['CSL', 'CovidVaccine']",0,0,0,0,"hearing  CSL s Dr  Nash  would mammoth task produce  country  let alone ","['csl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,13,"Sun"
1803,0.140072615621596,"US government","","follow Spartans , T1D age 11 , PCP . Tweet views . Sign vote # ABSENTEE online - reason needed : ",1730,4995,147694,"False",2020-09-17,"Please read retweet medical advice gets relevant day trump keeps lying to… ","[]",0.2,0.45,0,0,"Please read retweet medical advice gets relevant day trump keeps lying to ","['please']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,9,17,"Thu"
1835,0.188358577765533,"Trial Results","Lahore+NYC+London(Work Only)","Lord1️⃣|Purdue+UIUC Alum|Space Missions Enthusiast| Science , Travel , Sports| Exploration Passion|Radical Libtards & Mullahs F-off| Patriotic 🇺🇸🇵🇰",429,148,7609,"False",2020-09-23,"’ Great ! 4️⃣th Phase III trial . almost kill virus good ! # VaccinesWork # ✅… ","['VaccinesWork', 'CovidVaccine']",0.9375,0.675,0,0," Great  4th Phase III trial  almost kill virus good   VaccinesWork   ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,23,"Wed"
1900,0.189522822230317,"COVID-19 in India","Kathmandu","world-class English language weekly provides in-depth reporting expert commentary Nepali politics , business , culture , travel society .",369997,111,491,"True",2020-09-30,"Sputnik V mystery Nepal # Nepal import # Russia ’ immunise 90 % populatio… ","['Nepal', 'Russia']",0,0,0,0,"Sputnik V mystery Nepal  Nepal import  Russia  immunise 90  populatio ","['sputnik', 'nepal nepal', 'russia']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,30,"Wed"
2000,0.133273719572292,"Education","Washington, D.C.","Journalist . Writes medical research health policy , including Medicare payment decisions . Savvy FDA , CMS . Happily freelancing .",2719,1877,5262,"False",2020-09-30,"deeper look questions # approval , check report @ JournoResource ","['CovidVaccine']",0,0,0.4,0.5,"deeper look questions  approval  check report  JournoResource ","['journoresource']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,30,"Wed"
2067,0.180584766198426,"Government Response","New York, NY","Actor/Director/Producer Comedy & Consciousness - Silliness & Spirituality  Blackout 's Box Podcast :  ",1586,1038,4029,"False",2020-09-29,"# planned # mandtatory # NewYork . Good luck # Coumo ","['CovidVaccine', 'mandtatory', 'NewYork', 'Coumo']",0.7,0.6,0,0," planned  mandtatory  NewYork  Good luck  Coumo ","['newyork good']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,29,"Tue"
2105,0.107722156127061,"Trial Results","Chennai, India","Follow Authentic & Verified updates # / # Corona Analytics . Senior Engineering Manager @ SoftwareAG . IoT & ML/Artificial Intelligence Innovator .",737,99,672,"False",2020-09-09,"latest news : Oxford trial hold adverse reaction | via @ telegraph… ","[]",0.5,0.9,0.5,0.75,"latest news  Oxford trial hold adverse reaction  via  telegraph ","['oxford']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,9,"Wed"
2241,0.0669264745449672,"US government","Miami","n't let sun set promises 🦂🇳🇮🇸🇻🇧🇷🦋🏝⚽️",189,200,12160,"False",2020-09-10,"# insane , already health problems take Dr prescribed rx , people n't know how… ","['CovidVaccine']",-1,1,0,0," insane  already health problems take Dr prescribed rx  people nt know how ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,10,"Thu"
2368,0.148248598790243,"Trial Results","Chennai, India","Serving authentic , fresh & # Galatta news Movies , Celebrities , social happenings & lots . Website link -  Queries Contact 7338992111",208564,1333,4321,"False",2020-09-11,"# # nasal spray ? # Government approves trials ... # # # China # coronavirus… ","['COVID', 'vaccine', 'Government', 'COVID19', 'COVIDVaccine', 'China', 'coronavirus']",0,0,0.277777777777778,0.438888888888889,"  nasal spray   Government approves trials     China  coronavirus ","['china']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,11,"Fri"
2766,0.135426569532495,"Education","United States","- Acc : @ Ametdot -𝔄𝔫𝔦𝔪𝔞𝔱𝔬𝔯 -𝔓𝔩𝔞𝔶𝔰 ℜ𝔬𝔟𝔩𝔬𝔵 , 𝔄𝔫𝔡 𝔈𝔭𝔦𝔠 𝔊𝔞𝔪𝔢𝔰 -𝔖𝔱𝔢𝔳𝔢𝔫 𝔘𝔫𝔦𝔳𝔢𝔯𝔰𝔢 𝔉𝔞𝔫 - Giveaways 100 % Real !",72,397,138,"False",2020-09-23,"Close . Know Ive Watching News # #","['CovidVaccine', 'COVID19']",0,0,0.25,0.3,"Close  Know Ive Watching News  ","['know ive watching news']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,23,"Wed"
2985,0.133153987784346,"Trial Results","New Delhi, India","Intelligence India 's next generation . Buy tickets # BIGTF2020 : …",69946,224,150,"True",2020-09-23,"Pharma giant Johnson & ; Johnson launched pivotal 60,000-person # trial , could learn… ","['coronavirus']",0.25,0.9,0,0,"Pharma giant Johnson   Johnson launched pivotal 60000person  trial  could learn ","['pharma', 'johnson johnson']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,9,23,"Wed"
3371,0.185325214269565,"Trial Results","Global","Sales Manager : 1.custom software development 2.mailing list | email : sushpu @ outlook.com",2056,1546,612,"False",2020-09-30,"best shot contains `` '' MRC-5 '' '' ( aborted fetal cells ) right decline . Also ask… ","[]",0.642857142857143,0.417857142857143,0,0,"best shot contains   MRC5    aborted fetal cells  right decline  Also ask ","['mrc5']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,30,"Wed"
3432,0.138948589225761,"Mask","Venice, CA & Lahaina, HI","",90,155,1754,"False",2020-09-12,"@ ABC @ jimrockfordatSH Vaxart answer pill @ realDonaldTrump # Warpspeed # vaxart #","['Warpspeed', 'vaxart', 'CovidVaccine']",0,0,0,0," ABC  jimrockfordatSH Vaxart answer pill  realDonaldTrump  Warpspeed  vaxart ","['abc', 'vaxart', 'warpspeed']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,12,"Sat"
3442,0.12847619820166,"Mask","San Jose, CA","mission deliver results , fast accurate , right point need .",62,24,50,"False",2020-09-16,"safe & ; effective # provide immunity , masks , increased sanitization , & ; social distancing pra… ","['CovidVaccine']",0.377777777777778,0.455555555555556,0.295238095238095,0.58968253968254,"safe   effective  provide immunity  masks  increased sanitization    social distancing pra ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,16,"Wed"
3613,0.0970115533507643,"Trial Results","","Governments love pandemics reason love war , gives ability impose control would otherwise never accepted .",2396,732,4723,"False",2020-09-09,"AstraZeneca pause trials due female volunteer suffering `` '' unexpected adverse reactio… ","[]",-0.0083333333333333,0.513888888888889,0.5,0.6,"AstraZeneca pause trials due female volunteer suffering   unexpected adverse reactio ","['astrazeneca']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,9,9,"Wed"
3780,0.157284661582593,"Government Response","Washington, D.C.","Journalist . Writes medical research health policy , including Medicare payment decisions . Savvy FDA , CMS . Happily freelancing .",2719,1877,5262,"False",2020-09-30,"@ ashishkjha opens noting incredible pace # candidates emerged , details recent… ","['COvidvaccine']",0.9,0.9,0.4,0.5," ashishkjha opens noting incredible pace  candidates emerged  details recent ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,30,"Wed"
3806,0.165400548369853,"Education","Seattle, WA","Postdoc @ uwcip . PhD @ utischool . Researching anti-vaccine movement , misinformation , social networks Sunglasses addict 😎 she/her",775,831,7404,"False",2020-09-30,"panel podcast @ ia4phs became available morning hesitancy mandates . Please feel f… ","[]",0.4,0.4,0.0333333333333333,0.0666666666666667,"panel podcast  ia4phs became available morning hesitancy mandates  Please feel f ","['please']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2020,9,30,"Wed"
3928,0.114409996876208,"Trial Results","","God & family 1st . Fellow Patriot . Qing info . name Parler . DMs . # PatriotsStandUnited",673,1038,7006,"False",2020-09-09,"trial phase 3 suspended person developed serious inflammation spine . # CovidVaccine… ","['CovidVaccine']",-0.116666666666667,0.483333333333333,0,0,"trial phase 3 suspended person developed serious inflammation spine   CovidVaccine ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,9,"Wed"
4200,0.138405786613937,"US government","Phoenix, AZ | 🌎 ➡️ 🔴","USAF Veteran , 10-Year Recovering Alcoholic , Mars Geologist , Author Moons 3D ( Pinned Tweet ) , # WomenInSTEM Advocate , Posters/Pubs : Europa , Exoplanets , Mars",10284,4543,93603,"False",2020-09-16,"former military colleague posted Facebook ’ hilarious ! # # CovidTesting # 😂😂😂😂😂😂 ","['COVID19', 'CovidTesting', 'CovidVaccine']",0.175,0.366666666666667,-0.125,0.25,"former military colleague posted Facebook  hilarious    CovidTesting   ","['facebook']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,16,"Wed"
4264,0.145578240006135,"COVID-19 in India","New Delhi","Breaking news alerts India .",579,30,88,"False",2020-09-19,"Centre Says 30 Candidates Development # # COVID_19 Read :  ","['COVIDVaccine', 'COVID_19']",0,0,0,0,"Centre Says 30 Candidates Development   COVID19 Read   ","['centre']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,19,"Sat"
4562,0.134761055099263,"Education","chicago","FACEBOOK `` '' EPIKO UNO ” INSTARGRAM : DJEPIK1   ",1474,2907,727,"False",2020-09-14,"Epik1 “ Corona De Dios ” Prod @ illpee . Sharing personal insight whole pandemic going on..… ","[]",0.1,0.35,0,0,"Epik1  Corona De Dios  Prod  illpee  Sharing personal insight whole pandemic going on ","['epik1', 'corona de dios']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,14,"Mon"
4645,0.123105350340187,"Trial Results","","McMaster Western Grad aiming promote science literacy , accessibility , understanding 🧬🔬",10,36,1,"False",2020-09-09,"Current leaders race : AZD1222 @ UniofOxford @ AstraZeneca ; mRNA-1273 @ moderna_tx ; , Ad5-nCoV… ","[]",0,0.4,0,0,"Current leaders race  AZD1222  UniofOxford  AstraZeneca  mRNA1273  modernatx   Ad5nCoV ","['azd1222', 'uniofoxford', 'ad5ncov']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,9,"Wed"
5293,0.127622821813378,"Trial Results","United States","Connecting elected leaders communities .",44086,163,120,"True",2020-09-09,"large , Phase 3 study # developed AstraZeneca put hold due participant havin… ","['CovidVaccine']",0.0630952380952381,0.367857142857143,0,0,"large  Phase 3 study  developed AstraZeneca put hold due participant havin ","['astrazeneca']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,9,9,"Wed"
5431,0.148689791040654,"COVID-19 in India","India","Follow  Breaking News around world , live cricket updates , bollywood gossips , travel tips latest trends .",12728,368,312,"True",2020-09-19,"India Corona Update | Read # CoronavirusVaccine # COVIDー19 # # ","['CoronavirusVaccine', 'COVIDー19', 'CovidVaccine', 'coronavirus']",0,0,0.318181818181818,0.7,"India Corona Update  Read  CoronavirusVaccine  COVID19   ","['india', 'corona update read']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,19,"Sat"
5775,0.140821121438558,"Gratitude and Optimism","Bogota","Energy advisor implementing projects different sources Fuels Student ofMS @ UniversidadUNAD . M.Eng BS @ F_UAMERICA . # SCM specialist @ USerbioArboleda",186,873,1904,"False",2020-09-23,"@ inafinogenova Thanks @ ichaydon candidate # modernavacine hope # work @ RYSVACUNACIONES @ HSEQSALUDEMPRES","['modernavacine', 'CovidVaccine']",0.2,0.2,0,0.6," inafinogenova Thanks  ichaydon candidate  modernavacine hope  work  RYSVACUNACIONES  HSEQSALUDEMPRES","['thanks', 'rysvacunaciones']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,23,"Wed"
6009,0.147520017666808,"Government Response","United Kingdom","UK Roundtable Council Supply Chain Management Professionals ( CSCMP ) , educating connecting worldwide",389,837,262,"False",2020-09-21,"Pharma supply chains start planning surge  # supplychain # logistics… ","['supplychain', 'logistics']",0,0,0,0,"Pharma supply chains start planning surge   supplychain  logistics ","['pharma']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2020,9,21,"Mon"
6258,0.179290718072394,"Government Response","India","# WION : World One | Welcome India ’ first global news network . present global stories Indian perspective . | ",264765,91,7566,"True",2020-09-15,"# Gravitas | China offering countries win friends . , Chinese te… ","['Gravitas']",0.4,0.2,0.21,0.246666666666667," Gravitas  China offering countries win friends   Chinese te ","['gravitas', 'china', 'chinese']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,15,"Tue"
6415,0.0990957382515098,"Government Response","","Columnist & author | Jawaharlal Nehru Fellow ( 2020-21 ) | Latest book : Outsourcer ( MIT Press , 2015 ) | Founding Managing Editor , India Science Wire ( 2017-19 )",3831,2644,8277,"False",2020-09-11,"Erroneous public perception # stress ‘ feel good ’ data govt agencies may fueling 'co… ","['CovidVaccine']",0.0666666666666667,0.422222222222222,0.5,0.9,"Erroneous public perception  stress  feel good  data govt agencies may fueling co ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,11,"Fri"
6422,0.119902220258305,"Trial Results","Wakanda","Village girl |Work Progres| Social Vegan| Wakanda Citizen| Interested ... ... n't know| kind ... gentle way shake world",362,384,2192,"False",2020-09-19,"Nigeria : New development # 19 . Pre-clinical trials completed ; ready clinical trials . T… ","['Covid']",0.168181818181818,0.477272727272727,0.270833333333333,0.566666666666667,"Nigeria  New development  19  Preclinical trials completed  ready clinical trials  T ","['nigeria', 'new']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,19,"Sat"
6606,0.282396287970698,"Trial Results","","EU Horizon 2020 funded CSA - SAPHIRe - Securing Adoption Personalised Health Regions . Tweeting personalised health precision medicine .",195,624,414,"False",2020-09-21,"‘ far , good ’ : view inside trial  # Covid_19… ","['Covid_19']",0.4,0.8,0,0," far  good   view inside trial   Covid19 ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,21,"Mon"
7021,0.141168574091135,"Government Response","Tampa, FL","countdown Nov , keep fighting change . Ask everyday , change . # resistance # fbr # votebiden2020",437,595,10754,"False",2020-09-09,"rushed , take time need ensure safe mass distribution.… ","[]",0.5,0.5,-0.2,0.6,"rushed  take time need ensure safe mass distribution ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,9,"Wed"
7103,0.144742095492929,"Government Response","India","Value Investment Researcher , Photographer & Gardner technologist job . Aim help humanity improve ease life . RT ! =Endorsements",95,407,4373,"False",2020-09-20,"Economies world gone , reality . Next big thing world economy depend -… ","[]",0,0.05,0,0,"Economies world gone  reality  Next big thing world economy depend  ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,9,20,"Sun"
