"X","misinformation","dominant_topic","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media","year","month","day","day_of_week"
242,0.179633709457807,"Clinic Updates and Information","Greater Manchester, UK","News , events emergency information . Monitored weekdays , 9am-5pm . ",22921,1054,11649,"True",2022-01-16,"📢 Still time # GrabAJab jab TODAY local walk-in # clinics , offering 1st , 2nd # booster jabs ❤ *Open anyone aged 12 above* ☑️Littleborough Health Centre , open 3pm ☑️Middleton Health Centre , open 5pm info👉 ","['GrabAJab', 'CovidVaccine', 'booster']",-0.0142857142857143,0.285714285714286,0,0," Still time  GrabAJab jab TODAY local walkin  clinics  offering 1st  2nd  booster jabs  Open anyone aged 12 above Littleborough Health Centre  open 3pm Middleton Health Centre  open 5pm info ","['grabajab', 'middleton health centre']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,16,"Sun"
244,0.164042379210081,"US government","Sydney, New South Wales","Straight shooter . n't hold back . Ban veggie burgers , turkey bacon , baby naming ceremonies & Meghan Markle - poor substitutes real thing .",44,9,2698,"False",2022-01-22,"@ KamalaHarris people America # ? lazy ?","['CovidVaccine']",-0.25,1,0,0.325," KamalaHarris people America   lazy ","['kamalaharris', 'america']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,22,"Sat"
259,0.0864934747934585,"Mask","","Aqua Buddha fundamentalist/ proud Human-American",56,151,25266,"False",2022-01-11,"'s wrong . # # RobertKennedyJr # Rights ","['CovidVaccine', 'RobertKennedyJr', 'Rights']",-0.5,0.9,0.8,1,"s wrong    RobertKennedyJr  Rights ","['robertkennedyjr']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,11,"Tue"
266,0.260858180155999,"Gratitude and Optimism","South","HCP , teacher , wife HCP , Mom , Daughter , Sister . Sharing information life .",50,533,2972,"False",2022-01-12,"Grateful n thankful sweetest husband n best friend caring recover . #","['CovidVaccine']",1,0.3,0,0,"Grateful n thankful sweetest husband n best friend caring recover  ","['grateful']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,12,"Wed"
268,0.205686888687284,"Government Response","Detroit, Michigan, USA","Surgeon/scientist promoting science medicine exposing quackery . Editor Science-Based Medicine . opinions represent employers .",68872,1891,76507,"True",2022-01-26,"one could winner , would allow @ RobertKennedyJr combine # Holocaust analogies applying # # autism . ","['Holocaust', 'CovidVaccine', 'autism']",0,0,0,0,"one could winner  would allow  RobertKennedyJr combine  Holocaust analogies applying   autism  ","['robertkennedyjr']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,26,"Wed"
286,0.201318202128796,"COVID-19 in India","Sirsa, India","Confluence Religions - Socio-Spiritual organization preaches & practices humanitarianism selfless services society .",348873,2,2825,"True",2022-01-30,"Camp volunteers following pious teachings Saint Dr. @ Gurmeetramrahim Singh Ji Insan | Kurukshetra , Haryana # Corona # # # # # # DeraSachaSauda # 137WelfareWorks # SaintDrMSG # SaintDrGurmeetRamRahimSinghJi ","['Corona', 'coronavirus', 'vaccine', 'vaccination', 'CovidVaccine', 'COVID19', 'DeraSachaSauda', '137WelfareWorks', 'SaintDrMSG', 'SaintDrGurmeetRamRahimSinghJi']",0,0.2,0,0,"Camp volunteers following pious teachings Saint Dr  Gurmeetramrahim Singh Ji Insan  Kurukshetra  Haryana  Corona       DeraSachaSauda  137WelfareWorks  SaintDrMSG  SaintDrGurmeetRamRahimSinghJi ","['camp', 'saint dr gurmeetramrahim singh ji insan kurukshetra haryana corona', 'saintdrmsg']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,30,"Sun"
317,0.184589615824156,"Trial Results","","# together # virology # blues # arsenal # wewillwinthiswar # usforthem # scamdemic",5986,3935,3136,"False",2022-02-05,"# HIV breakthroughs worldwide oh look , another # MRNA . convenient # Covid19UK # coronavirusuk # ","['HIV', 'vaccine', 'Covid19UK', 'coronavirusuk', 'CovidVaccine']",0,0,0,0," HIV breakthroughs worldwide oh look  another  MRNA  convenient  Covid19UK  coronavirusuk  ","['covid19uk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,5,"Sat"
360,0.19660306043359,"COVID-19 in India","Cumming, GA","India Morning Post would strive finding Authentic Reliable News . platform diverse oped articles .",16,70,55,"False",2022-01-20,"India 's expert panel advises full approval Covishield , Covaxin  # # # @ ICMRDELHI @ OfficeOf_MM","['COVID19', 'CovidVaccine', 'COVID']",0.35,0.55,0.5,0.75,"India s expert panel advises full approval Covishield  Covaxin      ICMRDELHI  OfficeOfMM","['india', 'covishield covaxin']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,20,"Thu"
364,0.192563379095956,"Trial Results","Pune","post graduate computer science engineering , Pradip Narayan Madgaonkar followed childhood dream become sports coach - teaching swimming kid",671,2100,997,"False",2022-01-21,"kept severe illness , deaths low third wave : ICMR # covidthirdwave # # # coronanews # vaccineupdates ","['covidthirdwave', 'covidvaccine', 'vaccine', 'coronanews', 'vaccineupdates']",0,0.15,0,0,"kept severe illness  deaths low third wave  ICMR  covidthirdwave    coronanews  vaccineupdates ","['icmr']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,21,"Fri"
371,0.203926245829729,"US government","","# together # virology # blues # arsenal # wewillwinthiswar # usforthem # scamdemic",5741,3752,2869,"False",2022-01-19,"global agenda . Sound familiar ? Vaxxinate world stop climate change stop poverty ? Feeecckkkk offfff . # Covid19UK # coronavirusuk # # TheGreatReset # Agenda2030 ","['Covid19UK', 'coronavirusuk', 'CovidVaccine', 'TheGreatReset', 'Agenda2030']",0.258333333333333,0.3,0,0,"global agenda  Sound familiar  Vaxxinate world stop climate change stop poverty  Feeecckkkk offfff   Covid19UK  coronavirusuk   TheGreatReset  Agenda2030 ","['sound', 'feeecckkkk', 'covid19uk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,19,"Wed"
430,0.157497868600554,"Vaccination Experiences","The Humber, a tidal estuary.","`` `` January might bleak month , tweets real shining light. ” - Marcus Hearn",203,291,12604,"False",2022-01-27,"Day five rona - taste smell well truly gone unexpected surprise sneezing blood . However , alright struggling breathe ventilator ICU . Get # # NHS","['CovidVaccine', 'NHS']",0.1,1,-0.133333333333333,0.666666666666667,"Day five rona  taste smell well truly gone unexpected surprise sneezing blood  However  alright struggling breathe ventilator ICU  Get   NHS","['icu get']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,27,"Thu"
484,0.16984817760049,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-01-10,"45+ # BBMP # Bengaluru # Availability 10/01 01:30PM FREE Slots 0 PAID Slots # COVISHIELD - Dose1:71 , Dose2:99","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD']",0.4,0.8,0.133333333333333,0.266666666666667,"45  BBMP  Bengaluru  Availability 1001 0130PM FREE Slots 0 PAID Slots  COVISHIELD  Dose171  Dose299","['bbmp bengaluru', 'free', 'paid slots', 'covishield dose171 dose299']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,10,"Mon"
2004,0.167326193363234,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",40,0,0,"False",2022-02-04,"45+ # BBMP # Bengaluru # Availability 04/02 09:30AM FREE Slots 0 PAID Slots # COVAXIN - Dose1:8 , Dose2:9","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVAXIN']",0.4,0.8,0.133333333333333,0.266666666666667,"45  BBMP  Bengaluru  Availability 0402 0930AM FREE Slots 0 PAID Slots  COVAXIN  Dose18  Dose29","['bbmp bengaluru', 'free', 'paid slots', 'dose18 dose29']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,4,"Fri"
9243,0.161759711003681,"Mask","","Anarchocapitalist . rights property rights . Voluntary action true liberty .",202,396,7546,"False",2022-01-09,"public rights . ’ exist . Individuals rights . individual ’ right make informed choice basic right . # # CovidTesting # # VaccinePassports # LIBERTY ","['COVID19', 'CovidTesting', 'CovidVaccine', 'VaccinePassports', 'LIBERTY']",0.114285714285714,0.332619047619048,0.225,0.375,"public rights   exist  Individuals rights  individual  right make informed choice basic right    CovidTesting   VaccinePassports  LIBERTY ","['individuals']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,9,"Sun"
10298,0.188293043925104,"Clinic Updates and Information","Wexford, Ireland","USA Today , Irish Times & Amazon bestseller 9 novels , Irish Book Awards Shortlistee , # MoonOverKilmoreQuay Agent : @ Rowan_Lawton",4447,1439,27193,"False",2022-01-16,"clever two 9year olds ? Congratulations , talented . 💕 # ","['CovidVaccine']",0.433333333333333,0.866666666666667,0,0,"clever two 9year olds  Congratulations  talented    ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,16,"Sun"
11881,0.194403090328316,"Vaccine Mandate","New Jersey","New Jersey divorce & family law attorneys safeguarding future . Bedminster , Parsippany , Hackensack , Freehold , Mt Laurel , NJ ( 855 ) 536-1557",1855,1599,2937,"False",2022-01-26,"Divorced parents divided kids . rights options ? Family law expert Bari Weinberger explains :  # DivorceSupport # # # coparenting # coparent","['DivorceSupport', 'CovidVaccine', 'COVID19', 'coparenting', 'coparent']",0,0,0.0681818181818182,0.289772727272727,"Divorced parents divided kids  rights options  Family law expert Bari Weinberger explains    DivorceSupport    coparenting  coparent","['bari weinberger', 'divorcesupport']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,26,"Wed"
11885,0.199369251698024,"US government","","Alpine female , clinging Nikon paint brush rather clutch bag . C pos . test . Outsider antibodies . Insta : ines_riegler_alpinescenery",113,287,3780,"False",2022-01-25,"😉..Just n't ! # Nebenwirkungen # Geimpfte # Impfplicht # ","['Nebenwirkungen', 'Geimpfte', 'Impfplicht', 'CovidVaccine']",0,0,0,0.166666666666667,"Just nt   Nebenwirkungen  Geimpfte  Impfplicht  ","['nebenwirkungen geimpfte impfplicht']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,25,"Tue"
12676,0.176218745562931,"Government Response","Los Angeles, CA","Producer , Director , Prod Mngr , Lighting Cameraman , Visual & Optical Effects Designer-Supervisor , Stereographer , Editor -- breakdowns , schedules & budgets",65,80,1028,"False",2022-01-16,"DirecTV dealt major blow right-wing viewers . # currentaffairs # bernie2020 # ProgressiveAlliance # TrumpIsACriminal # # # # GOPCorruptionOverCountry # GOPBetrayedAmerica # ReinstateTheFairnessDoctrine # TakeDownTheCNP ","['currentaffairs', 'bernie2020', 'ProgressiveAlliance', 'TrumpIsACriminal', 'coronavirus', 'COVID19', 'CovidVaccine', 'GOPCorruptionOverCountry', 'GOPBetrayedAmerica', 'ReinstateTheFairnessDoctrine', 'TakeDownTheCNP']",0.0625,0.5,0,0,"DirecTV dealt major blow rightwing viewers   currentaffairs  bernie2020  ProgressiveAlliance  TrumpIsACriminal     GOPCorruptionOverCountry  GOPBetrayedAmerica  ReinstateTheFairnessDoctrine  TakeDownTheCNP ","['directv', 'progressivealliance', 'gopcorruptionovercountry', 'gopbetrayedamerica']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,16,"Sun"
15031,0.17315708875558,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",39,0,0,"False",2022-01-13,"18-44 # BBMP # Bengaluru # Availability 13/01 11:00AM FREE Slots # COVISHIELD - Dose1:14370 , Dose2:390 # COVAXIN - Dose1:250 , Dose2:248 PAID Slots # COVISHIELD - Dose1:7619 , Dose2:268 # COVAXIN - Dose1:248 , Dose2:249 # SPUTNIKV - Dose1:258 , Dose2:156","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN', 'COVISHIELD', 'COVAXIN', 'SPUTNIKV']",0.4,0.8,0.133333333333333,0.266666666666667,"1844  BBMP  Bengaluru  Availability 1301 1100AM FREE Slots  COVISHIELD  Dose114370  Dose2390  COVAXIN  Dose1250  Dose2248 PAID Slots  COVISHIELD  Dose17619  Dose2268  COVAXIN  Dose1248  Dose2249  SPUTNIKV  Dose1258  Dose2156","['bbmp bengaluru', 'free slots', 'covishield dose114370 dose2390', 'slots covishield dose17619 dose2268', 'covaxin dose1248 dose2249']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,13,"Thu"
18321,0.21210069778523,"Mask","","Intuitive researcher # Literature # DivineFeminine . # AAPI # Indigenous # BlackLivesMatter # Ecofeminism # AntiWar # BioIntegrity vs. # BioColonialism",458,1714,8501,"False",2022-01-31,"⚰️💣 # VAERS 56y # Moderna # # Booster # Boosterdeaths # VaccineSideEffects # VaccineDeaths # stroke '' '' taking leave hemorrhage stroke fell unconscious ... rushed ER . later passed away . '' '' ","['VAERS', 'Moderna', 'CovidVaccine', 'Booster', 'Boosterdeaths', 'VaccineSideEffects', 'VaccineDeaths', 'stroke']",0,0,0,0,"  VAERS 56y  Moderna   Booster  Boosterdeaths  VaccineSideEffects  VaccineDeaths  stroke   taking leave hemorrhage stroke fell unconscious  rushed ER  later passed away    ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,31,"Mon"
24155,0.185773040838192,"Government Response","Frankfurt, Germany","CEO Prospitalia Group . Passionate life & coffee . PhD & MBA Economics . Social Media enthusiast curious continuously learn & grow",98138,78354,305215,"False",2022-01-24,"Global Travel Remains Subdued Second # # COVIDー19 pandemic Year # traveler # pandemic # VaccineMandates # OmicronVarient # airlines #  @ StatistaCharts ","['coronavirus', 'COVIDー19', 'traveler', 'pandemic', 'VaccineMandates', 'OmicronVarient', 'airlines', 'CovidVaccine']",0,0,-0.03888889,0.6388889,"Global Travel Remains Subdued Second   COVID19 pandemic Year  traveler  pandemic  VaccineMandates  OmicronVarient  airlines    StatistaCharts ","['global', 'travel remains subdued', 'vaccinemandates']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,24,"Mon"
24265,0.14742367148315,"US government","Tulsa, OK","Storyteller truth seeker . Community advocate . Former news anchor reporter .",1465,672,520,"False",2022-01-13,"`` `` run shades red ... '' '' Anyone want explain still NBD , overblown , fake news ? `` '' go away election '' '' ? means , keep tin foil hat get & ; @ ! # vaccinated . # # Oklahoma ","['CovidVaccine', 'Oklahoma']",-0.3125,0.5,0,0,"  run shades red    Anyone want explain still NBD  overblown  fake news    go away election    means  keep tin foil hat get      vaccinated    Oklahoma ","['nbd', 'oklahoma']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,13,"Thu"
27434,0.190533208559373,"Government Response","If I agree I will follow","Satire account waste skin , make believe , entitled , criminal excuse Canadian Prime Minister ever 😡 👇🖕 # TrudeauRequiresJailtime",1647,1801,17158,"False",2022-01-12,"# TrudeauworstPMever # TrudeauMustGo # TrudeauHasGotToGo # WEScandal # OmicronVariant # Canada # TrudeauCorruption # VaccineMandate # VaccinePassports # Quebec # Canada Health Act CBC News Legault # Trudeau = # inflation paid achieving RCMP ? ? ? 🔎 ","['TrudeauworstPMever', 'TrudeauMustGo', 'TrudeauHasGotToGo', 'WEScandal', 'OmicronVariant', 'Canada', 'TrudeauCorruption', 'VaccineMandate', 'VaccinePassports', 'Quebec', 'CovidVaccine', 'Trudeau', 'inflation']",0,0,-0.2166667,0.2," TrudeauworstPMever  TrudeauMustGo  TrudeauHasGotToGo  WEScandal  OmicronVariant  Canada  TrudeauCorruption  VaccineMandate  VaccinePassports  Quebec  Canada Health Act CBC News Legault  Trudeau   inflation paid achieving RCMP     ","['omicronvariant canada', 'vaccinemandate', 'cbc news legault trudeau', 'rcmp']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,12,"Wed"
28337,0.1545547918359,"Government Response","Canada","Eternal Party Starters & Music Alchemists . `` `` FORMULA '' '' Worldwide . 🎧 Get music wherever fine music downloaded streamed .",1874,666,659,"False",2022-02-07,"politics opinions aside moments , agree video hilarious ? 🤣 # truckers # canada # mandates # trudeau # # # FreedomConvoy2022 # FreedomConvoyCanada2022 # FluTrucksClan # ottawa # OttawaOccupation # FreedomConvoy ","['truckers', 'canada', 'mandates', 'trudeau', 'covid', 'CovidVaccine', 'FreedomConvoy2022', 'FreedomConvoyCanada2022', 'FluTrucksClan', 'ottawa', 'OttawaOccupation', 'FreedomConvoy']",0.5,1,0.4166667,0.5,"politics opinions aside moments  agree video hilarious    truckers  canada  mandates  trudeau    FreedomConvoy2022  FreedomConvoyCanada2022  FluTrucksClan  ottawa  OttawaOccupation  FreedomConvoy ","['freedomconvoy2022', 'ottawaoccupation']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2,7,"Mon"
34158,0.225326660180467,"Clinic Updates and Information","","u charli ily | 𝗜 ❤︎ 𝘁𝗵𝗲 𝗱𝗮𝗺𝗲𝗹𝗶𝗼𝘀",16,86,21,"False",2022-01-28,"got first # ! !","['CovidVaccine']",0.390625,0.3333333,0,0,"got first   ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,28,"Fri"
38087,0.184003024805712,"Government Response","Sydney","support Uluru statement call people walk First Nations people achieve VOICE TREATY TRUTH . views . Australian Teacher .",2709,4972,21667,"False",2022-01-16,"@ barriecassidy @ ScottMorrisonMP must demand leader National Party , Deputy Prime Minister @ Barnaby_Joyce stand condemn comments National party colleagues # antivaxxers # whatGinaWants #","['antivaxxers', 'whatGinaWants', 'CovidVaccine']",0,0,0.125,0.1666667," barriecassidy  ScottMorrisonMP must demand leader National Party  Deputy Prime Minister  BarnabyJoyce stand condemn comments National party colleagues  antivaxxers  whatGinaWants ","['scottmorrisonmp', 'national party', 'national']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,16,"Sun"
41509,0.204069087142095,"Vaccine Mandate","Aus","road fascism paved quiet Australians . believes social justice equity . acknowledges Jinibara . Murdoch free Australia please .",2024,2178,99362,"False",2022-01-09,"@ ScottMorrisonMP deserted elderly Australia . # agedcare # ","['agedcare', 'CovidVaccine']",0,0,0.1444444,0.4," ScottMorrisonMP deserted elderly Australia   agedcare  ","['scottmorrisonmp', 'australia']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,9,"Sun"
41666,0.145156028717204,"Education","Reno, Nevada","Healthcare Reform Expert/ACA ( obamacare ) . Innovative & Exclusive Health Insurance Products Employers , Individuals , Families & Associations",1130,2154,14,"False",2022-01-11,"OSHA offered extensions ETS compliance ’ begin citations noncompliance 1/10 . Learn get helpful resources blog post . # dillonhealth # healthinsurance # healthplans # # ","['dillonhealth', 'healthinsurance', 'healthplans', 'covidvaccine', 'covid19']",0,0,0.5,1,"OSHA offered extensions ETS compliance  begin citations noncompliance 110  Learn get helpful resources blog post   dillonhealth  healthinsurance  healthplans   ","['osha', 'ets']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,11,"Tue"
45163,0.171222569031125,"Clinic Updates and Information","","Account CA Senate President pro Tem , representing District 39 : San Diego , Coronado , Del Mar & Solana Beach . Comment policy : ",14781,1080,1362,"True",2022-01-24,"Ensuring everyone 5+ household gets # booster , eligible , huge relief helps protect serious illness . 27 million Californians fully vaccinated . Schedule today ➡️  ","['COVIDVaccine']",0.03333333,0.7833333,0,0,"Ensuring everyone 5 household gets  booster  eligible  huge relief helps protect serious illness  27 million Californians fully vaccinated  Schedule today   ","['schedule']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,24,"Mon"
