"X","misinformation","dominant_topic","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media","year","month","day","day_of_week"
2407,0.20198599097334,"Gratitude and Optimism","","Interests : Intellectual Property , arbitration , music , art , dash politics simple jokes",191,457,1458,"False",2022-08-11,"Looking forward share panel ! work talks 's IP access health @ LunaManciniB @ lauravidal_vc IP research group @ IIJUNAM # IP # # accesstohealth # @ StanfordLaw ","['IP', 'vaccines', 'accesstohealth', 'CovidVaccine']",0,0,0.15,0.378571428571429,"Looking forward share panel  work talks s IP access health  LunaManciniB  lauravidalvc IP research group  IIJUNAM  IP   accesstohealth   StanfordLaw ","['lunamancinib', 'iijunam']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,11,"Thu"
2619,0.19329322627696,"US government","Kindersley, Saskatchewan","heck wrong world ? needs fully broken fix !",162,166,29547,"False",2022-08-13,"scored 1 . Never even test . people ghost thoughts , never ended due . # # # FreedomConvoy2022 ","['Covid', 'CovidVaccine', 'FreedomConvoy2022']",-0.125,0.375,-0.5,0.65,"scored 1  Never even test  people ghost thoughts  never ended due     FreedomConvoy2022 ","['freedomconvoy2022']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,13,"Sat"
3084,0.19829792890893,"US government","New Delhi, India, Kolkata","सत्यमेव जयते , # Truth Alone Triumphs , 100 % unvaxxed # SaveChildrenFromVax",121,158,3981,"False",2022-08-13,"@ UInvesto one talk , # obviously .","['CovidVaccine']",0,0.5,0,0," UInvesto one talk   obviously ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,13,"Sat"
3335,0.233599781751915,"Trial Results","Honolulu, HI","Air Force manday mercenary science admirer . Unironically loves karate . Views : ❤️ 🔁 =/= endorsement",33,304,1629,"False",2022-09-08,"Switched got Moderna time . Upgraded bivalent boosters widely available , enhanced effectiveness BA.4/5 Omicron variants 💪 # moderna # BivalentBooster # science # ","['moderna', 'BivalentBooster', 'science', 'CovidVaccine']",0.4,0.4,-0.75,1,"Switched got Moderna time  Upgraded bivalent boosters widely available  enhanced effectiveness BA45 Omicron variants   moderna  BivalentBooster  science  ","['switched', 'moderna', 'ba45 omicron', 'bivalentbooster']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,8,"Thu"
3765,0.227447377057007,"Case/Vaccination Statistics","Chicago, IL","★★★★ Updates Chicago ➡️  👨‍💻  **Unofficial , community led**",99,21,20,"False",2022-09-08,"💉 Chicago progress : 104.5 % 5,144,188 doses administered 567 per day ( 7 day average ) ▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓ # # ","['COVID', 'CovidVaccine']",-0.15,0.4,0,0," Chicago progress  1045  5144188 doses administered 567 per day  7 day average     ","['chicago']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,8,"Thu"
4014,0.197514787018586,"Mask","Kathmandu, Nepal","",16,18,51,"False",2022-08-14,"# # myocarditis # children # journalism New studies showing unnecessary kids , actually harmful . alarmingly high number children suffering myocarditis ( inflamm… ","['covidvaccine', 'myocarditis', 'children', 'journalism']",-0.0259090909090909,0.498636363636364,0,0,"  myocarditis  children  journalism New studies showing unnecessary kids  actually harmful  alarmingly high number children suffering myocarditis  inflamm ","['new']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,14,"Sun"
4372,0.183675682993338,"Government Response","Home: on the bed or the couch.","Philosophy . BA . . Loving life . safe thought police ? Currently ill , still happy : )",2261,309,2958,"False",2022-09-07,"# Pfizer Pied Piper good marketing . hired government . magic solution . Citizens # DoNotComply . Children murdered # MAGIC syringes . # ThePiedPiper kills HUMANS like RATS ( mice ) . # # BigPharma # Moderna # ARCHETYPE # Jungiansymbols ","['Pfizer', 'DoNotComply', 'MAGIC', 'ThePiedPiper', 'CovidVaccine', 'BigPharma', 'Moderna', 'ARCHETYPE', 'Jungiansymbols']",0.566666666666667,0.866666666666667,0.38,0.89," Pfizer Pied Piper good marketing  hired government  magic solution  Citizens  DoNotComply  Children murdered  MAGIC syringes   ThePiedPiper kills HUMANS like RATS  mice     BigPharma  Moderna  ARCHETYPE  Jungiansymbols ","['pfizer', 'pied piper', 'citizens donotcomply children', 'magic', 'rats', 'bigpharma moderna', 'archetype']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,9,7,"Wed"
4538,0.261790118332742,"COVID-19 in India","USA","Andhravilas Gives # Tollywood # Bollywood film News , # AndhraPradesh # Telangana News , # National # Health # Business # Trending Visit ",2602,92,27,"False",2022-08-15,"PM Modi hoists Tricolour Red Fort ; remebers freedom fighters  # Mamata # Breakingnews # Indiapolitics # AndhraPolitics # NewsFeed # HarGharTiranga # Telangana # # RahulGandhi New Delhi , Aug 15 - India celebrating 75 years Independen…","['Mamata', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'HarGharTiranga', 'Telangana', 'CovidVaccine', 'RahulGandhi']",0.0681818181818182,0.227272727272727,0,0,"PM Modi hoists Tricolour Red Fort  remebers freedom fighters   Mamata  Breakingnews  Indiapolitics  AndhraPolitics  NewsFeed  HarGharTiranga  Telangana   RahulGandhi New Delhi  Aug 15  India celebrating 75 years Independen","['tricolour red', 'mamata breakingnews indiapolitics', 'harghartiranga telangana', 'delhi aug', 'india', 'independen']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,15,"Mon"
4732,0.195949289934282,"Trial Results","","LIVE SURF , SURF SURVIVE !",647,1785,4725,"False",2022-09-06,"@ SempliceSardegn @ AnnaritaNinni @ barbarab1974 Case 33-year-old man . 20 days 2nd dose # : `` '' ... - & gt ; '' '' multimodal cerebral MRI revealed long-stretched venous sinus thrombosis left transverse sigmoid sinuses '' '' ","['Covidvaccine']",0,0,0.170454545454545,0.5," SempliceSardegn  AnnaritaNinni  barbarab1974 Case 33yearold man  20 days 2nd dose        gt    multimodal cerebral MRI revealed longstretched venous sinus thrombosis left transverse sigmoid sinuses   ","['semplicesardegn', 'annaritaninni', 'mri']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,6,"Tue"
4781,0.251326100946679,"Trial Results","","daily supplement news , facts , analysis & opinion pieces . 📰 Participate group discussions . GET APP ",3701,788,138,"False",2022-09-06,"India 's first intranasal # @ BharatBiotech Tuesday got approval Drug Controller General India 18+ age group restricted use emergency situation . @ MoHFW_INDIA @ mansukhmandviya ","['Covidvaccine']",0.15,0.416666666666667,0,0,"India s first intranasal   BharatBiotech Tuesday got approval Drug Controller General India 18 age group restricted use emergency situation   MoHFWINDIA  mansukhmandviya ","['india', 'bharatbiotech', 'drug controller', 'mohfwindia']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,6,"Tue"
4907,0.225057830968283,"Clinic Updates and Information","Merton","part South West London Integrated Care System , bringing NHS , Merton Council community together join health care services .",6896,689,1833,"True",2022-08-15,"'ve got Merton walk-in # clinics across borough week . Come 1st , 2nd booster dose - chat . clinic times  ","['CovidVaccine']",0,0,0,0,"ve got Merton walkin  clinics across borough week  Come 1st  2nd booster dose  chat  clinic times  ","['merton']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,15,"Mon"
5127,0.191327776083198,"Case/Vaccination Statistics","","3rd Time Around - Lost 5000 Followers Pinned Tweet remained time ! Truth Prevail .",636,1328,2919,"False",2022-08-11,"graph , sadly news another # SADS Wake Everybody & ; see UK stats least . # # covidvaccinedeaths # CrimesAgainstHumanity  ","['SADS', 'CovidVaccine', 'covidvaccinedeaths', 'CrimesAgainstHumanity']",-0.4,0.7,0,0,"graph  sadly news another  SADS Wake Everybody   see UK stats least    covidvaccinedeaths  CrimesAgainstHumanity  ","['sads wake', 'uk']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,11,"Thu"
5224,0.224383239933849,"Mask","","31 Half Italian Actor/Extra/Model -  management enquiries info @ destinytalent.co.uk",1725,781,982,"False",2022-08-14," sign damaged since #","['CovidVaccine']",0,0,-0.0833333333333333,0.0833333333333333," sign damaged since ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,14,"Sun"
5331,0.218360794492257,"Gratitude and Optimism","Worcester, MA","Eric Dickson , MD , President CEO @ UMassMemorial Health , father , Pats fan , # lean # healthcare - Follow # aroundoursystem # umassmemorialstrength",1479,585,2028,"False",2022-08-10,"honored today @ TimGarvinUW , President @ UnitedWayofCM give # UMassMemorialHealth Ted Coghlin Community Citizen Award partnership @ TweetWorcester offer # . Thank Michelle Muller & ; team leading effort ! ","['UMassMemorialHealth', 'CovidVaccine']",0,0,0,0,"honored today  TimGarvinUW  President  UnitedWayofCM give  UMassMemorialHealth Ted Coghlin Community Citizen Award partnership  TweetWorcester offer   Thank Michelle Muller   team leading effort  ","['timgarvinuw', 'umassmemorialhealth ted coghlin', 'citizen award', 'tweetworcester', 'thank michelle muller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,10,"Wed"
5405,0.253246507105378,"Trial Results","Newyork, USA","Newspostalk cover global news & provide quality news various niche like Global News , Business , Sports , Entertainment , Health & Fitness , Tech News & Games",8,0,4,"False",2022-09-07,"India ’ medicine regulatory authority accredited nation ’ first nasal spray Tuesday , noting huge action towards enhancing schedule freshly prominent needle-free injections Read :  # news # # #","['news', 'COVID', 'vaccine', 'covidvaccine']",0.3125,0.583333333333333,0,0.166666666666667,"India  medicine regulatory authority accredited nation  first nasal spray Tuesday  noting huge action towards enhancing schedule freshly prominent needlefree injections Read    news   ","['india']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,7,"Wed"
6916,0.213829520310287,"Case/Vaccination Statistics","Earth / Jordkloden","Samisk/Finn kall hva du vill men det er flertall av mine gena , litt viking . Sami/Finn call want majority genes , little viking.⚽",133,879,20485,"False",2022-08-13,"# # vaccinedontwork month 🤐 ","['CovidVaccine', 'vaccinedontwork']",0,0,-0.1875,0.5,"  vaccinedontwork month  ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,13,"Sat"
7433,0.237971281651627,"Mask","Bolton, England","GP @ BBCbreakfast . GP Partner & Trainer . Programme Lead Bolton . Clinical Director Comissioning Bolton CCG . MBBS MRCGP DRCOG DFSRH PGcertMedEd HonDr",3499,671,13169,"False",2022-08-15,"News-1st # bivalent # covidvaccine~covers prevalent strain # omicron approved MHRA . Good news many met much venom social media platforms . Honestly ’ want ’ 💯 fine please let may make choice without hate🙏","['bivalent', 'covidvaccine', 'omicron']",0.408333333333333,0.461111111111111,0,0,"News1st  bivalent  covidvaccinecovers prevalent strain  omicron approved MHRA  Good news many met much venom social media platforms  Honestly  want   fine please let may make choice without hate","['news1st', 'mhra good']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,15,"Mon"
8617,0.260371843930617,"Trial Results","","daily supplement news , facts , analysis & opinion pieces . 📰 Participate group discussions . GET APP ",3534,788,129,"False",2022-08-10,"Centre Wednesday approved Biological E 's # Corbevax heterologous precaution dose adults 18 years restricted use two doses either # covishield # COVAXIN , said source . # # India ","['Corbevax', 'covishield', 'COVAXIN', 'CovidVaccine', 'India']",0,0,0,0,"Centre Wednesday approved Biological E s  Corbevax heterologous precaution dose adults 18 years restricted use two doses either  covishield  COVAXIN  said source    India ","['centre', 'biological', 'corbevax', 'covaxin', 'india']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,10,"Wed"
8974,0.2166156598119,"Vaccine Mandate","","Journalist Opinion Writer @ WSOnlineNews coldcorn @ westernstandard.news",3161,4994,8323,"False",2022-08-09,"EXCLUSIVE : Sask social workers vaccinating foster kids without permission - # news # canada # government # cdnpoli # saskpoli # skpoli # covidsk # # # healthcare # health # # covidbooster # vaccinemandates ","['news', 'canada', 'government', 'cdnpoli', 'saskpoli', 'skpoli', 'covidsk', 'covid19', 'covid', 'healthcare', 'health', 'covidvaccine', 'covidbooster', 'vaccinemandates']",0.0333333333333333,0.0666666666666667,0,0,"EXCLUSIVE  Sask social workers vaccinating foster kids without permission   news  canada  government  cdnpoli  saskpoli  skpoli  covidsk    healthcare  health   covidbooster  vaccinemandates ","['exclusive', 'sask']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,9,"Tue"
8989,0.216062242667337,"Vaccination Experiences","","Trash human watches trash TV",92,409,2856,"False",2022-09-07,"Scheduled microchip implantation Friday . transmitting 5G Sunday . # CovidIsNotOver #","['CovidIsNotOver', 'CovidVaccine']",0,0,0,0.1,"Scheduled microchip implantation Friday  transmitting 5G Sunday   CovidIsNotOver ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,7,"Wed"
9079,0.209092304459188,"COVID-19 in India","USA","Andhravilas Gives # Tollywood # Bollywood film News , # AndhraPradesh # Telangana News , # National # Health # Business # Trending Visit ",2602,92,27,"False",2022-08-11,"Centre says lay guidelines freebies ; SC favours balance economy & ; welfare  # NewsPaper # Breakingnews # Indiapolitics # AndhraPolitics # NewsFeed # HarGharTiranga # Telangana # # Lockdown New Delhi , Aug 11 - Centre Thursday asked …","['NewsPaper', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'HarGharTiranga', 'Telangana', 'CovidVaccine', 'Lockdown']",0.136363636363636,0.454545454545455,0,0,"Centre says lay guidelines freebies  SC favours balance economy   welfare   NewsPaper  Breakingnews  Indiapolitics  AndhraPolitics  NewsFeed  HarGharTiranga  Telangana   Lockdown New Delhi  Aug 11  Centre Thursday asked ","['centre', 'sc', 'newspaper breakingnews indiapolitics', 'harghartiranga telangana lockdown new delhi', 'centre']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,11,"Thu"
9242,0.240855916438449,"Trial Results","Delhi","Assistant Editor @ ians_india Ex- @ republic , @ DeccanChronicle , @ mid_day & @ TheStatesmanLtd ! views personal .",16853,4216,34407,"True",2022-09-06,"India 's first intranasal # # BharatBiotech ( @ BharatBiotech ) got approval Drug Controller General India 18+ age group restricted use emergency situation . # ","['Covidvaccine', 'BharatBiotech', 'COVID19']",0.15,0.416666666666667,0,0.3,"India s first intranasal   BharatBiotech   BharatBiotech  got approval Drug Controller General India 18 age group restricted use emergency situation   ","['india', 'bharatbiotech', 'drug controller']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,6,"Tue"
9290,0.158250812457025,"Education","Amber Valley, Derbyshire, UK","# physiotherapist : # Respiratory & # LongCovid Amber Valley . # support # breathing # exercise # survivor # singlemum T:07878991277 bhjrespiratory @ gmail.com",80,273,1916,"False",2022-08-14,"Dingwall dangerous views # # found backfired people ’ get # polio vax . Yet still quoted ‘ expert ’ . @ TrentUni finally think whether benefitting uni ? # DingwallDisinformation ","['Covid', 'CovidVaccine', 'polio', 'DingwallDisinformation']",-0.3,0.95,0,0,"Dingwall dangerous views   found backfired people  get  polio vax  Yet still quoted  expert    TrentUni finally think whether benefitting uni   DingwallDisinformation ","['dingwall', 'trentuni']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,14,"Sun"
9301,0.184406862241895,"Trial Results","","33 years stock market experience investor ! certified SEBI Believe highly diversified long-term portfolio ! recommendations : - )",278,107,2029,"False",2022-08-12,"Booster Dose # ","['CovidVaccine']",0,0,0.35,0.77,"Booster Dose  ","['booster', 'dose']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,12,"Fri"
9514,0.221796739956658,"Clinic Updates and Information","Hamilton, Ontario","hospital Ontario cares ages pre-birth end-of-life . Account monitored 9 a.m. - 9 p.m . Follow MCH @ mch_childrens .",20607,2236,22620,"True",2022-08-14,"fourth dose available age 18+ , long 's five months since third dose . Book fourth dose  . # # hamont ","['covidvaccine', 'hamont']",0.07,0.16,0,0,"fourth dose available age 18  long s five months since third dose  Book fourth dose     hamont ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,14,"Sun"
9674,0.207811463430801,"COVID-19 in India","USA","Andhravilas Gives # Tollywood # Bollywood film News , # AndhraPradesh # Telangana News , # National # Health # Business # Trending Visit ",2602,92,27,"False",2022-08-10,"Nupur Sharma Row : SC clubs , transfers FIRs Delhi Police  # Politics # Breakingnews # Indiapolitics # AndhraPolitics # NewsFeed # HarGharTiranga # Telangana # stayhomestaysafe # New Delhi , Aug 10 - Supreme Court Wednesday transferred a…","['Politics', 'Breakingnews', 'Indiapolitics', 'AndhraPolitics', 'NewsFeed', 'HarGharTiranga', 'Telangana', 'stayhomestaysafe', 'CovidVaccine']",0.136363636363636,0.454545454545455,0,0,"Nupur Sharma Row  SC clubs  transfers FIRs Delhi Police   Politics  Breakingnews  Indiapolitics  AndhraPolitics  NewsFeed  HarGharTiranga  Telangana  stayhomestaysafe  New Delhi  Aug 10  Supreme Court Wednesday transferred a","['nupur', 'sharma row sc', 'firs delhi', 'harghartiranga telangana', 'new delhi', 'supreme court']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,10,"Wed"
10737,0.179897477855627,"Government Response","","Hobbies include petting dinosaurs long walks desert .",3,184,5,"False",2022-09-07,"mean 37 % enough push # # Booster 's tested 8 mice & ; 400 people ? Well , low uptake definitely ad budget ... . ","['CovidVaccine', 'Booster']",-0.078125,0.496875,-0.05,0.4,"mean 37  enough push   Booster s tested 8 mice   400 people  Well  low uptake definitely ad budget   ","['booster']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,9,7,"Wed"
10768,0.269434561868853,"COVID-19 in India","Shillong, Meghalaya, India","Official account RNU , AIR Shillong . Youtube link …",3001,105,273,"True",2022-08-11,"Gift loved ones best gift day # RakshaBandhan # PrecautionDose # @ MoHFW_INDIA @ PIBShillong @ AirShillong @ ddnewsshillong @ proshillong ","['RakshaBandhan', 'PrecautionDose', 'Covidvaccine']",0.85,0.55,0,0,"Gift loved ones best gift day  RakshaBandhan  PrecautionDose   MoHFWINDIA  PIBShillong  AirShillong  ddnewsshillong  proshillong ","['gift', 'rakshabandhan']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,11,"Thu"
10790,0.206272769742618,"Case/Vaccination Statistics","Chicago, IL","Author Corner Queen -- La Loca de La Esquina : Romance Revolution",394,63,73476,"False",2022-08-12,"# CDC ’ updated # # school # guidance ushering new normal # CovidIsNotOver # # # schools # education # Children ","['CDC', 'covid', 'school', 'guidance', 'CovidIsNotOver', 'COVID19', 'CovidVaccine', 'schools', 'education', 'Children']",0.143181818181818,0.552272727272727,0,0," CDC  updated   school  guidance ushering new normal  CovidIsNotOver    schools  education  Children ","['cdc', 'children']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,12,"Fri"
10900,0.2166156598119,"Vaccine Mandate","","Journalist Opinion Writer @ WSOnlineNews coldcorn @ westernstandard.news",3161,4994,8323,"False",2022-08-09,"EXCLUSIVE : Sask social workers vaccinating foster kids without permission - # news # canada # government # saskpoli # skpoli # covidsk # # # healthcare # health # # covidbooster # vaccinemandates # ","['news', 'canada', 'government', 'saskpoli', 'skpoli', 'covidsk', 'covid19', 'covid', 'healthcare', 'health', 'covidvaccine', 'covidbooster', 'vaccinemandates', 'vaccination']",0.0333333333333333,0.0666666666666667,0,0,"EXCLUSIVE  Sask social workers vaccinating foster kids without permission   news  canada  government  saskpoli  skpoli  covidsk    healthcare  health   covidbooster  vaccinemandates  ","['exclusive', 'sask']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,8,9,"Tue"
