"X","misinformation","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
37890,0.103880611946734,"Odisha","#Pride_Indian🇮🇳 @UNEP Awardee
@FreelanceJournalist @UnVolunteers | 3 International | 4National Awards |  #Environmentalist #Activist #Lifestyle #Odia",349,34,7008,"False",2020-06-09,"'Wouldn't Trust #Trump On Safety Of #CovidVaccine Released Before #USElections @KamalaHarris
#CoronavirusVaccine #USA #America","['Trump', 'CovidVaccine', 'USElections', 'CoronavirusVaccine', 'USA', 'America']",0,0,0,0,"Wouldnt Trust Trump On Safety Of CovidVaccine Released Before USElections KamalaHarris
CoronavirusVaccine USA America","['wouldnt', 'trust trump', 'covidvaccine', 'uselections', 'kamalaharris']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38723,0.0367817782183888,"Kansas, USA","",0,2,0,"False",2020-06-11,"People that say they won’t let their kids get a covid shot sound like the moronic parents that let their poor kids… https://t.co/tqFhEQE6wQ","[]",0,0.5,0,0,"People that say they wont let their kids get a covid shot sound like the moronic parents that let their poor kids ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51718,0.0458853183426145,"Perth WA","Social commentary🇨🇮🇦🇺🌈🐕",96,174,7709,"False",2020-06-09,"Coronavirus (Covid-19) Statistics -  found this great new website with live stats country by country Worldwide #USA… https://t.co/ajelRnUUmV","['USA']",0.357575757575758,0.568181818181818,0.0333333333333333,0.0666666666666667,"Coronavirus Covid19 Statistics   found this great new website with live stats country by country Worldwide USA ","['coronavirus', 'covid19 statistics', 'worldwide usa']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54700,0.0664714730097496,"","Nat’l Dir of #SilentNoMore Foundation. Per diem RN with love for NOC. Personal account, includes goofing off. ☺️ Opinions mine only, not employer’s or #SNMF’s.",1452,773,20344,"False",2020-06-11,"Loosely following #CovidVaccine development and antibody longevity (or lack thereof) post-infection, what reasonabl… https://t.co/aiqUVrXuUk","['CovidVaccine']",0,0.1,0.166666666666667,0.633333333333333,"Loosely following CovidVaccine development and antibody longevity or lack thereof postinfection what reasonabl ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55358,0.0206374971542492,"Himachal Pradesh, India","A one-stop platform where you can find relevant information about lifestyle, culture, news, education, etc. of Himachal. Stay updated with Insight Himachal!",3,25,0,"False",2020-06-11,"COVAXIN would be India's first vaccine which would be launched in February or March. Read more at… https://t.co/dhE0jed8vA","[]",0.375,0.416666666666667,0.5,0.9,"COVAXIN would be Indias first vaccine which would be launched in February or March Read more at ","['covaxin', 'indias', 'march read']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58598,0.0402813687410702,"London, England","Conservative and Passionate Brexiteer, love Europe just not the EU! Especially proud of our Armed Forces and the Countryside 🇬🇧🌱🐴🐶",291,1215,6159,"False",2020-06-11,"This is nothing short of incredible!! #CovidVaccine @UniofOxford https://t.co/LMrxxWMIzy","['CovidVaccine']",0.5,0.6,0.525,0.816666666666667,"This is nothing short of incredible CovidVaccine UniofOxford ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60855,0.154585333014291,"New Delhi, India","The fully loaded news magazine from India",226403,57,226,"True",2020-06-11,"#COVID vaccine availability could be slower than we calculated. Vaccines may have to be imported, which will then t… https://t.co/SE7bEJ9ugK","['COVID']",0,0,0,0,"COVID vaccine availability could be slower than we calculated Vaccines may have to be imported which will then t ","['covid', 'vaccines']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61800,0.0424447377511284,"Bolton, England","Bolton GP Federation is a GP provider organisation that exists to support and enable the delivery of high quality and accessible Primary Care across Bolton.",1616,894,6125,"False",2020-06-11,"GPs to be paid £12.58 per jab as details set out for Covid vaccination campaign https://t.co/LSuFGBBBS6… https://t.co/H3as01IB00","[]",0,0,0.311666666666667,0.471666666666667,"GPs to be paid 1258 per jab as details set out for Covid vaccination campaign  ","['covid']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63370,0.015481268490255,"Noida, India","One stop platform that tracks all breaking news & analysis of the pulsating healthcare industry.",6010,890,249,"True",2020-06-11,"ETHealthworld | AstraZeneca's Covid-19 vaccine to begin clinical trials in China #CovidVaccine #China #Covid19… https://t.co/GzTfXGoERO","['CovidVaccine', 'China', 'Covid19']",0,0,0,0,"ETHealthworld  AstraZenecas Covid19 vaccine to begin clinical trials in China CovidVaccine China Covid19 ","['ethealthworld', 'astrazenecas covid19', 'china', 'china']",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63839,0.0772031862431499,"India","Political & Social Analyst. #IndiaFirst Privilege - PM @narendramodi ji follows me. All views are Strictly Personal. RTs are not endorsements #VandeMataram",8304,177,30751,"False",2020-06-11,"Covid-19: Indians most open to getting vaccinated, says global survey #CovidVaccine
 https://t.co/Ho7wv2tiZb","['CovidVaccine']",0.166666666666667,0.333333333333333,0.0111111111111111,0.155555555555556,"Covid19 Indians most open to getting vaccinated says global survey CovidVaccine
 ","['covid19', 'covidvaccine']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64687,0.136261533469707,"Newcastle Upon Tyne","keep on keeping on 🖤",346,829,3880,"False",2020-06-11,"So the virus has mutated at a mink farm in denmark.... the fact mink farms exist is in humane. #CovidVaccine","['CovidVaccine']",0,0,0,0,"So the virus has mutated at a mink farm in denmark the fact mink farms exist is in humane CovidVaccine","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68645,0.0118957135207556,"Sri Lanka","Sri Lanka's oldest and the most circulated weekly English newspaper since 1928. Write to the Editor-in-Chief direct: dineshtheeditor@gmail.com",5049,64,327,"False",2020-06-09,"The total number of COVID-19 positive patients in the country stands at 3122
#COVID19 #coronavirus #PositiveCases… https://t.co/dn7Z5YTzvU","['COVID19', 'coronavirus', 'PositiveCases']",0.113636363636364,0.647727272727273,0.2,0.3,"The total number of COVID19 positive patients in the country stands at 3122
COVID19 coronavirus PositiveCases ","['covid19', 'covid19']",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69210,0.0229515200234545,"Mumbai","Moneycontrol is India’s No. 1 financial portal. Tune in for breaking news, in-depth analyses, best investment tools. Get #MCPro for exclusive content & benefits",921668,292,1025,"True",2020-06-09,"Every major spy service around the globe is trying to find out what everyone else is up to 🕵️‍♀️(via @nytimes)… https://t.co/0m0DepJkzj","[]",0.0625,0.5,0.5,0.15,"Every major spy service around the globe is trying to find out what everyone else is up to via nytimes ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72781,0.0515455044251476,"Washington, DC","Director @UBCpharma, Board Advisor @HPVAlliance, Passionate abt #RareDisease & #Oncology #Research, #RWE #PatientAdvocacy,#STEM, Wife & Mom *Personal Account",639,1777,2368,"False",2020-06-11,"Happy Friday! Need a distraction Join this summit today. Lots of good info to be shared today by  @ncats_nih_gov… https://t.co/R8XzAey0Qo","[]",0.85,0.8,-0.025,0.575,"Happy Friday Need a distraction Join this summit today Lots of good info to be shared today by  ncatsnihgov ","['happy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74949,0.0975847416371909,"London, England","#GP and specialist in #acne, #melasma and #botox London #lip fillers #chemicalpeels #skincare #dermatology #zoskinhealth - loves art, food & music",70,142,470,"False",2020-06-11,"Quite right 

#covid #gp #nhs #CovidVaccine https://t.co/j54TlLbfVM","['covid', 'gp', 'nhs', 'CovidVaccine']",0.285714285714286,0.535714285714286,0,0,"Quite right 

covid gp nhs CovidVaccine ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77396,0.0504781833499276,"India","Follow for latest news alerts from India",10405386,194,119,"True",2020-06-09,"#KamalaHarris Says, 'Wouldn't Trust #Trump On Safety Of #CovidVaccine Released Before #USElections… https://t.co/emwl0z0AOi","['KamalaHarris', 'Trump', 'CovidVaccine', 'USElections']",0,0,0.5,0.9,"KamalaHarris Says Wouldnt Trust Trump On Safety Of CovidVaccine Released Before USElections ","['kamalaharris says wouldnt', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
77665,0.151628675316534,"Mississippi","Staunch Christian -support Israel. Pro Bill of Rights, Pro-life, Pro-USA, Liberty loving, anti progressive, anti globalist. M-A--G-A, Blocked by @JakeTapper",6078,6682,6085,"False",2020-06-09,"#Harris Says She May Not Take #COVIDVaccine if Touted by #TrumpAdministration https://t.co/HvjvwhZ7RH","['Harris', 'COVIDVaccine', 'TrumpAdministration']",0,0,0.3,0.475,"Harris Says She May Not Take COVIDVaccine if Touted by TrumpAdministration ","['harris', 'trumpadministration']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78782,0.122779431059764,"India","Getting rid of everything that is not essential to making a point.
.
A cup of tea a day, keeps the ghosts away.",342,1912,14956,"False",2020-06-11,"#CovidVaccine 
Expected Soon. #COVID19India Go Corona⚡ https://t.co/ajWpnKEz3i","['CovidVaccine', 'COVID19India']",-0.1,0.4,0,0.3,"CovidVaccine 
Expected Soon COVID19India Go Corona ","['covidvaccine expected soon']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81316,2.22044604925031e-16,"","Wisconsin, USA",199,1479,36586,"False",2020-06-09,"@donwinslow I agree with @KamalaHarris If it comes from Trump around November, STAY AWAY! #COVIDvaccine","['COVIDvaccine']",0,0,0,0,"donwinslow I agree with KamalaHarris If it comes from Trump around November STAY AWAY COVIDvaccine","['kamalaharris', 'trump']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
82549,8.8462269415637e-09,"Bengaluru","Look south, think TNM. News, ground reports and analysis from south India.

For all membership related queries: members@thenewsminute.com",163231,991,1388,"True",2020-06-11,"Bharat Biotech’s Covaxin may see February 2021 launch, says ICMR scientist 

#COVID19 #COVIDvaccine 
https://t.co/7Jv075EWHx","['COVID19', 'COVIDvaccine']",0,0,0,0.4,"Bharat Biotechs Covaxin may see February 2021 launch says ICMR scientist 

COVID19 COVIDvaccine 
","['bharat', 'biotechs covaxin', 'icmr', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85110,0.136261533469707,"Budapest","Husband. Father. Dog lover. Ex ad man. European. LIKES: honesty, facts, humility DISLIKES: liars, cheats, hypocrites WISHES FOR: a kinder, fairer world",522,1911,7356,"False",2020-06-09,"#CovidVaccine You are given a choice: Russian Sputnik V vaccine in November 2020 or UK/US vaccine in June 2021. Which one would you take?","['CovidVaccine']",0,0,0,0,"CovidVaccine You are given a choice Russian Sputnik V vaccine in November 2020 or UKUS vaccine in June 2021 Which one would you take","['russian', 'sputnik v', 'ukus']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86683,0.0602687526740449,"GP Partner, Watford ","NHS GP #Chronoptimist LMC Rep #TeamGP💙 Trainer #TeamNHS🏳️‍🌈 Appraiser #TypicalGPday  #ContinuityOfCare 🙏 #PatientsAtTheCentre🙏 Old Manc Own Views 🏊🏃🚴‍♀️",1702,2200,15234,"False",2020-06-11,"@EmergencyMedDr @charlottemchart #GPsAreOPen &amp; well placed to offer safe mass #CovidVaccine local &amp; trusted. BUT th… https://t.co/THQv4yLdLT","['GPsAreOPen', 'CovidVaccine']",0.25,0.25,0.35,0.6,"EmergencyMedDr charlottemchart GPsAreOPen amp well placed to offer safe mass CovidVaccine local amp trusted BUT th ","['emergencymeddr', 'gpsareopen', 'covidvaccine', 'but']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
87041,0.0501217293361899,"Hong Kong","person, web writer, dissident, son, brother, friend; NOT a 1-man show; RTs = IMPORTANCE, NOT NECESSARILY ENDORSEMENTS; REASONABLENESS over loyalty",3789,5001,4596,"False",2020-06-11,"EXPAT nurse gave covid vaccine to SHEIKH MOHAMMED (November 6, 2020; 20:11 HKT) #covidVACCINE #UAE","['covidVACCINE', 'UAE']",0,0,0,1,"EXPAT nurse gave covid vaccine to SHEIKH MOHAMMED November 6 2020 2011 HKT covidVACCINE UAE","['expat', 'sheikh', 'uae']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89939,0.0668209088419267,"","Warrior Mama. Ex-Vaxxer. Pro-Parental Choice and Medical Freedom. Our children deserve the TRUTH. #BelieveMothers",146,121,1016,"False",2020-06-11,"Why all the plans for virtual school @CountyExecBello @DrMikeMendoza @NYGovCuomo? Cases are on the rise because you… https://t.co/UvPUpvu9xT","[]",0,0,0,0,"Why all the plans for virtual school CountyExecBello DrMikeMendoza NYGovCuomo Cases are on the rise because you ","['countyexecbello']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91753,2.3831029904004e-09,"Maharashtra, India","English daily 🗞️ from Pune bringing the latest news, updates & features from Maharashtra and around the world.
A part of Sakal Media Group (@sakalmedianews).",22877,10,337,"False",2020-06-09,"Iran and Russia will cooperate to produce a COVID-19 vaccine

#COVID19 #COVIDvaccine #Vaccine #Iran #Russia #Sakal… https://t.co/OOKRkXG3RF","['COVID19', 'COVIDvaccine', 'Vaccine', 'Iran', 'Russia', 'Sakal']",0,0,0.166666666666667,0.3,"Iran and Russia will cooperate to produce a COVID19 vaccine

COVID19 COVIDvaccine Vaccine Iran Russia Sakal ","['iran', 'russia', 'covid19', 'covid19', 'vaccine iran russia sakal']",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92420,0.0377432706425518,"","Relativity normal single mom with an obsession for Star Wars,80s movies and tacos. I speak fluent sarcasm and fight autism like a superhero. I also write stuff.",1954,1598,6276,"False",2020-06-09,"My new hobby...posting an I am Legend gif on every post I find about the rushed Covid vaccine #WillSmith #iamlegend… https://t.co/KLK7x2GON7","['WillSmith', 'iamlegend']",0.136363636363636,0.454545454545455,0.0392857142857143,0.432142857142857,"My new hobbyposting an I am Legend gif on every post I find about the rushed Covid vaccine WillSmith iamlegend ","['legend', 'willsmith']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93736,1.3603494358436e-08,"Washington, DC","INTEC Group #interiordesign #architecture #fitments #comercial #corporate #hospitality #retail",229,476,3188,"False",2020-06-11,"Makes perfect sense, they are the ones on the battlefield! #curecovidnow #covidvaccine #healthcare #nurses #doctors… https://t.co/kQLhNO1pGb","['curecovidnow', 'covidvaccine', 'healthcare', 'nurses', 'doctors']",1,1,0,0,"Makes perfect sense they are the ones on the battlefield curecovidnow covidvaccine healthcare nurses doctors ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99876,0.0465030176463828,"","I'm a granddaughter of a #RosieTheRiveter who welded ships in San Francisco for #WWII",739,920,54899,"False",2020-06-09,"@SenSchumer Sorry you're SO out of it..
GUESS WHAT, Operation WARP SPEED are working NIGHT AND DAY TO COME UP WITH… https://t.co/lQQuHMto6h","[]",-0.5,1,0,0,"SenSchumer Sorry youre SO out of it
GUESS WHAT Operation WARP SPEED are working NIGHT AND DAY TO COME UP WITH ","['senschumer', 'sorry', 'guess', 'night', 'come']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
