"X","misinformation","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
1390,0.0771172379820489,"Dallas, TX","Freelance reporter, ex @dallasnews & @unipolitica Podcaster #LatinosAlDía . MIT, IWMF & Dart Fellow. 500 hr certified yoga teacher🙏🏽🧘🏾‍♀️",1660,2074,1070,"False",2020-08-22,"With the prospect of an effective #CovidVaccine in the second half of #2021, difficult times are to come in terms o… https://t.co/BzoLP9hpSQ","['CovidVaccine']",-0.0166666666666667,0.491666666666667,0,0,"With the prospect of an effective CovidVaccine in the second half of 2021 difficult times are to come in terms o ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,0.0140090146850621,"Arlington, VA","The American Intellectual Property Law Association (AIPLA) is a national bar association constituted primarily of intellectual property attorneys.",13414,438,755,"False",2020-08-27,"China grants country's first COVID-19 vaccine patent to CanSino: state media Via @Reuters #AIPLA #IP #News #Law… https://t.co/3TlJNJcxxu","['AIPLA', 'IP', 'News', 'Law']",0.25,0.333333333333333,0.2,0.266666666666667,"China grants countrys first COVID19 vaccine patent to CanSino state media Via Reuters AIPLA IP News Law ","['china', 'covid19', 'cansino', 'via reuters']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,0.028585137730732,"United States","Windows Architect @MSFT 4 Endpoint Management. #CrazyCatDad. Tweets are my own. Support #LGBTQ #BlackLivesMatter #ProjectLincoln #TexasRangers #WhoDat #LosSpurs",1835,1672,5017,"False",2020-08-30,"All of you all #QAnons espousing #ConspiracyTheories around @BillGates using #5G to control microchips under the gu… https://t.co/JdWQCMAGP8","['QAnons', 'ConspiracyTheories', '5G']",0,0,0.6,1,"All of you all QAnons espousing ConspiracyTheories around BillGates using 5G to control microchips under the gu ","['billgates']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1587,0.0772712970179825,"Sydney, New South Wales","The real Dr. Horace R. Drew, also known as """"Red Collie"""". Ph.D. Caltech 1981. DNA, UFOs, time travel, aliens, crop circles, Quetzalcoatl. All friends welcome!",7053,5275,8604,"False",2020-08-15,"#COVID19Vic #CovidVaccine We have a right to know whether Bill and Melinda Gates are funding anti-fertility """"depopu… https://t.co/4PBKrq9fqW","['COVID19Vic', 'CovidVaccine']",0.285714285714286,0.535714285714286,0.4,0.4,"COVID19Vic CovidVaccine We have a right to know whether Bill and Melinda Gates are funding antifertility depopu ","['covid19vic', 'bill', 'melinda gates']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1661,0.0668209088419267,"","A cacophony of lies and an orgy of censorship. Learn how the COVID-19 'pandemic' is an illusion, designed to enslave you.",83,1226,627,"False",2020-08-22,"@VDHCommissioner, Dr Norman Oliver's #AGENDA to force toxic, ineffective junk into the bodies of #Virginia's citize… https://t.co/unaCGpqejv","['AGENDA', 'Virginia']",0,0,0,0,"VDHCommissioner Dr Norman Olivers AGENDA to force toxic ineffective junk into the bodies of Virginias citize ","['vdhcommissioner', 'norman olivers', 'virginias']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,4.17967543131341e-09,"","#OlderWiser #Bucketlist #Peace #Christian #LiveLoveLaugh #Music #Nature #Animals #Experiences #BeachLife #truthsayer & #notorioussmartass",262,369,4795,"False",2020-08-26,"Do you still want to get the manufactured, highly unnecessary &amp; potentially life-threatening ☠️  #covidvaccine… https://t.co/Sp8t4sxnoD","['covidvaccine']",-0.2,0.95,0,0,"Do you still want to get the manufactured highly unnecessary amp potentially lifethreatening   covidvaccine ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2110,0.0236035923713093,"India","#sarcastic #memes #memer #pubglover

My Blog- https://t.co/fpj9u8WfkP

Subscribe👇",7,13,279,"False",2020-08-13,"Putin Right Now-
#CoronavirusVaccine #CovidVaccine #Russia https://t.co/eQOWsR19Lc","['CoronavirusVaccine', 'CovidVaccine', 'Russia']",0.285714285714286,0.535714285714286,0.1,0.8,"Putin Right Now
CoronavirusVaccine CovidVaccine Russia ","['putin', 'coronavirusvaccine', 'russia']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,0.0162792606649601,"Australian","Politically incorrect and proud of it",829,1949,919,"False",2020-08-20,"#ScottyTheSaviour not only makes shit up, he lies. Various transcripts show that #ScottyFromMarketing strongly indi… https://t.co/Sck3bHpDfl","['ScottyTheSaviour', 'ScottyFromMarketing']",0.0583333333333333,0.758333333333333,0.4,0.55,"ScottyTheSaviour not only makes shit up he lies Various transcripts show that ScottyFromMarketing strongly indi ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,0.103880611946734,"","Watches the news",237,312,60755,"False",2020-08-19,"@CharisChang2 Except #AstraZeneca have no idea what he's talking about...#LiarFromTheShire #auspol #CovidVaccine https://t.co/jwAO3JbtGu","['AstraZeneca', 'LiarFromTheShire', 'auspol', 'CovidVaccine']",0,0,0,0,"CharisChang2 Except AstraZeneca have no idea what hes talking aboutLiarFromTheShire auspol CovidVaccine ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,0.0195939491417381,"","Hello all welcome to https://t.co/mo56uLCzus's world! 
We may not agree on everything, but learn to Agree to DisAgree.. That's if you're  Mature enough.",129,301,3594,"False",2020-08-13,"So they just going to force ppl to take this shit huh?!!! If the flu shot is not forced or mandatory neither should… https://t.co/QiZF9rlxFd","[]",-0.1203125,0.5,0.366666666666667,0.5,"So they just going to force ppl to take this shit huh If the flu shot is not forced or mandatory neither should ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,0.044248385685533,"India","Ritam App - Thoughts At Your Threshold | Available on Android and iOS | Stay Informed | Download App -bit.ly/TheRitamApp",63,8,3,"False",2020-08-21,"63 new COVID-19 positive cases in Meghalaya; Total active case 862
#Meghalaya #CoronavirusIndia #CovidVaccine
https://t.co/GnbaOwKAbO","['Meghalaya', 'CoronavirusIndia', 'CovidVaccine']",0.0575757575757576,0.5875,0.4,0.4,"63 new COVID19 positive cases in Meghalaya Total active case 862
Meghalaya CoronavirusIndia CovidVaccine
","['covid19', 'meghalaya total', 'meghalaya']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,0.115898519956547,"","Face Mask Online Shopping.",2,14,121,"False",2020-08-17,"Covid-19 vaccine trials have been slow to recruit Black and Latino people -- and that could delay a vaccine… https://t.co/HFnn2dxIon","[]",-0.233333333333333,0.416666666666667,0,0,"Covid19 vaccine trials have been slow to recruit Black and Latino people  and that could delay a vaccine ","['covid19', 'black', 'latino']",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2488,0.136261533469707,"Kandivali West, Mumbai","♥MANCHESTER UNITED⑳ | FootbaLL Obbessed | Photography | Foodholic | Digital Marketer | #digineeromi",149,239,3009,"False",2020-08-13,"Har dukh ka Ilaaj Russian hi hai!
.
.
.
.
But I Like the way you think 💭😋
#CovidVaccine","['CovidVaccine']",0,0,0,0,"Har dukh ka Ilaaj Russian hi hai




But I Like the way you think 
CovidVaccine","['har', 'ilaaj russian']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,0.0216311862159357,"Somerset, NJ","From drug and biologic development services to delivery technologies to supply solutions. Catalent. More products. Better treatments. Reliably supplied.™",18447,509,1034,"False",2020-08-15,"Vaccine Developer @ArcturusRx in San Diego Quietly Gains Global Attention in COVID-19 Fight. Vaccine production is… https://t.co/Znz4j75Tvl","[]",0,0.166666666666667,0.5,0.5,"Vaccine Developer ArcturusRx in San Diego Quietly Gains Global Attention in COVID19 Fight Vaccine production is ","['vaccine', 'developer arcturusrx', 'san', 'gains global', 'covid19 fight vaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2882,0.155403822118002,"Москва/ Moscow / Moskau","Russian traditionalist, Orthodox Christian believer. Against globalization and pseudo liberal values. РУС, ENG, DEU.",497,884,2550,"False",2020-08-28,"Russia's Vektor Institute in Novosibirsk plans to register anti #COVID__19 vaccine by November. It will be the seco… https://t.co/6yjH1CQs4C","['COVID__19']",0,0,-0.0666666666666667,0.2,"Russias Vektor Institute in Novosibirsk plans to register anti COVID19 vaccine by November It will be the seco ","['russias', 'vektor institute', 'novosibirsk', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3014,0.0468322371940996,"Hyderabad","Follow us for all the latest news and entertainment updates!

Subscribe on YouTube: https://t.co/xHrAgFNDBC
Follow on Facebook: https://t.co/seiODX8Sfn",1632,64,57,"False",2020-08-13,"#COVID19Awareness: Check Out This Article For the  Comprehensive Details of CoronaVirus Vaccine And Social Vaccine!… https://t.co/DYaVxuQpAD","['COVID19Awareness']",0.0333333333333333,0.0666666666666667,0.625,0.9,"COVID19Awareness Check Out This Article For the  Comprehensive Details of CoronaVirus Vaccine And Social Vaccine ","['covid19awareness check out this article for the comprehensive details', 'coronavirus vaccine and social vaccine']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,0.0598134184063793,"","London based GP. Author. Journalist. Mother @womanmagazine @myweekly specials @madeformums resident GP @JoTrust cervical cancer ambassador
https://t.co/ZDbd2CgUBy",1926,631,424,"False",2020-08-27,"So great to be back doing a paper review with @VanessaOnAir for @BBCRadioLondon this morning. Still strange to be d… https://t.co/XCf9W31ul8","[]",0.25,0.3,0,0,"So great to be back doing a paper review with VanessaOnAir for BBCRadioLondon this morning Still strange to be d ","['vanessaonair', 'bbcradiolondon']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,0.0477229500143498,"#StatenIsland , #NYC #CSI ","Classroom Twitter #PLN #CSIBUS605 #CSIMGT725 by Prof Tim Glennon #ProfTimRN in #ChazanoffSchool of Business #CollegeOfStatenIsland #CUNY in #NYC / UNOFFICIAL",32,77,299,"False",2020-08-18,"Vital #GrtArtcl central to term projct for #CSIBUS605 #healthcaremanagement #gradstudents this semester… https://t.co/flQ73QMlUr","['GrtArtcl', 'CSIBUS605', 'healthcaremanagement', 'gradstudents']",0.05,0.325,0,0,"Vital GrtArtcl central to term projct for CSIBUS605 healthcaremanagement gradstudents this semester ","['vital', 'grtartcl', 'csibus605']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3357,0.0172433187558243,"Sydney, Australia","Digital and print media professional; creative writer. Providing information that informs and entertains is my passion. Thoughts are my own.",123,408,859,"False",2020-08-18,"An ugly conversation - then a fight - over who / which countries get the #CovidVaccine is evolving.  #COVID19 #auspol","['CovidVaccine', 'COVID19', 'auspol']",-0.7,1,0.3,0.525,"An ugly conversation  then a fight  over who  which countries get the CovidVaccine is evolving  COVID19 auspol","['covidvaccine', 'covid19']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3369,0.0668209088419267,"India","https://t.co/Mh8prN8VbJ hosts news and insights about people, work, and workplaces.",87,21,26,"False",2020-08-18,"Biocon Executive Chairperson Kiran Mazumdar Shaw contracts coronavirus, informs on Twitter… https://t.co/eojjwPsw11","[]",0,0,0,0,"Biocon Executive Chairperson Kiran Mazumdar Shaw contracts coronavirus informs on Twitter ","['biocon', 'kiran mazumdar shaw']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,0.0164250578856994,"Australia","HR & Talent Professionals working with you to achieve your success.   Contact us today  https://t.co/7LpHxqh1Vn",8,76,73,"False",2020-08-26,"Will Covid-19 vaccines be made mandatory in Australia?
Doctors are urging the federal and state governments not to… https://t.co/1U6SlrRKF8","[]",0,0,0.3,0,"Will Covid19 vaccines be made mandatory in Australia
Doctors are urging the federal and state governments not to ","['australia']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3417,0.00947890304403754,"","",81,343,18063,"False",2020-08-19,"Perhaps he need to contact Russia their vaccine is up and running ... Sputnik 1 what could go wrong 😳#CovidVaccine… https://t.co/7B2HG2Py9r","['CovidVaccine']",-0.5,0.9,0,0,"Perhaps he need to contact Russia their vaccine is up and running  Sputnik 1 what could go wrong CovidVaccine ","['russia']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3812,0.0268257411453156,"Assam","MyNewsNE a dedicated multi-lingual media house from North Eastern India.",64,11,110,"False",2020-08-18,"Australia to Manufacture Covid-19 Vaccine and give it to the Citizens for free of cost: AFP quotes Prime Minister
#CovidVaccine","['CovidVaccine']",0.4,0.8,0,0,"Australia to Manufacture Covid19 Vaccine and give it to the Citizens for free of cost AFP quotes Prime Minister
CovidVaccine","['australia', 'manufacture covid19 vaccine', 'citizens', 'afp']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3843,0.0502507533524152,"Hyderabad, India","Meet🤝, organize👨‍💻, & see new logical advancements. Participate in this upcoming #Pediatrics 🤱& #Neonatology 👶event to witness valuable scientific discussions⚡️",591,1464,383,"False",2020-08-18,"Attend #webinar on #pediatrics #neonatology and #primarycare #conference and get #internationalcertificate!!! Also… https://t.co/xgE2ZPCCUT","['webinar', 'pediatrics', 'neonatology', 'primarycare', 'conference', 'internationalcertificate']",0,0,0.193181818181818,0.352272727272727,"Attend webinar on pediatrics neonatology and primarycare conference and get internationalcertificate Also ","['attend']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,0.0228867677725847,"Noida, India","Health. Get with it.
Join us on Telegram: https://t.co/EPkDK9DIMp",9212,256,285,"True",2020-08-22,"This #CovidVaccine is different from the one dubbed """"Sputnik V"""" which has already been approved by Russia.

https://t.co/TIZhmhZvd9","['CovidVaccine']",0,0.6,0,0,"This CovidVaccine is different from the one dubbed Sputnik V which has already been approved by Russia

","['sputnik v', 'russia']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4083,0.0289101554879322,"New Delhi","Breaking news alerts from India.",562,29,88,"False",2020-08-23,"#India To Have #Coronavirus Vaccine By 2020 End Says Health Minister Harsh Vardhan

#COVIDVaccine… https://t.co/Pcs9rtQz8C","['India', 'Coronavirus', 'COVIDVaccine']",-0.2,0.7,0,0,"India To Have Coronavirus Vaccine By 2020 End Says Health Minister Harsh Vardhan

COVIDVaccine ","['india', 'coronavirus vaccine', 'harsh vardhan']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4086,0.0532322157246174,"Deepest, darkest Victoria","Writer. What I lack in hard facts, I make up for in imagination. Not exactly reliable, I admit.",58,75,3598,"False",2020-08-18,"""""...Get ready for a long wait. Even if the Australian Government signs an advanced purchase agreement to secure pri… https://t.co/4IFfrJ8S4J","[]",0.19,0.42,-0.208333333333333,0.395833333333333,"Get ready for a long wait Even if the Australian Government signs an advanced purchase agreement to secure pri ","['australian']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4106,2.22114596299527e-09,"The outskirts of Society","Sadly, your most trusted source in #China news. 
China's not a devil, or a paradise. It's a messed up country, as broken as yours. This twitter is the proof.",97,77,6260,"False",2020-08-13,"CanSino Biologics, the first #Chinese firm to test a #Covidvaccine on humans, has gotten off to a great start on th… https://t.co/sKxjU5loU2","['Chinese', 'Covidvaccine']",0.2125,0.370833333333333,-0.133333333333333,0.633333333333333,"CanSino Biologics the first Chinese firm to test a Covidvaccine on humans has gotten off to a great start on th ","['cansino biologics', 'chinese']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,0.153442354016929,"Virginia, United States","User generated #news and analysis. Follow us on Facebook: https://t.co/kexBOsC4AW",15876,4267,6124,"False",2020-08-09,"Vaccine Nationalism, Big Promises and Warped Speed https://t.co/inb8SldqmO #COVID #COVIDVaccine #DrugMakers… https://t.co/uoN0iu7mj2","['COVID', 'COVIDVaccine', 'DrugMakers']",0,0.1,0,0,"Vaccine Nationalism Big Promises and Warped Speed  COVID COVIDVaccine DrugMakers ","['vaccine', 'nationalism', 'warped speed']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,0.0561666205196365,"","For those who live, work & enjoy the East End of Toronto
Tips, Safety, Health, Places to Visit, & Entertainment,
Striving to Make a Great Community Even Better!",440,1507,31461,"False",2020-08-25,"Here's a #CovidVaccine #UPDATE https://t.co/2mRUDEAniP","['CovidVaccine', 'UPDATE']",0,0,0.490340909090909,0.5625,"Heres a CovidVaccine UPDATE ","['covidvaccine', 'update']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4859,0.0345912948565332,"","Latest Current Knowledge
Instagram - @current.knowledge.base",740,2471,396,"False",2020-08-13,"Having more Followers on Social Media doesn’t make you Successful, apparently You can Buy them too.

#CBIForSSR… https://t.co/58lGWe1kka","['CBIForSSR']",0.333333333333333,0.466666666666667,0.25,0.65,"Having more Followers on Social Media doesnt make you Successful apparently You can Buy them too

CBIForSSR ","['social media', 'cbiforssr']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,1.27157324187417e-08,"Cheatham County, TN","Opinions based in Classical Liberalism 🇺🇸




Liberty is Constitutional | Freedom is a Choice


Out of abundance of the heart the mouth speaks. Luke 6:45",450,531,3194,"False",2020-08-14,"Will .@TNDemocrats + .@TNGOP leadership step up and volunteer to be vaccinated first? 💉

#Moderna #COVIDvaccine… https://t.co/o8dwlJxDU6","['Moderna', 'COVIDvaccine']",0.25,0.333333333333333,0,0,"Will TNDemocrats  TNGOP leadership step up and volunteer to be vaccinated first 

Moderna COVIDvaccine ","['tngop', 'moderna covidvaccine']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
