"X","misinformation","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
25530,0.0668209088419267,"","Prof Clinical Immunology & Rheumatology; Foodie Birder Photography Axiology Metaphysics #Lithium #Battery $TSLA #RenewableEnergy #EvoBio #COVID2019 #Wine",2928,1423,35466,"False",2020-05-11,"Novavox is making a subunit vaccine. A strategy which is risky putting all the proverbial eggs in the antibody bask… https://t.co/msCWCBn3Ac","[]",0,0,0,0,"Novavox is making a subunit vaccine A strategy which is risky putting all the proverbial eggs in the antibody bask ","['novavox']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30232,0.0223053176092034,"Solebury, PA / Washington D.C.","#RareDisease #HealthPolicy #PatientAdvocate @SimmonsAlum #Speaker, @WEGOHealth top 10 #Healthcare Collaborators. #publichealth. Views my own.",925,1579,4252,"False",2020-05-09,"I’ll gladly roll up my sleeves 4 the traditional flu vaccine in Oct.  My trust in the #CovidVaccine will change aft… https://t.co/gRMsRjti3p","['CovidVaccine']",0.25,0.875,0.55,0.75,"Ill gladly roll up my sleeves 4 the traditional flu vaccine in Oct  My trust in the CovidVaccine will change aft ","['ill', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30379,0.0237801162928541,"Australia","HR & Talent Professionals working with you to achieve your success.   Contact us today  https://t.co/7LpHxqh1Vn",8,75,73,"False",2020-05-09,"People around the world have different views on Covid vaccines - 
3 charts show what people around world think abou… https://t.co/w9oTuVPHVl","[]",0,0.6,0.3,0,"People around the world have different views on Covid vaccines  
3 charts show what people around world think abou ","['covid']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31307,0.091026394799116,"San Francisco, CA","Liberal, Fighting for Justice, Supporting Biden so get over it, PhD Student 👩🏻‍🎓",128,129,13619,"False",2020-05-09,"@SecAzar No way in hell I’m taking that vaccine that you rushed through without proper testing. #CoronavirusVaccine #CovidVaccine","['CoronavirusVaccine', 'CovidVaccine']",0,0.1,0.25,0.25,"SecAzar No way in hell Im taking that vaccine that you rushed through without proper testing CoronavirusVaccine CovidVaccine","['coronavirusvaccine']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32247,0.0662502251049624,"","‘what do you plan to do with your wild and precious life.’ Independent thinker, PhD, retired, Tennis fan.",276,345,52351,"False",2020-05-09,"@WSJ Nope not interested intil proper trials have been completed. Dont believe them #CovidVaccine #trumppayout","['CovidVaccine', 'trumppayout']",-0.0625,0.3,0.2,0.508333333333333,"WSJ Nope not interested intil proper trials have been completed Dont believe them CovidVaccine trumppayout","['wsj nope', 'dont']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32838,0.0136166183086248,"New Delhi, Delhi","Medical and Health News portal In India",4881,1601,48,"False",2020-05-09,"Russian COVID vaccine Sputnik V induces antibody response in small human trials: Lancet study #covid19 #coronavirus… https://t.co/nRBuyvqzRl","['covid19', 'coronavirus']",-0.0833333333333333,0.166666666666667,0,0,"Russian COVID vaccine Sputnik V induces antibody response in small human trials Lancet study covid19 coronavirus ","['russian', 'covid', 'sputnik v', 'lancet']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33298,0.142428683569795,"Western Springs, IL","The latest healthcare law news from the National Law Review. For all legal news topics, follow us on @natlawreview",367,890,6,"False",2020-05-09,"Bioethics in a Pandemic: Uncertainties in Applying the Draft Framework https://t.co/4O6zXCJQV8  #PublicHealth #COVIDVaccine","['PublicHealth', 'COVIDVaccine']",0,0,0.35,0.55,"Bioethics in a Pandemic Uncertainties in Applying the Draft Framework   PublicHealth COVIDVaccine","['pandemic uncertainties', 'draft framework']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34305,0.019957835793323,"Quezon City","The official Twitter account of Philippine News Agency, the newswire service of the Philippine government.",16801,369,9513,"True",2020-05-09,"Pharmaceutical giant @pfizer has presented its proposal to the Philippine government during a meeting with DOH… https://t.co/UiDGFQ3zwz","[]",0,1,0,0,"Pharmaceutical giant pfizer has presented its proposal to the Philippine government during a meeting with DOH ","['philippine', 'doh']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34827,0.00629568490511658,"India","Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/qf1v42FMpb",5409578,244,4432,"True",2020-05-11,"Serum Institute of India CEO Adar Poonawalla said that Oxford’s vaccine could be available in India soon after fina… https://t.co/AEU9j1Y0ZP","[]",0.4,0.4,0,0.1,"Serum Institute of India CEO Adar Poonawalla said that Oxfords vaccine could be available in India soon after fina ","['serum institute', 'india', 'poonawalla', 'oxfords', 'india']",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38009,9.78571219578462e-10,"Out There Hustlin, USA","Songwriter, Entrepreneur, Comedian, Script Writer, Free Thinker, Badass Dad & Husband! Dreamer, Do-er! Man Crush on Ryan Gosling. U wanna record em holla!",576,527,2461,"False",2020-05-11,"@LEEROYJANKINS79  suddenly Indiana says today they are preparing for shipment of #Corona vaccine!  #JoeBiden… https://t.co/uY14GlYp6D","['Corona', 'JoeBiden']",0,0.5,0.78125,0.8,"LEEROYJANKINS79  suddenly Indiana says today they are preparing for shipment of Corona vaccine  JoeBiden ","['leeroyjankins79', 'indiana', 'corona', 'joebiden']",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38845,0.0808038035753669,"Branford CT","Writer & Expert Nose Hair Plucker | Morning Radio Host for @iheartradio | Movie Guy on @wtnh | Father | Pin-Up",1484,646,1117,"False",2020-05-09,"This is why LIVE, local #radio rules. Real people answering the simple question, Would you get the #CovidVaccine?… https://t.co/6nA46HWJzI","['radio', 'CovidVaccine']",0.0840909090909091,0.289285714285714,0,0,"This is why LIVE local radio rules Real people answering the simple question Would you get the CovidVaccine ","['live', 'real', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40529,0.115583828228264,"","",77,129,2632,"False",2020-05-11,"But wont  they be overloaded  with this big 2nd wave. Sorry I forgot they dont treat scamdemic. Only vaccine demics… https://t.co/jtlVbltp0X","[]",-0.125,0.525,0,0,"But wont  they be overloaded  with this big 2nd wave Sorry I forgot they dont treat scamdemic Only vaccine demics ","['sorry']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42308,0.0605582852461401,"","Love like you've never been hurt, dance like no one's watching",1203,1074,49105,"False",2020-05-11,"Welcome to police-state Philippines. Where #CovidVaccine, once available, will be stored in military camps w/ a ret… https://t.co/dayMEuXxSR","['CovidVaccine']",0.366666666666667,0.466666666666667,0.5,0.6,"Welcome to policestate Philippines Where CovidVaccine once available will be stored in military camps w a ret ","['philippines where']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42444,0.136261533469707,"","",1,32,24,"False",2020-05-09,"What is the status of Russian Vaccine?nobody is talking about it.#CovidVaccine #vaccinoCovid","['CovidVaccine', 'vaccinoCovid']",0,0,0,0,"What is the status of Russian Vaccinenobody is talking about itCovidVaccine vaccinoCovid","['russian', 'itcovidvaccine', 'vaccinocovid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43707,0.00537055715717483,"Akola","",2,11,128,"False",2020-05-09,"Research Paper of New covid19 Vaccine developed by Russia😷
#CoronavirusVaccine  #coronavirus  #COVID19 #COVID… https://t.co/Q9juJpp6XZ","['CoronavirusVaccine', 'coronavirus', 'COVID19', 'COVID']",0.118181818181818,0.377272727272727,0,0,"Research Paper of New covid19 Vaccine developed by Russia
CoronavirusVaccine  coronavirus  COVID19 COVID ","['new', 'vaccine', 'russia', 'covid19']",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47100,0.136261533469707,"Netherlands","MSc. Schrijver van het boek De zaak Koos H. https://t.co/TVf3N30BYi Geopolitics-worldwatcher",423,2043,6451,"False",2020-05-11,"Jerusalem hospital orders 1.5 million doses of #Russian #CovidVaccine  despite concerns https://t.co/s0P12nzWBM","['Russian', 'CovidVaccine']",0,0,0,0,"Jerusalem hospital orders 15 million doses of Russian CovidVaccine  despite concerns ","['jerusalem', 'russian']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47381,0.0347439181072954,"","Giving air to everything good and for the common good.",48,46,6,"False",2020-05-09,"Russian scientists have published the first report on their coronavirus vaccine, saying early tests showed signs of… https://t.co/y8HONTFBbr","[]",0.116666666666667,0.211111111111111,0.366666666666667,0.566666666666667,"Russian scientists have published the first report on their coronavirus vaccine saying early tests showed signs of ","['russian']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54119,0.0591937565503001,"Portland, Oregon","📻 Traveling Somewhere Between Abnormal & Paranormal 📡w/ Jeremy Scott LIVE! Saturdays 6-9pm PT 9pm-Mid ET🎙️https://t.co/dkSWAifdpI",4747,932,2528,"False",2020-05-09,"Vaccine funded by @BillGates is causing a polio outbreak. Imagine that! Still want that #CovidVaccine?
https://t.co/3W4P10cZrB","['CovidVaccine']",0,0,0.170454545454545,0.5,"Vaccine funded by BillGates is causing a polio outbreak Imagine that Still want that CovidVaccine
","['vaccine', 'billgates', 'imagine', 'covidvaccine']",0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
55491,0.0478697153140918,"South Liverpool","Mum of 2 👨‍👩‍👧‍👦🤱 cyclist 🚴 clinical pharmacologist/ med reg #CPT #GIM #clinicaltrials #phaseone #training #education #LTFT #medtwitter💉🧬🌡👩🏼‍⚕️",627,2545,6026,"False",2020-05-11,"Covid may have impacted training in many ways but excited to be involved in covid research both on the wards and in… https://t.co/Og56Z961tO","[]",0.4375,0.625,0,0,"Covid may have impacted training in many ways but excited to be involved in covid research both on the wards and in ","['covid']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56165,0.103880611946734,"Q8","Music 🎶, Movies 🎥, Foodie 🍽, Techie 👨‍💻, Travel 🛣",452,136,9450,"False",2020-05-11,"Oxford #CovidVaccine : AstraZeneca expects vaccine data this year. 
The Oxford candidate is seen one of the leading… https://t.co/rCohCGw7WF","['CovidVaccine']",0,0,0,0,"Oxford CovidVaccine  AstraZeneca expects vaccine data this year 
The Oxford candidate is seen one of the leading ","['oxford', 'covidvaccine', 'oxford']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58466,0.114177965263881,"New Amsterdam and old.","Journalist @cbsnews and @cbc, columnist, mother, radio producer, podcast maker, teacher, NY Giants fan, recent dog owner. lcomiteau@gmail.com",376,849,424,"False",2020-05-09,"What times when big business is protecting us from government. #pharma #CovidVaccine   via ⁦@nytimes⁩  https://t.co/8UrH4ecMHL","['pharma', 'CovidVaccine']",0,0.1,0,0.25,"What times when big business is protecting us from government pharma CovidVaccine   via nytimes  ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60903,0.0594286165122775,"","Lover of all creatures great and small - xcept humans - case by case basis 😎 Proud tree hugger. Walk the talk as best I can.",826,949,85619,"False",2020-05-11,"You and your ilk are arseholes @ScottMorrisonMP #vilehumans #COVID19 #CovidVaccine #vaccineforvotes
https://t.co/ItkC2DjMae","['vilehumans', 'COVID19', 'CovidVaccine', 'vaccineforvotes']",0,0,0.5875,0.6125,"You and your ilk are arseholes ScottMorrisonMP vilehumans COVID19 CovidVaccine vaccineforvotes
","['scottmorrisonmp', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66581,5.26447500662231e-09,"London, England","Workers of the world, rise up. You have nothing to lose but your chains",5049,5419,32267,"False",2020-05-11,"Brits, don't worry, Johnson has already done the post Brexit deal with America.

Trump or no Trump #OurNHS has alrw… https://t.co/lsVt76C2xK","['OurNHS']",0,0,0,0,"Brits dont worry Johnson has already done the post Brexit deal with America

Trump or no Trump OurNHS has alrw ","['johnson', 'brexit', 'america trump', 'trump ournhs']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
66870,0.0890825579148446,"Hereabout","#Respect yo!",271,171,628,"False",2020-05-11,"Haha 😂 yep 😝#politicians #governmentofficials #CovidVaccine #CoronaInfoCH #staysafe folks 🙏 https://t.co/NRT6V5E5TA","['politicians', 'governmentofficials', 'CovidVaccine', 'CoronaInfoCH', 'staysafe']",0.2,0.3,0,0,"Haha  yep politicians governmentofficials CovidVaccine CoronaInfoCH staysafe folks  ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68828,0.112218476414068,"","News junkie, was journalist. Views personal. Opinions, Following, RTs don't imply endorsements. #Space #Science #Technology #Politics #Literature #PublicPolicy",855,1224,2488,"False",2020-05-09,"#Coronavirus vaccine update | Bharat Biotech gets Centre's nod to start #Covaxin phase II trials #COVIDー19… https://t.co/yhaMEX3eou","['Coronavirus', 'Covaxin', 'COVIDー19']",0,0,0,0.2,"Coronavirus vaccine update  Bharat Biotech gets Centres nod to start Covaxin phase II trials COVID19 ","['coronavirus', 'bharat biotech', 'centres', 'covaxin', 'covid19']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70130,0.430659193136889,"Ahmadabad City, India","Medico, G.M.E.R.S VADNAGAR
From Palanpur
Lives in Ahmedabad
https://t.co/6PQTFH6sxS",44,189,288,"False",2020-05-09,"Research paper and #RussianVaccine 
#Covid_19 #CovidVaccine https://t.co/ulFv2eTcl5","['RussianVaccine', 'Covid_19', 'CovidVaccine']",0,0,0,0,"Research paper and RussianVaccine 
Covid19 CovidVaccine ","['research', 'russianvaccine covid19']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70717,0.103880611946734,"Washington, D.C.","Follow us for news and analysis of state and local government politics, policy and management.",79601,1969,237,"True",2020-05-09,"#Georgia readies for a #November COVID-19 vaccine distribution
#CovidVaccine #stateandlocal #crisisresponse… https://t.co/b8xzbognw2","['Georgia', 'November', 'CovidVaccine', 'stateandlocal', 'crisisresponse']",0,0,0,0,"Georgia readies for a November COVID19 vaccine distribution
CovidVaccine stateandlocal crisisresponse ","['georgia', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71824,0.0484594967986436,"Melbourne","Victorian Christians praying for our magnificant State, our Premier, our Government, and our fellow Victorians.",77,171,1832,"False",2020-05-09,"The people telling us to stay locked down to 'save lives' will be the same people telling us to take an untested, u… https://t.co/sovrMIQ60b","[]",-0.0777777777777778,0.206944444444444,0,0,"The people telling us to stay locked down to save lives will be the same people telling us to take an untested u ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72315,0.01951569242411,"#witnessprotection","Remove #TrumpCrimeFamily. We must fight 2 save R Democracy. The time is now! #COVID19 #Vaccine. Views/typos my own. No candy coating here. Truth. #No lists.",1610,1758,4171,"False",2020-05-11,"Promising news. #CovidVaccine #Pfizer
https://t.co/5zrPv66n5V","['CovidVaccine', 'Pfizer']",0.2,0.5,0.6,1,"Promising news CovidVaccine Pfizer
","['covidvaccine pfizer']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72821,0.0394110304528808,"Lakewood, Ca","Lakewood Regional Medical Center is a 172 bed acute care hospital serving the community of Lakewood, Long Beach, Cerritos and Downey.",366,94,39,"False",2020-05-11,"Wondering how fast you can get the COVID-19 vaccine once it is released? California Department of Public Health has… https://t.co/QaxOsvl6br","[]",0.1,0.333333333333333,0.1125,0.35,"Wondering how fast you can get the COVID19 vaccine once it is released California Department of Public Health has ","['covid19', 'california department', 'public health']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74204,0.0192448966114813,"","",2629,4996,3374,"False",2020-05-09,"@kirstiealley @Rifleman4WVU Biden is a Shell
Kamala is a chameleon
Hillarys behind the insanity.
#Democrats have go… https://t.co/2P2G7ND3kj","['Democrats']",-0.4,0.7,0,0,"kirstiealley Rifleman4WVU Biden is a Shell
Kamala is a chameleon
Hillarys behind the insanity
Democrats have go ","['rifleman4wvu biden', 'shell kamala', 'hillarys']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79461,0.136261533469707,"Noida, India","One stop platform that tracks all breaking news & analysis of the pulsating healthcare industry.",6010,890,249,"True",2020-05-11,"ETHealthworld | Scientists develop """"ultrapotent"""" Covid  vaccine candidate #CovidVaccine #Covid #CovidCases… https://t.co/Rh375FtA7F","['CovidVaccine', 'Covid', 'CovidCases']",0,0,0,0,"ETHealthworld  Scientists develop ultrapotent Covid  vaccine candidate CovidVaccine Covid CovidCases ","['ethealthworld', 'covidvaccine covid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79666,0.0516507235213597,"","Came up with the idea of NippyNews ...........try out https://t.co/fZtWPhwY5X",1129,105,0,"False",2020-05-11,"The Tribune - India-made Covid vaccine could be launched as early as February: ICMR scientist
 #ICMR #icmrscientist… https://t.co/bH5LZMhC7V","['ICMR', 'icmrscientist']",0.1,0.3,0,0,"The Tribune  Indiamade Covid vaccine could be launched as early as February ICMR scientist
 ICMR icmrscientist ","['tribune indiamade covid', 'icmr']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84218,0.0349614486752438,"New Delhi, India","Official account of DD India, English News TV Channel of Doordarshan(Prasar Bharati-India’s Public Broadcaster)Follow us on https://t.co/C55s7Mms3d",34542,530,6982,"True",2020-05-11,"#Australia signed two deals on Thursday to buy 40 million doses of #CovidVaccine from Novavax and 10 million from P… https://t.co/UZm3RsRe6M","['Australia', 'CovidVaccine']",0,0,0,0.0333333333333333,"Australia signed two deals on Thursday to buy 40 million doses of CovidVaccine from Novavax and 10 million from P ","['australia', 'covidvaccine', 'novavax']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85298,0.0668209088419267,"United States","Twitter account of Vaccinate Your Family (former twitter handle was @ShotofPrev). We discuss #vaccines for people of all ages.",8551,2205,2100,"False",2020-05-11,"Rutgers researcher highlights need for minority representation in clinical trials
https://t.co/VsnXhjbFju via… https://t.co/YYRHee2f6E","[]",0,0,0,0,"Rutgers researcher highlights need for minority representation in clinical trials
 via ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86066,0.0617324623421055,"Bendigo, Victoria, Oz","chief cook & bottle washer, agony aunt & magician, gardener & beach-comber, dreamer & doer, living the dream",421,560,2885,"False",2020-05-11,"#58 day 25 no new cases in Victoria and no deaths for 6 days. #COVID19 #NewNormal strength in being skinny and in s… https://t.co/tzNwSeJFK8","['COVID19', 'NewNormal']",-0.0681818181818182,0.454545454545455,0,0,"58 day 25 no new cases in Victoria and no deaths for 6 days COVID19 NewNormal strength in being skinny and in s ","['victoria', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87188,5.26447500662231e-09,"Austria","boop",106,327,10555,"False",2020-05-09,"Guys. #BigPharma is a multiTRILLION industry.

Boycott #Trump vaccine n tell @GSK @sanofi @pfizer to endorse #BIDEN… https://t.co/vCV40R3rC8","['BigPharma', 'Trump', 'BIDEN']",0,0,0,0,"Guys BigPharma is a multiTRILLION industry

Boycott Trump vaccine n tell GSK sanofi pfizer to endorse BIDEN ","['guys', 'bigpharma', 'boycott trump', 'gsk', 'biden']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
88521,0.00783993247429924,"Mumbai, India","Proud Indian | Working in Financial Services Sector | #IAmNewIndia | Views and Opinions are Personal and not of Company|",4410,948,9168,"False",2020-05-11,".@adarpoonawalla says India may get a COVID-19 vaccine by Jan; Oxford trial results likely next month… https://t.co/Wm9UfDHcTx","[]",0,0.5,0.266666666666667,0.433333333333333,"adarpoonawalla says India may get a COVID19 vaccine by Jan Oxford trial results likely next month ","['india', 'covid19', 'jan oxford']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90384,0.0649421875380526,"India","Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/qf1v42FMpb",5409578,244,4432,"True",2020-05-11,"#Bangladesh government signed an MoU with Pune-based SII and Bexmico Pharmaceuticals to procure 30 million doses of… https://t.co/V8ykHKGg99","['Bangladesh']",0,0,0,0.1,"Bangladesh government signed an MoU with Punebased SII and Bexmico Pharmaceuticals to procure 30 million doses of ","['bangladesh', 'sii', 'bexmico pharmaceuticals']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90615,0.170496285127123,"Southern California","Immigration Compliance Group specializes in inbound US  business immigration and employer verification compliance issues.",663,176,3311,"False",2020-05-09,"#COVIDVaccine Trump’s Vaccine Can’t Be Trusted - Article by Laurie Garrett, MSNBC Analyst/journalist/author (""""The C… https://t.co/uyfoSCv7L5","['COVIDVaccine']",0,0,0,0,"COVIDVaccine Trumps Vaccine Cant Be Trusted  Article by Laurie Garrett MSNBC Analystjournalistauthor The C ","['covidvaccine', 'trumps vaccine cant be', 'article', 'laurie garrett']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91173,0.105585517753174,"London, England","https://t.co/9xGZcI66oV, and its digital magazine Deep Dive, is a leading online destination for healthcare and pharmaceutical industry news, insight and debate",20525,3371,4627,"False",2020-05-11,". @AstraZeneca has posted an uninspiring set of quarterly results as it gears up for results from its closely watch… https://t.co/soqPL39jW3","[]",0,0,0,0.2," AstraZeneca has posted an uninspiring set of quarterly results as it gears up for results from its closely watch ","['astrazeneca']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92067,0.0330145006339473,"Best Coast","Angry middle-aged white woman who swears a lot. RT not necessarily endorsement. Poor eyesight means typos are part of my charm. #Biden2020 #FuckTheGOP",4326,4243,232643,"False",2020-05-09,"@KamalaHarris on air saying what we are all thinking. Trump’s word on a vaccine is useless. Science must dictate th… https://t.co/NdO8bjWNs0","[]",-0.5,0.2,-0.225,0.65,"KamalaHarris on air saying what we are all thinking Trumps word on a vaccine is useless Science must dictate th ","['kamalaharris', 'trumps']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
