"X","misinformation","dominant_topic","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media","year","month","day","day_of_week"
4373,0.142767560514161,"Case/Vaccination Statistics","Canada","Egg House Media Censorship Free Media Platform providing News Community Support . Need place talk freely ? Join us ",3947,118,817,"False",2021-11-02,"Majority September ’ Fatalities U.K. Sweden Composed Fully Vaccinated Individuals  # #","['COVID19', 'COVIDVaccine']",0,0,0.4,0.8,"Majority September  Fatalities UK Sweden Composed Fully Vaccinated Individuals   ","['sweden']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,2,"Tue"
11340,0.190814825019835,"Vaccination Experiences","","tweet politics stan KPOP . Senior BTS ARMY & Shawol . Ex-Dem , independent . Homebound ME/CFS Fibromyalgia . sick sucks .",1993,3840,11149,"False",2021-11-07,"Got booster shot . ’ fine . # ","['CovidVaccine']",0.416666666666667,0.5,-0.338095238095238,0.427380952380952,"Got booster shot   fine   ","['got']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,7,"Sun"
13103,0.176375499342588,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",29,0,0,"False",2021-10-19,"18-44 # RURAL # Bengaluru # Availability 19/10 04:00PM FREE Slots # COVAXIN - Dose1:200 , Dose2:198 PAID Slots # COVISHIELD - Dose1:100 , Dose2:48","['RURAL', 'Bengaluru', 'CovidVaccine', 'COVAXIN', 'COVISHIELD']",0.2,0.4,0.133333333333333,0.266666666666667,"1844  RURAL  Bengaluru  Availability 1910 0400PM FREE Slots  COVAXIN  Dose1200  Dose2198 PAID Slots  COVISHIELD  Dose1100  Dose248","['rural bengaluru', 'free slots', 'slots covishield dose1100 dose248']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,19,"Tue"
16565,0.140112904178951,"Clinic Updates and Information","","platform invoice discounting # MSME # startups & easy availability finance focus business expansion # mitrafintech # loans",4,20,0,"False",2021-11-01,"# DidYouKnow register 4 people 1 mobile number ? Time part helping around ! information visit  . # mitrafintech # MitraFintechCares # SavdhaanRaheinSafeRahein # IndiaFightsCorona # # ","['DidYouKnow', 'mitrafintech', 'MitraFintechCares', 'SavdhaanRaheinSafeRahein', 'IndiaFightsCorona', 'COVID19', 'covidvaccine']",0,0,0.4333333,0.8333333," DidYouKnow register 4 people 1 mobile number  Time part helping around  information visit    mitrafintech  MitraFintechCares  SavdhaanRaheinSafeRahein  IndiaFightsCorona   ","['didyouknow', 'mitrafintechcares']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,1,"Mon"
19105,0.182205212569241,"Vaccination Experiences","","Visca Catalunya Lliure ||*|| 🖤🖤🖤🖤",1697,494,166873,"False",2021-11-08,"EXACTE ! ! ⏬⏬⏬⏬ # # VacunaDeLaGrip ","['Covidvaccine', 'VacunaDeLaGrip']",0,0,0,0,"EXACTE      VacunaDeLaGrip ","['exacte', 'vacunadelagrip']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,8,"Mon"
20345,0.320911378123582,"Trial Results","Bengaluru, India","rtd . PSU employee",336,77,47174,"False",2021-10-21,"# कोरोना affected patients fighting disease system due lack oxygen due lack beds due redmisivir , bill saheb hiding ? reached today gimmick ? Face rolling eyes # Covid_19 # ","['कोरोना', 'Covid_19', 'CovidVaccine']",-0.125,0.375,0,0,"  affected patients fighting disease system due lack oxygen due lack beds due redmisivir  bill saheb hiding  reached today gimmick  Face rolling eyes  Covid19  ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,21,"Thu"
20374,0.17489250235068,"US government","Cincinnati, Ohio ","He/Him , Father , Scholar , Photographer , Resistor Political Photographer 14 Years # BlackLivesMatter # LGBTQIA+ Ally # FBR",1074,556,178,"False",2021-11-04,"@ book960 @ LennyChevere @ squirlkit @ Zanderland3 Please Retweet need mandates ! STOP ANTI SCIENCE REPUBLICANS # MandatoryVaccination # # Pfizer # # FBR ","['MandatoryVaccination', 'CovidVaccine', 'Pfizer', 'COVID19', 'FBR']",0,0,0,0.1," book960  LennyChevere  squirlkit  Zanderland3 Please Retweet need mandates  STOP ANTI SCIENCE REPUBLICANS  MandatoryVaccination   Pfizer   FBR ","['lennychevere', 'zanderland3 please retweet', 'stop']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,4,"Thu"
20577,0.158677718064894,"Case/Vaccination Statistics","Tampa, FL","📌 Entrepreneur , author , small business expert . # GetVaccinated # WearAMask Never forget : Voting RIGHT , privilege . 🗳",19636,791,22579,"False",2021-11-01,"Wow ! Great milestone . # ","['CovidVaccine']",0.4625,0.875,0.01785714,0.4678571,"Wow  Great milestone   ","['wow', 'great']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,1,"Mon"
24481,0.178726724495631,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",30,0,0,"False",2021-10-23,"45+ # BBMP # Bengaluru # Availability 23/10 01:30PM FREE Slots 0 PAID Slots # COVISHIELD - Dose1:1015 , Dose2:1065 # COVAXIN - Dose1:797 , Dose2:746","['BBMP', 'Bengaluru', 'CovidVaccine', 'COVISHIELD', 'COVAXIN']",0.4,0.8,0.1333333,0.2666667,"45  BBMP  Bengaluru  Availability 2310 0130PM FREE Slots 0 PAID Slots  COVISHIELD  Dose11015  Dose21065  COVAXIN  Dose1797  Dose2746","['bbmp bengaluru', 'free', 'paid slots', 'covishield dose11015 dose21065']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,23,"Sat"
24906,0.179903229403169,"Vaccination Experiences","","",1606,2213,35952,"False",2021-11-06,"Moderna booster flu shot ( simultaneously ) 30 ’ ago . tweet updates reaction . # Moderna # # FluShot # GetVaccinated","['Moderna', 'CovidVaccine', 'FluShot', 'GetVaccinated']",0,0,0,0,"Moderna booster flu shot  simultaneously  30  ago  tweet updates reaction   Moderna   FluShot  GetVaccinated","['moderna', 'moderna flushot']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,6,"Sat"
26046,0.431606541311161,"Trial Results","South Africa","digital news portal South African Broadcasting Corporation .",2113436,584,186,"True",2021-10-21,"Pfizer/BioNTech highly effective preventing infection symptomatic disease Delta variant among 12- 18-year-olds , research conducted Israel shows . # ","['covidvaccine']",0.6,0.8,0,0,"PfizerBioNTech highly effective preventing infection symptomatic disease Delta variant among 12 18yearolds  research conducted Israel shows   ","['delta', 'israel']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,21,"Thu"
26766,0.17752168348844,"Mask","""""United Kingdom""""","write songs # liberty # MedicalFreedom # InformedConsent # plandemic # thegreatreset # 4IR # COVID1984 etc . Follow & support ",2275,2842,1365,"False",2021-10-21,"@ APiacenta63 @ CindyLynn5678 Strange comment got another like , announced @ tawnykitaen died # cardiomyopathy ... surely another likely victim # ","['cardiomyopathy', 'CovidVaccine']",0.09375,0.5222222,0,0," APiacenta63  CindyLynn5678 Strange comment got another like  announced  tawnykitaen died  cardiomyopathy  surely another likely victim  ","['apiacenta63', 'cindylynn5678 strange']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,21,"Thu"
26905,0.216383590612028,"COVID-19 in India","Noida","India First , Journalist , Coffee Brew Master , Born Benares , views personal , retweets endorsement .",6181,2480,26088,"False",2021-10-21,"India touch historic milestone administering 100 crore # doses next 10 minutes ...","['CovidVaccine']",0,0,0.125,0.3166667,"India touch historic milestone administering 100 crore  doses next 10 minutes ","['india']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,21,"Thu"
27258,0.192024553883247,"Education","Estados Unidos","News",3391,1472,129,"False",2021-10-20,"Hi ’ seen ? anyone confirm please ? # factorfiction # truthseeker # # VaccineMandate # VaccinePassports # VaccineSideEffects # England # UK # GBNews # # @ PoliticsForAlI @ toadmeister @ JuliaHB1 @ BigBrotherWatch ","['factorfiction', 'truthseeker', 'vaccine', 'VaccineMandate', 'VaccinePassports', 'VaccineSideEffects', 'England', 'UK', 'GBNews', 'COVID19', 'Covidvaccine']",0,0,0,0,"Hi  seen  anyone confirm please   factorfiction  truthseeker   VaccineMandate  VaccinePassports  VaccineSideEffects  England  UK  GBNews    PoliticsForAlI  toadmeister  JuliaHB1  BigBrotherWatch ","['vaccinemandate', 'juliahb1']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,20,"Wed"
27324,0.153492208866819,"Mask","Connecticut, USA","Citizen Journalist # 1A , News , Politics , Mental Health , Business , Technology Sports . Passionate . Love Vets . USA !",2845,2947,70472,"False",2021-11-01,"# # # VaccineMandate Jen Psaki caught even though vaccinated leaky . Guess ? still spread . got refuse agree mandates n't even work right . ","['COVID19', 'COVIDVaccine', 'VaccineMandate']",0.2857143,0.5357143,0.1583333,0.55,"   VaccineMandate Jen Psaki caught even though vaccinated leaky  Guess  still spread  got refuse agree mandates nt even work right  ","['vaccinemandate jen psaki', 'guess']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,1,"Mon"
29790,0.132601455861247,"Trial Results","Bali, Indonesia","Writer , traveler , bellwether , Mom hyper-connected 14-year old followers .",715,1295,2776,"False",2021-10-17,"discovered # AstraZeneca # uses chimp adenovirus ( cold virus ) express # spike protein humans . , wonder , conspiracy theories `` '' get # PlanetoftheApes ? '' '' Missing serious opportunity , folks .","['AstraZeneca', 'CovidVaccine', 'coronavirus', 'PlanetoftheApes']",-0.3777778,0.5722222,0.1,0.2,"discovered  AstraZeneca  uses chimp adenovirus  cold virus  express  spike protein humans   wonder  conspiracy theories   get  PlanetoftheApes    Missing serious opportunity  folks ","['astrazeneca', 'planetoftheapes']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2021,10,17,"Sun"
35738,0.146470990905346,"Mask","Whoville","Wife , mother , grandmother , Mamie , BS artistry , Yoga watcher , Lover snow , Elizabeth 's tortilla soup , chef 's w/aprons , slayer lickspittles everywhere",242,969,28477,"False",2021-11-01,"husband retired CFD LT . new breed cut dark cloth . refusing # total disregard personal behavior ’ something broken . ’ easy make firemen look bad folks seem working overtime . ","['COVIDVaccine']",-0.09718615,0.5435065,0,0,"husband retired CFD LT  new breed cut dark cloth  refusing  total disregard personal behavior  something broken   easy make firemen look bad folks seem working overtime  ","['cfd']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,1,"Mon"
37171,0.181051371255018,"Clinic Updates and Information","Sydney, New South Wales","get",230,1404,37539,"False",2021-11-07,"WARNING : ’ get boosters ! ! ! ! # boostershots # depopulationplan # Pfizer # nih # #","['boostershots', 'depopulationplan', 'Pfizer', 'nih', 'vaccine', 'Covidvaccine']",0,0,0,0,"WARNING   get boosters      boostershots  depopulationplan  Pfizer  nih  ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,7,"Sun"
38579,0.167190798521932,"Vaccine Availability","Bengaluru, India","Hourly updates FREE PAID 18+ 45+ slot availability across # Bengaluru BBMP , URBAN & RURAL",31,0,0,"False",2021-11-07,"45+ # RURAL # Bengaluru # Availability 07/11 05:30PM FREE Slots 0 PAID Slots 0","['RURAL', 'Bengaluru', 'CovidVaccine']",0.2,0.4,0.1333333,0.2666667,"45  RURAL  Bengaluru  Availability 0711 0530PM FREE Slots 0 PAID Slots 0","['rural bengaluru', 'free', 'paid']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,11,7,"Sun"
40265,0.194444863253347,"Vaccination Experiences","","",35,188,5006,"False",2021-10-22,"@ SkyNews tell get booster . appts Southampton # Booster # # GovernmentCovidCatastrophe","['Booster', 'CovidVaccine', 'GovernmentCovidCatastrophe']",0,0,0,0," SkyNews tell get booster  appts Southampton  Booster   GovernmentCovidCatastrophe","['southampton booster']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,22,"Fri"
40375,0.198118598230359,"COVID-19 in India","Guwahati, India","official twitter handle National Health Mission ( NHM ) Assam",58681,64,1474,"True",2021-10-25,"# VaccineCentury Community Awareness Meet # presence Hon'ble EM Shri K. Rongpi , Smt . @ PomiBaruah , OSD , NHM , Shri R.Terang , ADC , State District NHM Officials Khorsing Terang Gaonburas 8 villages village rep. Manja BPHC . ","['VaccineCentury', 'CovidVaccine']",0,0,0,0," VaccineCentury Community Awareness Meet  presence Honble EM Shri K Rongpi  Smt   PomiBaruah  OSD  NHM  Shri RTerang  ADC  State District NHM Officials Khorsing Terang Gaonburas 8 villages village rep Manja BPHC  ","['vaccinecentury', 'community awareness meet', 'honble em shri', 'rongpi smt', 'pomibaruah', 'rterang', 'district nhm officials khorsing terang gaonburas']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,25,"Mon"
40527,0.191178667047134,"Clinic Updates and Information","Southwark","part @ NHSSELondonCCG , responsible planning , buying monitoring healthcare services Southwark residents .",9350,654,1122,"True",2021-10-23,"Whether 's protecting loved ones , keep life moving , reasons getting # . 're eligible , get one weekend walk-ins # Southwark Learn  ","['COVIDVaccine', 'Southwark']",0.7,0.8,0.2,0.55,"Whether s protecting loved ones  keep life moving  reasons getting   re eligible  get one weekend walkins  Southwark Learn  ","['whether', 'southwark learn']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,23,"Sat"
48280,0.172934010552153,"Education","","Free-thinker , student inconvenient difficult ideas , whole foods plant based advocate , tofu expert",30,112,1484,"False",2021-10-31,"`` `` 's total dishonesty safety '' '' , Joseph Ladapo , Florida 's new Surgeon General . # @ TGAgovau @ ScottMorrisonMP @ Dom_Perrottet ","['COVIDVaccine']",0.06212121,0.5681818,-0.3,0.8,"  s total dishonesty safety    Joseph Ladapo  Florida s new Surgeon General    TGAgovau  ScottMorrisonMP  DomPerrottet ","['joseph ladapo florida', 'tgagovau']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,10,31,"Sun"
