"X","misinformation","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
19141,0.107317228385094,"mathura -Vadodara , India","Learner(teacher)
ज़िन्दगी में कुछ फैसले बहुत सख्त होते हैं और यही फैसले ज़िन्दगी का रुख बदल देते हैं.. tweets in like",51904,3342,7566,"False",2020-04-09,"@RusEmbIndia @mod_russia Entire world eargly waiting for good results of #CovidVaccine .
Cross fingers","['CovidVaccine']",0.233333333333333,0.408333333333333,0,0,"RusEmbIndia modrussia Entire world eargly waiting for good results of CovidVaccine 
Cross fingers","['rusembindia', 'entire', 'covidvaccine cross']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19724,0.0701601771914724,"Northern California, Shasta Co","Do not take life too seriously. You will never get out of it alive - Elbert Hubbard, American Writer",791,1025,41789,"False",2020-04-09,".So the #CovidVaccine coming November 1st will in know way get anywhere near this body of mine. Had to say it outlo… https://t.co/lTesIQQCQu","['CovidVaccine']",0.1,0.4,-0.0777777777777778,0.355555555555556,"So the CovidVaccine coming November 1st will in know way get anywhere near this body of mine Had to say it outlo ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20414,1.15702360511097e-09,"New York","Connecting patients to clinical research via trial finders, mobile research apps and more.",1585,1905,1682,"False",2020-04-09,"1200 volunteers sign up in less than 10 hrs for #Covid19vaccine trial! @IUMedSchool recruiting for the… https://t.co/17WKJZyFxd","['Covid19vaccine']",-0.208333333333333,0.0666666666666667,0.5,0.5,"1200 volunteers sign up in less than 10 hrs for Covid19vaccine trial IUMedSchool recruiting for the ","['covid19vaccine', 'iumedschool']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22468,0.0711229582822729,"Seattle & rural Eastern WA","Robert V. Taylor - Author, Speaker and Activator -  inspires people to live beyond the fears and labels that limit their lives.",4964,4693,6283,"False",2020-04-09,"Would you get the #CovidVaccine when first available? Exclusive: Two-thirds of Americans say they won't get COVID-1… https://t.co/BsWUHim3fH","['CovidVaccine']",0.325,0.366666666666667,0.136363636363636,0.5,"Would you get the CovidVaccine when first available Exclusive Twothirds of Americans say they wont get COVID1 ","['covidvaccine', 'covid1']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22919,0.028567429739414,"","Politics was a good idea, ruined by Politicians",348,301,11603,"False",2020-04-11,"Settlement for teenager over swine flu vaccine -
This is the reason why neither I nor my family will not be taking… https://t.co/eZy4kWS3Yf","[]",0,0,0.7,0.6,"Settlement for teenager over swine flu vaccine 
This is the reason why neither I nor my family will not be taking ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25228,0.0500219733943265,"","A Guide to Dubai including main attractions, travel tips, business directory and lot of useful expat information. https://t.co/zfSq3Nz1j3
https://t.co/KGfh3EhhJK",2406,49,11,"False",2020-04-11,"Sheikh Mohammed bin Rashid Al Maktoum receives Covid-19 vaccine

\https://t.co/G7jxHfoglb

#sheikhmohammed #Dubai… https://t.co/jNgGkg04Vm","['sheikhmohammed', 'Dubai']",0,0,0.233333333333333,0.166666666666667,"Sheikh Mohammed bin Rashid Al Maktoum receives Covid19 vaccine



sheikhmohammed Dubai ","['sheikh', 'mohammed', 'rashid al maktoum', 'covid19', 'dubai']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25248,0.0180650215812387,"","Do your best one day u will be someone's hope someone's hero...#tobedoctor....#NeetAspirant",22,26,422,"False",2020-04-09,"#NEET postponement appeal is rejected by #SupremeCourt
When humanity is within striking range of #CovidVaccine , wh… https://t.co/jcPyBZdXUg","['NEET', 'SupremeCourt', 'CovidVaccine']",0.5,1,1,0.3,"NEET postponement appeal is rejected by SupremeCourt
When humanity is within striking range of CovidVaccine  wh ","['supremecourt', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26832,4.59623425575027e-09,"United States","Built by #Healthcare professionals for the Healthcare #workforce.  Welcome to a Healthcare #community designed to be with you for the duration of your career.",106,417,51,"False",2020-04-09,"While we are the first to advocate for universal vaccines, the push to align a #COVIDvaccine on a political timetab… https://t.co/On1EJnMpGp","['COVIDvaccine']",0.0833333333333333,0.144444444444444,0.8,0.9,"While we are the first to advocate for universal vaccines the push to align a COVIDvaccine on a political timetab ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28379,0.0429390009058122,"India","Breaking news alerts from India.

Instagram: https://t.co/TDCRCVHlmd
YouTube: https://t.co/ocjlisfywV",13943890,15,0,"True",2020-04-11,"Oxford #CovidVaccine Trial Results Likely This Year: Chief Investigator https://t.co/uHO4EZt6Jk https://t.co/fWbpMoosoB","['CovidVaccine']",0,1,0,0,"Oxford CovidVaccine Trial Results Likely This Year Chief Investigator  ","['oxford', 'covidvaccine trial results']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30951,0.0597439697082936,"RNA World","In normal times: RNA(i) Therapeutics Investor-Scientist.

Now: obsessed with covid19 vaccine development.

Not investment advice. Likes are bookmarks.
 
 

 .",9635,350,7818,"False",2020-04-11,"$NVAX so here is the press release!!! 

It's 9:52am, 22minuntes into the trading day. They really need to hire more… https://t.co/NZ4cW0qIYd","[]",0.2,0.2,-0.175,0.825,"NVAX so here is the press release 

Its 952am 22minuntes into the trading day They really need to hire more ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31470,5.10645666761232e-09,"Los Angeles, CA","UCLA pulm/crit-care physician & researcher, UCLA 3 Wishes Program Medical Director, research interests includes EOL, futile treatment, ethics. Tweets are my own",602,554,2055,"False",2020-04-09,"As much as I want a #CovidVaccine, """"medical research does not operate well on politically imposed deadlines"""". Trump… https://t.co/R8nL80pD57","['CovidVaccine']",0.0666666666666667,0.1,0.3,0.5,"As much as I want a CovidVaccine medical research does not operate well on politically imposed deadlines Trump ","['covidvaccine', 'trump']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
33832,0.119509536419639,"Global | #BidenHarris2020","I💖God, My Son, Nature, Music, Writing+. SavvYest™ 💎 as Artist, Author, Advocate, BizDeveloper, Creator, Indep, Wisdom. She/Her. Tweets=Mine, Rts=The People.",43007,28034,90763,"False",2020-04-09,"Widespread Covid Vaccination Not Expected Until Middle Of Next Year: @WHO - NDTV ~ #CovidVaccine… https://t.co/7CVk4zMqVC","['CovidVaccine']",0.0166666666666667,0.133333333333333,0,0,"Widespread Covid Vaccination Not Expected Until Middle Of Next Year WHO  NDTV  CovidVaccine ","['covid vaccination', 'middle of', 'next', 'ndtv']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37205,0.05478514128617,"Denver, CO","5280, Award-winning journo, ex @washingtonpost @denverpost @ajc pilates/yoga junkie RT & links aren't endorsements or maybe they are? mTBI survivor",790,867,77221,"False",2020-04-09,"@Laurie_Garrett @maddow @MSNBC thanks for your work! i had allergic reaction to new shingles vaccine shot no. 1. an… https://t.co/mFchzxq03Z","[]",0.193181818181818,0.327272727272727,0,0,"LaurieGarrett maddow MSNBC thanks for your work i had allergic reaction to new shingles vaccine shot no 1 an ","['lauriegarrett', 'msnbc']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38570,0.00603339105678197,"Mumbai","Moneycontrol is India’s No. 1 financial portal. Tune in for breaking news, in-depth analyses, best investment tools. Get #MCPro for exclusive content & benefits",921668,292,1025,"True",2020-04-09,"US health officials &amp; @pfizer said a COVID-19 vaccine could be ready for distribution as soon as late October, righ… https://t.co/zqWgNFr6JO","[]",-0.05,0.55,0.5,0.15,"US health officials amp pfizer said a COVID19 vaccine could be ready for distribution as soon as late October righ ","['us', 'covid19']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40550,0.218352000134,"United States","1 issue voter. The rest falls into place.Criminals love #GunControl / A1A my fav road. #VCDL #GunOwners  bikinis yes,burkas NO. #GotAmmo",606,510,42748,"False",2020-04-09,"@4YrsToday Not a chance. 
  #CovidVaccine 
 #CovidHoax
#Covid_19","['CovidVaccine', 'CovidHoax', 'Covid_19']",0,0,0.5,0.6,"4YrsToday Not a chance 
  CovidVaccine 
 CovidHoax
Covid19","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41596,0.10299633404203,"india","cartoonist, sculptor, doctor, learning to play congo drums and djembe. and learning now to cook a bit..",8381,1237,4493,"False",2020-04-09,"the clever virus is learning from us... #COVID19 #CovidVaccine https://t.co/qKIzdbr4WQ","['COVID19', 'CovidVaccine']",0.166666666666667,0.833333333333333,0,0,"the clever virus is learning from us COVID19 CovidVaccine ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44100,0.0440073106087305,"Hyderabad, India","Sub-Editor, IIMC Alumnus, Author   'Only dead fish go with the flow'",73,380,481,"False",2020-04-09,"Hyderabad-based Bharat Biotech has received approval to conduct phase II trials of its COVID-19 vaccine Covaxin fro… https://t.co/ei6kjurQKY","[]",0,0,-0.1,0.7,"Hyderabadbased Bharat Biotech has received approval to conduct phase II trials of its COVID19 vaccine Covaxin fro ","['bharat biotech', 'covid19', 'covaxin']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44438,0.0668209088419267,"United States","Twitter account of Vaccinate Your Family (former twitter handle was @ShotofPrev). We discuss #vaccines for people of all ages.",8499,2195,1929,"False",2020-04-09,"View VYF's comments to @theNASEM on their discussion draft of the Preliminary Framework for Equitable Allocation of… https://t.co/Gc0T9u8ITg","[]",0,0,0,0,"View VYFs comments to theNASEM on their discussion draft of the Preliminary Framework for Equitable Allocation of ","['view', 'vyfs', 'equitable allocation']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44673,0.0983325212444734,"England","GP in the North of England. Supports a properly resourced #NHS. Tweets personal.",952,545,19539,"False",2020-04-11,"Coronavirus Vaccine: GPs 'told to prepare to give jabs within weeks' . ⁦@BBCBreakfast⁩ #nhs #CovidVaccine  #covid19… https://t.co/jLvNCXGJHR","['nhs', 'CovidVaccine', 'covid19']",0,0,0,0.2,"Coronavirus Vaccine GPs told to prepare to give jabs within weeks  BBCBreakfast nhs CovidVaccine  covid19 ","['coronavirus', 'vaccine gps', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45506,0.108363980456825,"Maine, USA","Mom, spouse, UNE med school professor of Micro & ID, amateur chef, taco enthusiast, #speaker #SciComm #VaccinesWork #COVID19 #SARSCoV2 #EmergingViruses She/Her",3052,980,11055,"True",2020-04-09,"Peak 2020....... and I mean that in a good way. #COVID19 #COVIDVaccine https://t.co/OmR555ohRN","['COVID19', 'COVIDVaccine']",0.19375,0.64375,-0.25,0.25,"Peak 2020 and I mean that in a good way COVID19 COVIDVaccine ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45518,0.0940100468287405,"FIGHT FOR YOUR DEMOCRACY","TRUMP IS A TRAITOR- IGNORANT FACIST RACIST",2834,4538,13229,"False",2020-04-09,"https://t.co/TraySJMeIs

#CovidVaccine availability date  based on progress of the many companies working on vaccin… https://t.co/iPwUVChKH4","['CovidVaccine']",0.5,0.5,0,0,"

CovidVaccine availability date  based on progress of the many companies working on vaccin ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45580,0.052434917478739,"lockdown h | At home","YouTuber (Singer)
| NEET ASPIRANTS (2020)
https://t.co/MCabzE3tDL",33,119,1879,"False",2020-04-09,"#NEET postponement appeal is rejected by #SupremeCourt
When humanity is within striking range of #CovidVaccine , wh… https://t.co/o2zpWE4u8n","['NEET', 'SupremeCourt', 'CovidVaccine']",0.5,1,0,0,"NEET postponement appeal is rejected by SupremeCourt
When humanity is within striking range of CovidVaccine  wh ","['supremecourt', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48177,0.296360338845397,"","SoftEng",86,88,163,"False",2020-04-11,"d way recovery rate is increasing in jndia, it seems #Covid_19 #patients wud be less compare to #CovidVaccine 😀 whe… https://t.co/ItEFcSBRQu","['Covid_19', 'patients', 'CovidVaccine']",-0.166666666666667,0.0666666666666667,0,0,"d way recovery rate is increasing in jndia it seems Covid19 patients wud be less compare to CovidVaccine  whe ","['covid19', 'covidvaccine']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49099,0.0359072495459205,"उडुपि, भारत","#Journalist, Staff Correspondent with The New Indian Express in #Udupi district,
Contact Number: 9945426012,
Email: prakash.samaga@gmail.com",361,180,3419,"False",2020-04-09,"Low #mortality rate gives hope in #Udupi
@XpressBengaluru 
@santwana99 
@AshwiniMS_TNIE 
@anusharavi10… https://t.co/uFB1c5crUw","['mortality', 'Udupi']",0,0.3,0.136363636363636,0.454545454545455,"Low mortality rate gives hope in Udupi
XpressBengaluru 
santwana99 
AshwiniMSTNIE 
anusharavi10 ","['low', 'udupi', 'ashwinimstnie']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52185,0.065527523698224,"London, England","rt is not an endorsement",44,440,47,"False",2020-04-09,"Russia's Covid-19 vaccine generated an immune response, study says
https://t.co/FFLpU8AtZZ.  #covid #covid19… https://t.co/bU0wOX5H3N","['covid', 'covid19']",0,0,0,0,"Russias Covid19 vaccine generated an immune response study says
  covid covid19 ","['russias', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52811,0.0240754941368491,"","I am not left or right.
I am guided by a moral compass.",46,127,549,"False",2020-04-11,"If your vaccinated why do you care if im not. 
If your vaccine works you should be fine.
#vaccine #VaccinesWork… https://t.co/MCKxa4keW3","['vaccine', 'VaccinesWork']",0.416666666666667,0.5,0.0952380952380952,0.261904761904762,"If your vaccinated why do you care if im not 
If your vaccine works you should be fine
vaccine VaccinesWork ","['vaccineswork']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52887,0.108885431911509,"Karachi-Pakistan","Business Recorder is the biggest financial daily in Pakistan and the first such publication to be published in the Muslim world",36129,55,479,"False",2020-04-09,"The #WHO does not expect widespread vaccinations against #COVID19 until the middle of next year, a spokeswoman said… https://t.co/JzX5i6KozA","['WHO', 'COVID19']",0,0,0.0625,0.208333333333333,"The WHO does not expect widespread vaccinations against COVID19 until the middle of next year a spokeswoman said ","['who', 'covid19']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54599,0.103880611946734,"Brisbane, Queensland","Our Govt will have us believe unless we lower coy taxes no 1 will invest in business Consumers create work, jobs and business opportunities Buy @australianmade",442,1395,7758,"False",2020-04-09,"@mick_minion @j4gypsy @ScottMorrisonMP didn’t lie about signing a deal on #CovidVaccine too did he? 😂 😂 😂","['CovidVaccine']",0,0,0,0,"mickminion j4gypsy ScottMorrisonMP didnt lie about signing a deal on CovidVaccine too did he   ","['scottmorrisonmp', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59438,0.0370618712381738,"Sacramento, CA","Disaster geek, #CEO @EngagePrepRecov, #iaemhealthcare Past Chair, #healthcare #emergencymgmt expert, #CMS EP Expert #allaboutthedoggies",4182,4538,7760,"False",2020-04-09,"US officials assure #CovidVaccine decisions won't be political #IcallBS https://t.co/EsDLMc8fTZ","['CovidVaccine', 'IcallBS']",0,0.1,-0.25,0.25,"US officials assure CovidVaccine decisions wont be political IcallBS ","['us', 'covidvaccine', 'icallbs']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60244,1.17878221904753e-08,"RNA World","RNA(i) Therapeutics Investor-Scientist who loves to trade and tweet about biotech stocks

Not investment advice.
 
 

 .",9374,342,7341,"False",2020-04-09,"$NVAX #covidvaccine stacks up very well against Russian Ad26-Ad5 prime boost, both in absolute terms (&gt;100x neutral… https://t.co/SWYkUTys5j","['covidvaccine']",0.133333333333333,0.4,0,0,"NVAX covidvaccine stacks up very well against Russian Ad26Ad5 prime boost both in absolute terms gt100x neutral ","['nvax', 'russian']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60517,0.0356173363865004,"","cartoonist pediatrician fascinated by complex care for kids, medical and patient education and communication. you know, the usual. Need toons? message me.",3395,4999,3020,"False",2020-04-09,"While it would be nice to be wrong not his, seems very much that Operation “Warp Speed” is as #SciFi as the Star Tr… https://t.co/wWuY4EaruX","['SciFi']",0.12,0.72,-0.183333333333333,0.216666666666667,"While it would be nice to be wrong not his seems very much that Operation Warp Speed is as SciFi as the Star Tr ","['operation warp speed', 'scifi', 'star tr']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61306,0.277848559072113,"India","Follow for latest news alerts from India",10405388,194,119,"True",2020-04-09,"'Not Until Mid-2021,' Here's What WHO Said About #Covid_19  Vaccination
#CovidVaccine 

https://t.co/ZgPJQcivzv","['Covid_19', 'CovidVaccine']",0,0,0.5,0.9,"Not Until Mid2021 Heres What WHO Said About Covid19  Vaccination
CovidVaccine 

","['mid2021 heres', 'who', 'covid19 vaccination']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62113,0.00615116004968608,"India","Political & Social Analyst. #IndiaFirst Privilege - PM @narendramodi ji follows me. All views are Strictly Personal. RTs are not endorsements #VandeMataram",8313,174,29207,"False",2020-04-09,"US public health officials prepare for October vaccine rollout. Federal public health officials in the US have aske… https://t.co/wOfWrveMcQ","[]",0,0.0666666666666667,0.0111111111111111,0.155555555555556,"US public health officials prepare for October vaccine rollout Federal public health officials in the US have aske ","['us', 'us']",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66704,0.026013518294173,"","There is more to this girl than her giggle ♥  Have depth in life....it matters!",2,65,750,"False",2020-04-11,"@MassGovernor @MassLtGov Why is it that we are waiting until Friday to make Ma Mask up?  Every case counts, every d… https://t.co/SJLiPYyBpY","[]",0,0,0.75,0.75,"MassGovernor MassLtGov Why is it that we are waiting until Friday to make Ma Mask up  Every case counts every d ","['massgovernor', 'massltgov', 'ma mask']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67015,0.136261533469707,"United States","Democrat. #VoteBlueNoMatterWho. McConnell and Trump need to go in 2020. Not a follow for follow thing. It’s not you, it’s me...",1580,1188,90152,"False",2020-04-09,"Someone look up Gerald Ford's Swine Flu vaccine in 1976...#CovidVaccine https://t.co/ghE8IIqLMt","['CovidVaccine']",0,0,0,0,"Someone look up Gerald Fords Swine Flu vaccine in 1976CovidVaccine ","['someone', 'gerald fords swine flu']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67153,0.0460568191040902,"Global","All Option Analysis are solely for Educational Purposes (coz I am eaternal lover of new technologies & trading over a decade now).",124,169,4936,"False",2020-04-09,"Old Economies Biggest Flag Bearer will gradually loose their value. As far as data is concern even if #CovidVaccine… https://t.co/ghmMJ6viVn","['CovidVaccine']",0.041025641025641,0.48974358974359,0.193181818181818,0.352272727272727,"Old Economies Biggest Flag Bearer will gradually loose their value As far as data is concern even if CovidVaccine ","['old', 'economies biggest flag bearer', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
68037,0.0608322135828924,"","I am a deity that the Knights Templar were accused of worshipping, and that subsequently was incorporated into occult and mystical traditions.",1,0,0,"False",2020-04-09,"Are you really going to let them inject you with a vaccine rushed through for political gain by this man?… https://t.co/Y7tZGScJ0s","[]",0.1,0.15,0,0.05,"Are you really going to let them inject you with a vaccine rushed through for political gain by this man ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68224,0.0213202958168038,"Flatbush, Brooklyn","Tyrannis Inimicus. """"Aequam memento rebus in arduis servare mentem.""""  """"De inimico non loquaris sed cogites."""" (is/eum)  #Resistite #ResistanceLatin",18546,16821,130214,"False",2020-04-09,"I was hoping to learn from this story that #Tattoos are part of the proposed #CovidVaccine treatment.

Alas not so.

https://t.co/zLutzdkF3k","['Tattoos', 'CovidVaccine']",-0.4,1,0,0,"I was hoping to learn from this story that Tattoos are part of the proposed CovidVaccine treatment

Alas not so

","['tattoos', 'covidvaccine', 'alas']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69004,0.0171264357242954,"Durham, NC","Duke University School of Medicine is one of the nation's leading institutions for medical education, clinical care and biomedical research.",9004,697,1627,"False",2020-04-11,"New In Magnify!  When the novel coronavirus began to spread across China, researchers at the Duke Human Vaccine Ins… https://t.co/5Uj7VutvK7","[]",0.0852272727272727,0.277272727272727,0,0,"New In Magnify  When the novel coronavirus began to spread across China researchers at the Duke Human Vaccine Ins ","['new', 'magnify', 'china', 'duke', 'vaccine ins']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69071,0.059208982635493,"London","Science Correspondent Sky News. BAFTA winner. Award winning documentary maker. Leading Sky’s environment coverage & @SkyOceanRescue campaign Thomas.moore@sky.uk",6223,331,556,"True",2020-04-11,"#CovidVaccine: incredible security on the supply chain for the jab - 150m vials and stoppers ready, more can be pur… https://t.co/ABVMnxd5PS","['CovidVaccine']",0.533333333333333,0.633333333333333,0.25,0.375,"CovidVaccine incredible security on the supply chain for the jab  150m vials and stoppers ready more can be pur ","['covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
