"X","misinformation","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media"
37500,0.0610576473764955,"Chennai, India","Orthopedic Surgeon . Editor-in-chief முதல் குரல் . Managing Partner Kumaran Specialties Hospital, Chennai",62,426,444,"False",2020-02-09,"#TNUnlock4 #COVID19 #coronavirus #TNGovernment #EPS #COVID #COVID__19 #CovidVaccine   great relief for all we shoul… https://t.co/3CpQh4D3oJ","['TNUnlock4', 'COVID19', 'coronavirus', 'TNGovernment', 'EPS', 'COVID', 'COVID__19', 'CovidVaccine']",0.8,0.75,0,0,"TNUnlock4 COVID19 coronavirus TNGovernment EPS COVID COVID19 CovidVaccine   great relief for all we shoul ","['tnunlock4', 'covid19', 'tngovernment']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37556,0.0164603325393648,"United States","Twitter account of Vaccinate Your Family (former twitter handle was @ShotofPrev). We discuss #vaccines for people of all ages.",8499,2195,1929,"False",2020-02-09,"Man who lost 7 relatives to COVID-19 first to try experimental vaccine in US https://t.co/lKCRwWwtSQ via @nypost… https://t.co/5QpdKlY9zn","[]",0.175,0.366666666666667,0,0,"Man who lost 7 relatives to COVID19 first to try experimental vaccine in US  via nypost ","['covid19', 'us']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41745,0.0976356560681103,"New Delhi, India","Urban Update offers a signature blend of news on urban issues & sustainability.
For any queries, write to us at contacturbanupdate@gmail.com",277,433,90,"False",2020-02-09,"Single vaccine sufficient to treat all strains of SARS-CoV-2: Study

#UrbanUpdate #NewsAlert #CovidVaccine #health… https://t.co/mK3BdGUbjj","['UrbanUpdate', 'NewsAlert', 'CovidVaccine', 'health']",-0.0714285714285714,0.214285714285714,0.0333333333333333,0,"Single vaccine sufficient to treat all strains of SARSCoV2 Study

UrbanUpdate NewsAlert CovidVaccine health ","['single', 'sarscov2 study', 'urbanupdate', 'newsalert']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52146,1.31299029205752e-08,"New Jersey, USA","NJ Human & Animal Rights Activist. 💥Medical Freedom💥  God Fearing Patriot 🇺🇸 Mama Bear 🌟",523,257,9965,"False",2020-02-09,"Giving a shout out to @CNN for this article. This goes to show  how concerned the masses are re: the #CovidVaccine… https://t.co/8VtB3LzNfs","['CovidVaccine']",0,0,0,0.1,"Giving a shout out to CNN for this article This goes to show  how concerned the masses are re the CovidVaccine ","['cnn', 'covidvaccine']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
52435,0.0174190433401676,"United States","TruthSeeker Spreading Love & Kindness Father was Department of Defense and Served 2 Wars US ARMY Christian & Proud to be an American! #GodBlessAmerica 🇺🇸",91,132,4127,"False",2020-02-09,"@KarenLGreen5 @MajorPatriot This is disgusting and is #CrimesAgainstHumanity Say no to the #COVID19 #CovidVaccine !… https://t.co/6BWBACTZda","['CrimesAgainstHumanity', 'COVID19', 'CovidVaccine']",-1,1,0.325,0.4,"KarenLGreen5 MajorPatriot This is disgusting and is CrimesAgainstHumanity Say no to the COVID19 CovidVaccine  ","['karenlgreen5', 'crimesagainsthumanity say', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53378,1.3554201947238e-08,"RNA World","RNA(i) Therapeutics Investor-Scientist who loves to trade and tweet about biotech stocks

Not investment advice.
 
 

 .",9374,342,7341,"False",2020-02-09,"#covidvaccine Given that pIII trials look at prevention of SYMPTOMATIC disease, my bet is that initial positive dat… https://t.co/jIjFABNi5A","['covidvaccine']",0.113636363636364,0.272727272727273,0,0,"covidvaccine Given that pIII trials look at prevention of SYMPTOMATIC disease my bet is that initial positive dat ","['symptomatic']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55701,0.0668209088419267,"Hudson, NY","Hudson Valley Lyomac is a manufacturer of freeze dryers (#lyophilization equipment) for laboratory, pharmaceutical, biotechnology, and industry.",980,1315,26340,"False",2020-02-09,"Evolving diseases require innovations that will defeat them even as they adapt. As the world races to find treatmen… https://t.co/3dm6nEC2it","[]",0,0,0,0,"Evolving diseases require innovations that will defeat them even as they adapt As the world races to find treatmen ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55775,0.038741782271316,"Wisconsin","The morgues might be fucking overflowing, but at least Trumps ratings are good. #blm #biden2020 #fuckthegop #uprising #revolution #revolt #ridinwithbiden",86,122,3140,"False",2020-02-09,"@NBCNews @CNBC Oh well who would’ve thought. We are gonna have to learn to live in this new reality. It’s unfortuna… https://t.co/7DTxwnYLb7","[]",0.136363636363636,0.477272727272727,-0.0666666666666667,0.6,"NBCNews CNBC Oh well who wouldve thought We are gonna have to learn to live in this new reality Its unfortuna ","['nbcnews', 'cnbc oh']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58133,0.0125625741309155,"Earth","I’m a reasonable guy. But, I’ve just experienced some very unreasonable things.

""""It's all in the reflexes.""""

#porkchopexpress",356,362,5225,"False",2020-02-09,"A very disturbing read from HM gov website:

#CovidVaccine 

https://t.co/Nd3GQQVLCr https://t.co/UB1a0qGGyc","['CovidVaccine']",-0.65,1,0.4,0.6,"A very disturbing read from HM gov website

CovidVaccine 

 ","['hm']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61642,0.120183961583045,"Kolkata, India","Editor-writer; passionate about media, start-ups, books. Have one motto: All Lives Matter! Colour, Country, Religion, Politics Don't. Views are personal.",2246,4666,42979,"False",2020-02-09,"And now they call our hope for any #CovidVaccine delusional @Prosaicview https://t.co/jbe8hZUJC5","['CovidVaccine']",0,0,-0.03125,0.575,"And now they call our hope for any CovidVaccine delusional Prosaicview ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63669,0.119958195404831,"Austin, Texas","I’m a multidisciplinary creative professional. Multidisciplinary isn’t a bad word. #design #video #interactive #animation",1147,560,1320,"False",2020-02-11,"So are we getting a vaccine tomorrow or naw? #CovidVaccine","['CovidVaccine']",0,0,-0.0333333333333333,0.588888888888889,"So are we getting a vaccine tomorrow or naw CovidVaccine","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63939,0.12246419312643,"Westfield, TX","Centex Studies is a clinical research site network with locations across Texas and Louisiana. We conduct clinical trials on novel and breakthrough interventions",5,7,1,"False",2020-02-11,"Moderna #COVID19 Vaccine Study has completed phase 3 enrollment! Watch more on #COVIDVaccine timeline in this recen… https://t.co/maPm8cDRgu","['COVID19', 'COVIDVaccine']",0.5,0.5,0,0,"Moderna COVID19 Vaccine Study has completed phase 3 enrollment Watch more on COVIDVaccine timeline in this recen ","['moderna', 'covid19 vaccine study', 'watch', 'covidvaccine']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64529,4.06963219330864e-09,"India","‘Aham Brahmasmi’ is the absolute truth. TRUTH and NEWS are not the same thing. IndSamachar delivers news “as is” and not colour it.",16614,0,945,"False",2020-02-09,"Trump administration has said that it will not work with an international cooperative effort to develop and distrib… https://t.co/9fYuRkflLd","[]",0,0,0.1,0.5125,"Trump administration has said that it will not work with an international cooperative effort to develop and distrib ","['trump']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
65710,0.0545782814791019,"","Journalist / Host, Producer, Health Reporter @VOANews TV-Radio-Web. Views are mine, not employer's. Retweets & likes are not endorsement.",1012,1103,672,"False",2020-02-09,"US declines to take part in global effort to develop global covid19 vaccine
https://t.co/NqPZ5A8VBd #COVID__19… https://t.co/pc8OZqqVuJ","['COVID__19']",0,0,0,0,"US declines to take part in global effort to develop global covid19 vaccine
 COVID19 ","['us', 'covid19']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66925,0.0493592673080208,"Kerala, IN","Official account of https://t.co/NWqqrbT9T9",958,18,1,"False",2020-02-09,"The United States will stay away from international efforts to develop and distribute Covid-19 vaccine due to its a… https://t.co/yzICGhq6Ii","[]",-0.0625,0.1875,0,0,"The United States will stay away from international efforts to develop and distribute Covid19 vaccine due to its a ","['united states', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67734,0.0222167089540939,"India","Informing 7 Crore People. We're the most popular online media organization in TN, trusted for our highest standards of ethics and quality for the past 17 years.",936898,1510,6273,"True",2020-02-09,"""""Avoid False Hope on #Coronavirus #Vaccine,"""" say Experts!- Reasons Explained Here
#COVID19 #Corona #Vaccines… https://t.co/5nM0tH1VJK","['Coronavirus', 'Vaccine', 'COVID19', 'Corona', 'Vaccines']",-0.5,0.6,0.283333333333333,0.55,"Avoid False Hope on Coronavirus Vaccine say Experts Reasons Explained Here
COVID19 Corona Vaccines ","['avoid', 'false hope', 'coronavirus vaccine', 'experts reasons', 'covid19 corona vaccines']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73039,0.0217866478019341,"San Francisco, CA","Caring for an aging parent or spouse? Our free, practical caregiving advice helps you solve real-life challenges. Sign up to get the best tips emailed daily!",4722,739,16085,"False",2020-02-09,"""""Although two ongoing clinical trials of 30,000 volunteers are expected to conclude by the end of the year, Fauci s… https://t.co/ZDioXXB8s0","[]",-0.1,0.4,0.466666666666667,0.366666666666667,"Although two ongoing clinical trials of 30000 volunteers are expected to conclude by the end of the year Fauci s ","['fauci']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73767,0.0293952187229596,"New Delhi, India","Indian National Hindi News Channel, one-stop for all the latest updates on politics, business, entertainment, sports and more.
Follow us and stay updated!!",3453,13,3,"False",2020-02-09,"Mass Delivery of Sputnik V Covid
Vaccine to begin in September claims Russian Health Minister.
A mass vaccination c… https://t.co/AjOJtKR50t","[]",0,0,0.640625,0.7,"Mass Delivery of Sputnik V Covid
Vaccine to begin in September claims Russian Health Minister
A mass vaccination c ","['mass delivery', 'sputnik v covid vaccine', 'russian']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74576,0.0187841400731125,"","Sarcastic visual, emotion photographer, medicinal chemist, ex medic, patriot",111,123,4218,"False",2020-02-09,"3/5
It can render a person #paralyzed, unable to breathe, #kill a person. 
I'm telling you all of this, because thi… https://t.co/f3WknbJxf8","['paralyzed', 'kill']",-0.5,0.5,0.05,0.4,"35
It can render a person paralyzed unable to breathe kill a person 
Im telling you all of this because thi ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75438,0.136261533469707,"","",0,28,63,"False",2020-02-11,"Interview with Dr. Seth Lederman, CEO of Tonix Pharmaceuticals https://t.co/XbYoaNlHCm via @YouTube 
#Pharmaceutical #CovidVaccine","['Pharmaceutical', 'CovidVaccine']",0,0,0,0,"Interview with Dr Seth Lederman CEO of Tonix Pharmaceuticals  via YouTube 
Pharmaceutical CovidVaccine","['seth lederman', 'tonix pharmaceuticals', 'youtube pharmaceutical']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78527,0.128221232447526,"California, USA","",9,52,12,"False",2020-02-09,"#CovidVaccine I won’t be taking it. A fast-tracked vaccine is gonna do more harm than good.","['CovidVaccine']",0.6,0.55,0,0,"CovidVaccine I wont be taking it A fasttracked vaccine is gonna do more harm than good","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78727,0.0501217293361899,"New York","I finally realized that people are prisoners of their phones...
That’s why it’s called a ‘cell’
#AnimalLover
#Environment
#Atheist
#Resist

#ImpeachTheMF",5304,5821,44640,"False",2020-02-09,"@Laurie_Garrett @US_FDA ALL SCIENTISTS MUST PUSH BACK ON THIS 

GO ON STRIKE!

trump regime is doing irreparable da… https://t.co/cDA7VdN9vA","[]",0,0,0,1,"LaurieGarrett USFDA ALL SCIENTISTS MUST PUSH BACK ON THIS 

GO ON STRIKE

trump regime is doing irreparable da ","['lauriegarrett', 'usfda']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81355,0.103122838244083,"","",20,83,16,"False",2020-02-09,"We Laughed At Ganesh Gaitonde's Dialogue
""""Sab Marr Jaayenge Bas Trivedi Bachega""""

But Now It Seems Like """"Trivedi"""" M… https://t.co/riyhhkkeFA","[]",0.7,0.2,0,0,"We Laughed At Ganesh Gaitondes Dialogue
Sab Marr Jaayenge Bas Trivedi Bachega

But Now It Seems Like Trivedi M ","['ganesh gaitondes dialogue sab marr jaayenge bas trivedi', 'trivedi m']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86140,0.0161998607600735,"United States","We are a movement committed to commonsense ideas that can move our nation forward. We believe that in order to stand together, we must work together.",580,392,243,"False",2020-02-09,"Politics: 1. Science: 0. Large majorities of Republicans and Democrats  worry that the U.S. will approve a… https://t.co/j0MrD3VqUr","[]",0.214285714285714,0.428571428571429,0,0,"Politics 1 Science 0 Large majorities of Republicans and Democrats  worry that the US will approve a ","['democrats', 'us']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88097,0.0548166142953812,"India","Informing 7 Crore People. We're the most popular online media organization in TN, trusted for our highest standards of ethics and quality for the past 17 years.",936898,1510,6273,"True",2020-02-09,"1 in 4 Adults Do Not Want To Get Vaccination for COVID-19: Recent Survey

https://t.co/Q1aAJ0G2Pf

#COVID19… https://t.co/pR4Lk9qvAW","['COVID19']",0,0.25,0.283333333333333,0.55,"1 in 4 Adults Do Not Want To Get Vaccination for COVID19 Recent Survey



COVID19 ","['covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89366,0.0397618739488483,"Virginia, USA","Mom & patriot. Repelled & outraged daily by 45 & working to resist his maniacal administration. There is no other option. Not gonna be quiet.",1624,2833,120846,"False",2020-02-09,"👇👀 @GovernorVA as a physician, your Hippocratic oath states that you are sworn to """"do no harm"""" &amp; as such, I urge yo… https://t.co/rmprblNGp8","[]",0,0.5,-0.209375,0.427083333333333," GovernorVA as a physician your Hippocratic oath states that you are sworn to do no harm amp as such I urge yo ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89604,0.0334556555726785,"India","RailYatri is India’s leading travel app for the discerning Indian train traveller. Follow us for most accurate insights on train journeys & biggest travel deals",12582,125,249,"False",2020-02-09,"Bright Days Ahead! Even amid the pandemic, our IntrCity team always focuses on the brighter days. Lets together sta… https://t.co/nV6wzqMbtd","[]",0.875,0.8,0.45,0.566666666666667,"Bright Days Ahead Even amid the pandemic our IntrCity team always focuses on the brighter days Lets together sta ","['bright', 'days ahead', 'intrcity']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90219,0.145522824721011,"Bihar, India ","Science, History, Economics, Public issues, Fact Check, Fake News Check, Motivational Post for Bihar
Retweets ≠ endorsements",468,293,8656,"False",2020-02-09,"Cheap, widely available steroids are the most effective #COVID19 treatment to prevent death. #CovidVaccine","['COVID19', 'CovidVaccine']",0.475,0.6,-0.25,0.533333333333333,"Cheap widely available steroids are the most effective COVID19 treatment to prevent death CovidVaccine","['cheap', 'covid19', 'covidvaccine']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95953,0.136261533469707,"Athipatti & Thanoothu Gramams","Porula Paathuko Ommale Vaangiko!

The Office Kanni",18,48,366,"False",2020-02-09,"Girl are you #CovidVaccine ?
.
.
Come soon 🙆🏻‍♂️","['CovidVaccine']",0,0,0,0,"Girl are you CovidVaccine 


Come soon ","['covidvaccine come']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97451,0.053368362921943,"Hub of the Universe, MA ","Unapologetically & patriotically committed to equality, fairness, compassion & justice. Omnia Vincit Amor- look it up, it's all we need. #FBR #resist #JoeBiden",3477,3131,9575,"False",2020-02-09,"Gerald Ford Rushed Out a Vaccine. It Was a Fiasco. """"If steady, mature Gerald Ford succumbed to haste when his presi… https://t.co/mHCQ5q5UxP","[]",0.133333333333333,0.3,0,0,"Gerald Ford Rushed Out a Vaccine It Was a Fiasco If steady mature Gerald Ford succumbed to haste when his presi ","['gerald', 'ford', 'gerald ford']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
