"X","misinformation","dominant_topic","user_location","user_description","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","polarity_text","subjectivity_text","polarity_description","subjectivity_description","cleaned_text","entities","Organizations","Locations","Symptoms","COVID","Vaccination","Politics","Conspiracy","Slurs","Masks","Miscellaneous","origin","vaccine_conspiracy","government","pharma","Five_G","gates","nwo","media","year","month","day","day_of_week"
27100,0.176756328298264,"Government Response","Vaughan, Ontario","ecss student . passionate music , politics environment .",170,793,8810,"False",2021-12-11,"confident @ OntLiberal @ StevenDelDuca ’ policies keep Ontarians safe protect healthcare system . ’ afford another wave . # VoteFordOut2022 # onpoli # Liberal # covidvariant # ","['VoteFordOut2022', 'onpoli', 'Liberal', 'covidvariant', 'CovidVaccine']",0.5,0.6666667,-0.05,0.85,"confident  OntLiberal  StevenDelDuca  policies keep Ontarians safe protect healthcare system   afford another wave   VoteFordOut2022  onpoli  Liberal  covidvariant  ","['ontliberal', 'votefordout2022', 'liberal']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,11,"Sat"
28900,0.174120843408671,"Education","Shropshire","Responsible local healthcare services Shropshire , Telford Wrekin . Account monitored 24/7 .",5021,796,1251,"False",2021-12-15,"hear us @ BBCShropshire talking @ shropsfire pop # clinics ? @ SFRS_DanQuinn @ MF_1551 spoke effort , importance boosters new clinics @ SFRS_Shrews @ FireHodnet @ SFRS_Bridgnorth & ; Church Stretton .  ","['CovidVaccine']",0.1363636,0.4545455,0.1,0.275,"hear us  BBCShropshire talking  shropsfire pop  clinics   SFRSDanQuinn  MF1551 spoke effort  importance boosters new clinics  SFRSShrews  FireHodnet  SFRSBridgnorth   Church Stretton   ","['sfrsdanquinn', 'sfrsshrews', 'firehodnet', 'church stretton']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,15,"Wed"
29760,0.233634663511823,"Case/Vaccination Statistics","Maryland, USA","@ AMarch4OurLives supporter . Would-be Twitter antihero . Still anti-Trump AF . Atheist . He/him/his . GCs DMs unless 're already friends . PORN !",12969,13298,94601,"False",2021-12-30,"According Baltimore Sun , 26 percent residents received booster shots # . 'm proud say 'm among 26 percent Marylanders received one . ","['CovidVaccine']",0.8,1,0,0,"According Baltimore Sun  26 percent residents received booster shots   m proud say m among 26 percent Marylanders received one  ","['baltimore sun']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,30,"Thu"
30684,0.182632315895731,"Trial Results","","Musician ",123,242,1452,"False",2022-01-07,"Kill Severe Side Effects . covering . Retweet ! # # Covid_19 # covidvariant # # covidvaxexposed # VaccineDeaths # VaccineSideEffects # # VaccineMandates # # USA # Biden # Fauci # SupremeCourt # SCOTUS # Booster ","['COVID19', 'Covid_19', 'covidvariant', 'CovidVaccine', 'covidvaxexposed', 'VaccineDeaths', 'VaccineSideEffects', 'vaccines', 'VaccineMandates', 'vaccination', 'USA', 'Biden', 'Fauci', 'SupremeCourt', 'SCOTUS', 'Booster']",0,0,0,0,"Kill Severe Side Effects  covering  Retweet    Covid19  covidvariant   covidvaxexposed  VaccineDeaths  VaccineSideEffects   VaccineMandates   USA  Biden  Fauci  SupremeCourt  SCOTUS  Booster ","['kill', 'severe side effects', 'retweet covid19', 'vaccinedeaths', 'biden fauci']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,7,"Fri"
35680,0.193672947110141,"Government Response","London","Guest list & Table Booking Prestigious Exclusive Clubs London  ☎ 07984-939-280",514,1570,6,"False",2021-12-14,"People thought would lead freedom . led boosters . 🤦🏽‍♂️ # Booster # BoosterJab # antivaxxers # # Covid19UK #","['Booster', 'BoosterJab', 'antivaxxers', 'CovidVaccine', 'Covid19UK', 'vaccine']",0,0,0,0,"People thought would lead freedom  led boosters    Booster  BoosterJab  antivaxxers   Covid19UK ","['booster boosterjab', 'covid19uk']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,14,"Tue"
36178,0.160259130893909,"Mask","Leeds","nursing , midwifery care staff key contribution make delivery Long Term Plan . # teamCNO . Account Monitored Mon-Fri 9-5",31286,5172,21054,"True",2021-12-15,"winter potential catching flu time means 's important ever protect , family patients . Book # booster and/or flu jab , # teamCNO . 💉  ","['CovidVaccine', 'teamCNO']",0.3333333,0.9666667,-0.025,0.7,"winter potential catching flu time means s important ever protect  family patients  Book  booster andor flu jab   teamCNO    ","['book', 'teamcno']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2021,12,15,"Wed"
36401,0.213301204210978,"Trial Results","","",242,2870,2203,"False",2021-12-10,"New # NewVaccine info plus info # Cuba 's # , affective different US , conversation international structure efficacy . ","['NewVaccine', 'Cuba', 'CovidVaccine']",0.04545455,0.3515152,0,0,"New  NewVaccine info plus info  Cuba s   affective different US  conversation international structure efficacy  ","['new', 'newvaccine', 'cuba', 'us']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,10,"Fri"
40869,2.44069850618008e-07,"US government","EWR - Guayaquil","Periodista/Journalist # UdeGuayaquil # UABarcelona # Ispoci",955,634,14842,"False",2021-12-30,"# BigPharma money # propaganda ? # Fauci ( fuchi ) track annual retirement payout $ 350K : report  via @ nypost","['BigPharma', 'CovidVaccine', 'Fauci']",-0.1,0.1,0,0," BigPharma money  propaganda   Fauci  fuchi  track annual retirement payout  350K  report  via  nypost","['fauci']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2021,12,30,"Thu"
41456,0.192463575666347,"Vaccination Experiences","","truth prevails . Follow instagram @ mini._g INFO SHARE",19,24,195,"False",2021-12-13,"LIKE # pandemicofthevaccinated @ SensiGuru # GetYourBooster # getyourvaccine # # antivaxidiots # covidiots # provax # uneducated ","['pandemicofthevaccinated', 'GetYourBooster', 'getyourvaccine', 'covidvaccine', 'antivaxidiots', 'covidiots', 'provax', 'uneducated']",0,0,0,0,"LIKE  pandemicofthevaccinated  SensiGuru  GetYourBooster  getyourvaccine   antivaxidiots  covidiots  provax  uneducated ","['like', 'sensiguru']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,13,"Mon"
41687,0.182632315895731,"Vaccination Experiences","","snapchat : - ccconroyyy",359,208,2342,"False",2022-01-07,"@ NHSuk yes keep pushing kids 🤦🏻 give stick rock & ; candy floss signing # #  ","['Covid', 'CovidVaccine']",0,0,0,0," NHSuk yes keep pushing kids  give stick rock   candy floss signing    ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,7,"Fri"
43108,0.18625126098324,"US government","Detroit, Michigan, USA","Surgeon/scientist promoting science medicine exposing quackery . Editor Science-Based Medicine . opinions represent employers .",67309,1830,74695,"True",2021-12-23,"’ likely believe self-proclaimed anti- # types like @ RWMaloneMD ’ use *exactly* antivax tropes ’ refuting years every demonize . ","['CovidVaccine']",0.125,0.625,0,0," likely believe selfproclaimed anti  types like  RWMaloneMD  use exactly antivax tropes  refuting years every demonize  ","['rwmalonemd']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,23,"Thu"
47927,0.150060037650781,"Education","Mississippi","Welcome ! # radiohost , # author & top # amazonreviewer # googlereviewer . book # WordsIChoosetoLiveBy # Amazon : ",11330,12366,8492,"False",2021-12-14,"Tuesday 's edition # ConversationsDailyNews :  includes # newsheadlines , # TruthoftheDay w/ @ askmaryellen , # newmusic # ABBA & ; chat w/ # author # stokessurvivor @ Finding_Forward ~ # # stockmarket # KentuckyTornadoes","['ConversationsDailyNews', 'newsheadlines', 'TruthoftheDay', 'newmusic', 'ABBA', 'author', 'stokessurvivor', 'covidvaccine', 'stockmarket', 'KentuckyTornadoes']",0,0,0.75,0.7,"Tuesday s edition  ConversationsDailyNews   includes  newsheadlines   TruthoftheDay w  askmaryellen   newmusic  ABBA   chat w  author  stokessurvivor  FindingForward    stockmarket  KentuckyTornadoes","['conversationsdailynews', 'findingforward', 'kentuckytornadoes']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,14,"Tue"
57943,0.219516411345959,"Vaccination Experiences","","cardiac nurse practitioner , mom , runner , baker , gardener , Girl Scout leader , coffee addict",47,308,1800,"False",2021-12-29,"son turned 5 yesterday today received first # # GetVaccinatedNow","['CovidVaccine', 'GetVaccinatedNow']",0.25,0.3333333,-0.05,0,"son turned 5 yesterday today received first   GetVaccinatedNow","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,29,"Wed"
60235,0.0938671653419098,"US government","","'m honest , funny , fierce . believe democracy . Freedom . right choose .",203,107,18758,"False",2021-12-29,"# biggest war humanity time . Instigated evil & ; perpetrated idiot politicians businesses . ","['CovidVaccine']",-0.9,0.9,0.3785714,0.8119048," biggest war humanity time  Instigated evil   perpetrated idiot politicians businesses  ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,29,"Wed"
66777,0.191440766502622,"US government","World Wide","",1716,2,287,"False",2021-12-23,"@ JoeBiden # mandate booster program # racist . @ potus making sure white rich Americas get third poor Black Muslim countries get first dose . @ RepAOC @ IlhanMN @ RepRashida @ Blklivesmatter @ NAACP @ JoyAnnReid ","['covidvaccine', 'racist']",0.0797619,0.4293651,0,0," JoeBiden  mandate booster program  racist   potus making sure white rich Americas get third poor Black Muslim countries get first dose   RepAOC  IlhanMN  RepRashida  Blklivesmatter  NAACP  JoyAnnReid ","['joebiden', 'black muslim', 'repaoc']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,23,"Thu"
69027,0.180650124828308,"Vaccination Experiences","Bolton, England","Senior Responsible Officer Programme Bolton Gave 1st Bolton . GP Partner & trainer , Clinical Director Comissioning Bolton CCG .",2106,483,6320,"False",2021-12-24,"8/if leave # unvaccinated proud came far . ’ met patients went ‘ ’ 6th attempt . awesome determination persistence . journey long one get stronger together . #","['unvaccinated', 'CovidVaccine']",0.4625,0.85,0.2,0.55,"8if leave  unvaccinated proud came far   met patients went   6th attempt  awesome determination persistence  journey long one get stronger together  ","[]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,24,"Fri"
74215,0.140350833714801,"Trial Results","","want live honest world # NoVaccineMandates",47,145,6115,"False",2022-01-08,"menstruation comes fertility ... # still pushed young girls ad women without knowing long term effects damage could cause ? ? @ MailOnline @ sajidjavid # NoVaccineMandates # AdverseReactions # LeaveOurKidsAlone ","['CovidVaccine', 'NoVaccineMandates', 'AdverseReactions', 'LeaveOurKidsAlone']",0.025,0.4,0.3681818,0.7,"menstruation comes fertility   still pushed young girls ad women without knowing long term effects damage could cause    MailOnline  sajidjavid  NoVaccineMandates  AdverseReactions  LeaveOurKidsAlone ","['mailonline', 'novaccinemandates']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,1,8,"Sat"
75854,0.356158019420916,"Mask","California, USA","# RedSox # Patriots , # disabled , # Crohns , # rescuedogs # GH # adoptdontshop # fosterdogs",3294,4801,270885,"False",2021-12-13,"# unpopularopinion lot people ’ taking account people gotten # # Booster would travel , go eat , otherwise stimulating economy even everyone taking # Covid_19 precautions .","['unpopularopinion', 'CovidVaccine', 'Booster', 'Covid_19']",0,0,-0.2,0.3," unpopularopinion lot people  taking account people gotten   Booster would travel  go eat  otherwise stimulating economy even everyone taking  Covid19 precautions ","['booster', 'covid19']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,12,13,"Mon"
